50%,90%,99%,99.9%,100%,spp,tot_catch
0,0,0,595.3959240399923,32596.13264,panulirus argus,172644.62602
0,0,7.772965199999958,567.7934324799985,28159.15402,clupea harengus,9221337.98349
0,0,1.5999999999999999e-4,417.56293399998424,13679.99143,pollachius virens,2127082.67894
0,0,0.21826049999999347,404.60291536996687,6299.36087,melanogrammus aeglefinus,1330870.44263
0,0,20.031708199997833,393.83509561999364,54937.91279,gadus chalcogrammus,11518337.61631
0,0,0,367.2573720099976,11553.82234,engraulis japonicus,2497955.3006
0.143595,11.687102000000001,84.2502241999997,325.1710439199996,20950.17929,katsuwonus pelamis,9259352.375669997
0,0,0.05733,273.13033935999215,3946.36986,micromesistius poutassou,5046190.5192100005
0,0,0,267.65749153999553,131745.79985,sardina pilchardus,4870486.07134
0,0,4.903356699999939,246.09759251999887,4617.80045,selar crumenophthalmus,908152.7793699999
0,0,4.6178132999999315,234.00948743999777,524032.53039000003,pandalus borealis,796431.61656
0,0,0.3401421999999974,214.47381570999988,8999.79899,trachurus trachurus,1110921.44378
0,0,0,214.46608729999528,30382.80704,sprattus sprattus,1889802.3560900001
0,0,0.012606099999998698,201.62372345999643,14601.24297,parapenaeus longirostris,118409.09058
0,0,2.8108419999999743,197.57538934999565,34372.86856,octopus vulgaris,389825.12504
0,0,6.482946199999946,194.3948347899977,1900.80219,gadus morhua,3302029.44766
0,0,8.016149799999978,193.50573627999756,42597.80244,trichiurus lepturus,3763840.6277699997
0,0,2.04632089999991,188.9649893599999,12270.02226,rastrelliger brachysoma,3022951.63401
0,0,0,174.2686902299974,21408.9905,strombus pugilis,97060.01555
0,0,2.768085999999922,172.90629651999922,8216.19326,pampus argenteus,1313540.82469
0.16569,4.720091000000001,46.5915861,166.8225850699974,19183.18878,thunnus albacares,4833496.768780002
0,0,0,164.55252894999958,42763.576199999996,merluccius hubbsi,1254243.79348
0,0,0.0041600000000000005,159.16837832998894,7431.78398,boops boops,112876.18304
0,0,0.29499,158.2607975899998,5875.01478,trachysalambria curvirostris,1280360.14708
0,0,7.2474187999999895,149.66293356999807,4300.20644,sardinella gibbosa,1180528.0974899998
0,0,3.972599299999983,145.97487033999906,2811.967,parastromateus niger,638525.89845
0,0,3.547257399999956,141.9364379099987,4781.93643,scomber scombrus,1933053.42517
0,0,0.007766099999998696,138.17109840999925,10644.10501,engraulis encrasicolus,1279373.01455
0,0,0.08713609999999869,132.08451748999886,10788.71733,chionoecetes opilio,612640.49446
0,0,0,130.9731934899997,9704.3737400000009,muraenesox cinereus,1236503.81615
0,0,0.0052060999999986955,129.7568428299988,6951.62607,merluccius merluccius,250848.2623
0,0,0.2323421999999974,127.236938699999,6716.32278,acetes japonicus,1517183.9806000001
0,0,0,120.18000251999229,14264.3139,trachurus mediterraneus,415710.40902
0,0,5.684342499999968,115.0618299899999,23830.56689,rastrelliger kanagurta,2041009.9196799998
0,0,1.222139299999983,112.69217712999901,11839.03658,selaroides leptolepis,932707.26597
0,0,0.3767143999999948,110.75599114999898,40667.08784,sardinella aurita,2765422.67894
0,0,0.008296099999998696,108.93395158999718,25137.55,sepia officinalis,152503.92164
0,0,1e-5,102.70765602999813,81018.85607000001,gadus macrocephalus,1418529.59567
0,0,0,95.95183557999984,2331.50203,larimichthys polyactis,972099.77351
0,0,4.711629599999953,94.56820513999925,1382.29673,decapterus russelli,1161920.02641
0,0,3.053502499999967,93.95758407999992,7257.39822,sardinops sagax,2194269.97897
0,0,0,87.79178030999876,17631.50592,nephrops norvegicus,252333.22111
0,0,1.317398599999966,77.39193235999615,2358.18887,mallotus villosus,1364011.6718499998
0.01895,1.53388,14.627054399999995,70.86909998999991,2164.76755,thunnus obesus,1578359.2541099999
0,0,0.7938704999999935,70.14087506999917,47993.69052,penaeus monodon,1285616.64994
0,0,0.05940219999999739,69.26221251999945,39506.44288,portunus pelagicus,1002801.52242
0,0,4.402573999999948,68.65979055999995,1595.37294,auxis thazard,1132978.79183
0,0,0,68.05135834999926,21792.63756,oncorhynchus gorbuscha,2114645.61069
0,0,0,67.78490425999983,3097.8124399999997,mullus barbatus,122247.74143
0,0,3.3194132999999306,67.08115166999973,8367.46874,mugil cephalus,915286.49609
0,0,4.657655399999982,66.10186265999899,3192.2838300000003,decapterus macarellus,910268.3290799999
0,0,1.9576643999999948,64.88123415,2915.2644099999998,nemipterus zysron,337090.93381
0,0,1.645898299999996,62.04673498999901,42597.80244,tentoriceps cristatus,1138355.69415
0,0,1.5445970999999856,59.824402049999755,8123.00932,clupea pallasii,1383068.7835
0.00494,0.2151,8.231696399999969,59.25257705999955,843.0807,thunnus alalunga,909600.3362000004
0,0,0,58.59452042999931,17526.17352,solea solea,112732.09484
0,0,0,57.42623904999934,61215.33376,illex argentinus,1641218.48352
0,0,0.33372,57.03736721999809,3071.19121,harpadon nehereus,619402.4886800001
0,0,3.2386300999999467,56.87513692999951,1620.63844,stolephorus indicus,439169.18656
0,0,1.766732699999991,55.28538853999987,2915.2644099999998,nemipterus peronii,240752.64263000002
0,0,0,54.4782676599975,20344.533779999998,sardinella longiceps,890769.31473
0,0,0,54.00017733999863,49177.08783,sardinella maderensis,1718661.28325
0,0,12.559799599999952,53.95844370999999,7210.32025,scomberomorus commerson,1625617.76074
0,0,0.6069043999999948,53.025043639998735,1677.83312,beryx decadactylus,154413.35061000002
0,0,2.962909199999906,48.19825840999983,1620.63844,stolephorus commersonnii,406925.81965
0,0,0.9235565999999922,47.445020999998754,6899.92045,priacanthus tayenus,475642.98046
