class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus maraena,fish,family,NA,8840
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus migratorius,fish,family,NA,8841
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus muksun,fish,family,NA,8842
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus nasus,fish,family,NA,8843
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus oxyrinchus,fish,family,NA,8844
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus pallasii,fish,family,NA,8845
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus peled,fish,family,NA,8846
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus pidschian,fish,family,NA,8847
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus pravdinellus,fish,family,NA,8848
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus sardinella,fish,family,NA,8849
actinopterygii,salmoniformes,salmonidae,coregonus,coregonus ussuriensis,fish,family,NA,8850
actinopterygii,clupeiformes,clupeidae,corica,corica laciniata,fish,family,NA,8851
actinopterygii,clupeiformes,clupeidae,corica,corica soborna,fish,family,NA,8852
actinopterygii,perciformes,labridae,coris,coris atlantica,fish,family,NA,8853
actinopterygii,perciformes,labridae,coris,coris auricularis,fish,family,NA,8854
actinopterygii,perciformes,labridae,coris,coris aurilineata,fish,family,NA,8855
actinopterygii,perciformes,labridae,coris,coris aygula,fish,family,NA,8856
actinopterygii,perciformes,labridae,coris,coris ballieui,fish,family,NA,8857
actinopterygii,perciformes,labridae,coris,coris batuensis,fish,family,NA,8858
actinopterygii,perciformes,labridae,coris,coris bulbifrons,fish,family,NA,8859
actinopterygii,perciformes,labridae,coris,coris caudimacula,fish,family,NA,8860
actinopterygii,perciformes,labridae,coris,coris centralis,fish,family,NA,8861
actinopterygii,perciformes,labridae,coris,coris cuvieri,fish,family,NA,8862
actinopterygii,perciformes,labridae,coris,coris debueni,fish,family,NA,8863
actinopterygii,perciformes,labridae,coris,coris dorsomacula,fish,family,NA,8864
actinopterygii,perciformes,labridae,coris,coris flavovittata,fish,family,NA,8865
actinopterygii,perciformes,labridae,coris,coris formosa,fish,family,NA,8866
actinopterygii,perciformes,labridae,coris,coris gaimard,fish,family,NA,8867
actinopterygii,perciformes,labridae,coris,coris hewetti,fish,family,NA,8868
actinopterygii,perciformes,labridae,coris,coris julis,fish,family,NA,8869
actinopterygii,perciformes,labridae,coris,coris latifasciata,fish,family,NA,8870
actinopterygii,perciformes,labridae,coris,coris marquesensis,fish,family,NA,8871
actinopterygii,perciformes,labridae,coris,coris musume,fish,family,NA,8872
actinopterygii,perciformes,labridae,coris,coris nigrotaenia,fish,family,NA,8873
actinopterygii,perciformes,labridae,coris,coris picta,fish,family,NA,8874
actinopterygii,perciformes,labridae,coris,coris pictoides,fish,family,NA,8875
actinopterygii,perciformes,labridae,coris,coris roseoviridis,fish,family,NA,8876
actinopterygii,perciformes,labridae,coris,coris sandeyeri,fish,family,NA,8877
actinopterygii,perciformes,labridae,coris,coris variegata,fish,family,NA,8878
actinopterygii,perciformes,labridae,coris,coris venusta,fish,family,NA,8879
demospongiae,poecilosclerida,acarnidae,cornulella,cornulella amirantensis,sponges,none,class,8880
demospongiae,poecilosclerida,acarnidae,cornulella,cornulella lundbecki,sponges,none,class,8881
demospongiae,poecilosclerida,acarnidae,cornulella,cornulella minima,sponges,none,class,8882
demospongiae,poecilosclerida,acarnidae,cornulella,cornulella purpurea,sponges,none,class,8883
demospongiae,poecilosclerida,acarnidae,cornulella,cornulella santamartae,sponges,none,class,8884
demospongiae,poecilosclerida,acarnidae,cornulella,cornulella tyro,sponges,none,class,8885
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum achela,sponges,none,class,8886
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum antarcticum,sponges,none,class,8887
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum clathriata,sponges,none,class,8888
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum enteromorphoides,sponges,none,class,8889
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum globosum,sponges,none,class,8890
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum johnsoni,sponges,none,class,8891
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum textile,sponges,none,class,8892
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum toxiferum,sponges,none,class,8893
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum tubiforme,sponges,none,class,8894
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum tylota,sponges,none,class,8895
demospongiae,poecilosclerida,acarnidae,cornulum,cornulum virguliferum,sponges,none,class,8896
asteroidea,forcipulatida,asteriidae,coronaster,coronaster briareus,echinoderms,family,NA,8897
asteroidea,forcipulatida,asteriidae,coronaster,coronaster eclipes,echinoderms,family,NA,8898
asteroidea,forcipulatida,asteriidae,coronaster,coronaster halicepus,echinoderms,family,NA,8899
asteroidea,forcipulatida,asteriidae,coronaster,coronaster marchenus,echinoderms,family,NA,8900
asteroidea,forcipulatida,asteriidae,coronaster,coronaster pauciporis,echinoderms,family,NA,8901
asteroidea,forcipulatida,asteriidae,coronaster,coronaster reticulatus,echinoderms,family,NA,8902
asteroidea,forcipulatida,asteriidae,coronaster,coronaster sakuranus,echinoderms,family,NA,8903
asteroidea,forcipulatida,asteriidae,coronaster,coronaster volsellatus,echinoderms,family,NA,8904
holothuroidea,dendrochirotida,sclerodactylidae,coronatum,coronatum baiensis,echinoderms,family,NA,8905
gastropoda,neogastropoda,muricidae,coronium,coronium acanthodes,molluscs,family,NA,8906
gastropoda,neogastropoda,muricidae,coronium,coronium coronatum,molluscs,family,NA,8907
gastropoda,neogastropoda,muricidae,coronium,coronium elegans,molluscs,family,NA,8908
gastropoda,neogastropoda,muricidae,coronium,coronium oblongum,molluscs,family,NA,8909
gastropoda,neogastropoda,muricidae,coronium,coronium petalos,molluscs,family,NA,8910
gastropoda,neogastropoda,muricidae,coronium,coronium wilhelmense,molluscs,family,NA,8911
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops adamsoni,fish,family,NA,8912
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops anomolus,fish,family,NA,8913
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops bretti,fish,family,NA,8914
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops bulejiensis,fish,family,NA,8915
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops guttatus,fish,family,NA,8916
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops monospilus,fish,family,NA,8917
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops nanus,fish,family,NA,8918
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops ocheticus,fish,family,NA,8919
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops pseudomonospilus,fish,family,NA,8920
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops sordida,fish,family,NA,8921
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops tessellatus,fish,family,NA,8922
actinopterygii,perciformes,gobiidae,coryogalops,coryogalops william,fish,family,NA,8923
actinopterygii,perciformes,coryphaenidae,coryphaena,coryphaena equiselis,fish,genus,NA,8924
actinopterygii,perciformes,coryphaenidae,coryphaena,coryphaena hippurus,fish,none,species,8925
actinopterygii,perciformes,blenniidae,coryphoblennius,coryphoblennius galerita,fish,family,NA,8926
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus alloides,fish,family,NA,8927
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus curasub,fish,family,NA,8928
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus dicrus,fish,family,NA,8929
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus eidolon,fish,family,NA,8930
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus glaucofraenum,fish,family,NA,8931
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus hyalinus,fish,family,NA,8932
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus kuna,fish,family,NA,8933
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus lipernes,fish,family,NA,8934
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus personatus,fish,family,NA,8935
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus punctipectophorus,fish,family,NA,8936
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus thrix,fish,family,NA,8937
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus tortugae,fish,family,NA,8938
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus urospilus,fish,family,NA,8939
actinopterygii,perciformes,gobiidae,coryphopterus,coryphopterus venezuelae,fish,family,NA,8940
mammalia,sirenia,dugongidae,corystosiren,corystosiren varguezi,marine_mammals,family,NA,8941
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys amplexus,fish,family,NA,8942
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys benedetto,fish,family,NA,8943
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys conspicillatus,fish,family,NA,8944
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys flavofasciatus,fish,family,NA,8945
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys haematopterus,fish,family,NA,8946
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys insularis,fish,family,NA,8947
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys intestinalis,fish,family,NA,8948
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys nigripectus,fish,family,NA,8949
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys ocellatus,fish,family,NA,8950
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys paxtoni,fish,family,NA,8951
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys polynotatus,fish,family,NA,8952
actinopterygii,syngnathiformes,syngnathidae,corythoichthys,corythoichthys schultzi,fish,family,NA,8953
asteroidea,forcipulatida,asteriidae,coscinasterias,coscinasterias acutispina,echinoderms,family,NA,8954
asteroidea,forcipulatida,asteriidae,coscinasterias,coscinasterias calamaria,echinoderms,family,NA,8955
asteroidea,forcipulatida,asteriidae,coscinasterias,coscinasterias muricata,echinoderms,family,NA,8956
asteroidea,forcipulatida,asteriidae,coscinasterias,coscinasterias tenuispina,echinoderms,family,NA,8957
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma bakusi,sponges,none,class,8958
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma cavernosum,sponges,none,class,8959
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma confragosum,sponges,none,class,8960
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma denticulatum,sponges,none,class,8961
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma folium,sponges,none,class,8962
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma lacium,sponges,none,class,8963
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma lamarcki,sponges,none,class,8964
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma lanuga,sponges,none,class,8965
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma mappula,sponges,none,class,8966
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma mathewsi,sponges,none,class,8967
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma nardorus,sponges,none,class,8968
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma pesleonis,sponges,none,class,8969
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma pollax,sponges,none,class,8970
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma sporadense,sponges,none,class,8971
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma truki,sponges,none,class,8972
demospongiae,dictyoceratida,spongiidae,coscinoderma,coscinoderma wenoa,sponges,none,class,8973
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus albirostris,fish,family,NA,8974
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus balli,fish,family,NA,8975
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus banneri,fish,family,NA,8976
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus brachycephalus,fish,family,NA,8977
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus coccineus,fish,family,NA,8978
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus darrosanus,fish,family,NA,8979
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus elucens,fish,family,NA,8980
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus heraldi,fish,family,NA,8981
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus hildebrandi,fish,family,NA,8982
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus howensis,fish,family,NA,8983
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus investigatoris,fish,family,NA,8984
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus maxweberi,fish,family,NA,8985
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus profundus,fish,family,NA,8986
actinopterygii,syngnathiformes,syngnathidae,cosmocampus,cosmocampus retropinnis,fish,family,NA,8987
bivalvia,venerida,veneridae,costacallista,costacallista discrepans,molluscs,family,NA,8988
bivalvia,venerida,veneridae,costacallista,costacallista hectori,molluscs,family,NA,8989
bivalvia,venerida,veneridae,costellipitar,costellipitar acuminatus,molluscs,family,NA,8990
bivalvia,venerida,veneridae,costellipitar,costellipitar belcheri,molluscs,family,NA,8991
bivalvia,venerida,veneridae,costellipitar,costellipitar chordatus,molluscs,family,NA,8992
bivalvia,venerida,veneridae,costellipitar,costellipitar cor,molluscs,family,NA,8993
bivalvia,venerida,veneridae,costellipitar,costellipitar inconstans,molluscs,family,NA,8994
bivalvia,venerida,veneridae,costellipitar,costellipitar indecoroides,molluscs,family,NA,8995
bivalvia,venerida,veneridae,costellipitar,costellipitar longior,molluscs,family,NA,8996
bivalvia,venerida,veneridae,costellipitar,costellipitar madecassinus,molluscs,family,NA,8997
bivalvia,venerida,veneridae,costellipitar,costellipitar manillae,molluscs,family,NA,8998
bivalvia,venerida,veneridae,costellipitar,costellipitar minutus,molluscs,family,NA,8999
bivalvia,venerida,veneridae,costellipitar,costellipitar peliferus,molluscs,family,NA,9000
bivalvia,venerida,veneridae,costellipitar,costellipitar regularis,molluscs,family,NA,9001
bivalvia,venerida,veneridae,costellipitar,costellipitar tumidus,molluscs,family,NA,9002
demospongiae,tetractinellida,isoraphiniidae,costifer,costifer vasiformis,sponges,none,class,9003
demospongiae,tetractinellida,isoraphiniidae,costifer,costifer wilsoni,sponges,none,class,9004
actinopterygii,perciformes,gobiidae,cotylopus,cotylopus acutipinnis,fish,family,NA,9005
malacostraca,decapoda,palaemonidae,coutierea,coutierea agassizi,crustacea_arthropods,family,NA,9006
demospongiae,poecilosclerida,crambeidae,crambe,crambe acuata,sponges,none,class,9007
demospongiae,poecilosclerida,crambeidae,crambe,crambe amarilla,sponges,none,class,9008
demospongiae,poecilosclerida,crambeidae,crambe,crambe chilensis,sponges,none,class,9009
demospongiae,poecilosclerida,crambeidae,crambe,crambe crambe,sponges,none,class,9010
demospongiae,poecilosclerida,crambeidae,crambe,crambe erecta,sponges,none,class,9011
demospongiae,poecilosclerida,crambeidae,crambe,crambe maldonadoi,sponges,none,class,9012
demospongiae,poecilosclerida,crambeidae,crambe,crambe maritima,sponges,none,class,9013
demospongiae,poecilosclerida,crambeidae,crambe,crambe panamensis,sponges,none,class,9014
demospongiae,poecilosclerida,crambeidae,crambe,crambe tailliezi,sponges,none,class,9015
demospongiae,poecilosclerida,crambeidae,crambe,crambe tuberosa,sponges,none,class,9016
cephalopoda,oegopsida,cranchiidae,cranchia,cranchia scabra,cephalopods,none,species,9017
demospongiae,tetractinellida,tetillidae,craniella,craniella abracadabra,sponges,none,class,9018
demospongiae,tetractinellida,tetillidae,craniella,craniella arb,sponges,none,class,9019
demospongiae,tetractinellida,tetillidae,craniella,craniella atropurpurea,sponges,none,class,9020
demospongiae,tetractinellida,tetillidae,craniella,craniella australis,sponges,none,class,9021
demospongiae,tetractinellida,tetillidae,craniella,craniella azorica,sponges,none,class,9022
demospongiae,tetractinellida,tetillidae,craniella,craniella baeri,sponges,none,class,9023
demospongiae,tetractinellida,tetillidae,craniella,craniella carteri,sponges,none,class,9024
demospongiae,tetractinellida,tetillidae,craniella,craniella coxi,sponges,none,class,9025
demospongiae,tetractinellida,tetillidae,craniella,craniella craniana,sponges,none,class,9026
demospongiae,tetractinellida,tetillidae,craniella,craniella cranium,sponges,none,class,9027
demospongiae,tetractinellida,tetillidae,craniella,craniella crustocorticata,sponges,none,class,9028
demospongiae,tetractinellida,tetillidae,craniella,craniella curviclada,sponges,none,class,9029
demospongiae,tetractinellida,tetillidae,craniella,craniella disigma,sponges,none,class,9030
demospongiae,tetractinellida,tetillidae,craniella,craniella elegans,sponges,none,class,9031
demospongiae,tetractinellida,tetillidae,craniella,craniella globosa,sponges,none,class,9032
demospongiae,tetractinellida,tetillidae,craniella,craniella hamatum,sponges,none,class,9033
demospongiae,tetractinellida,tetillidae,craniella,craniella insidiosa,sponges,none,class,9034
demospongiae,tetractinellida,tetillidae,craniella,craniella lens,sponges,none,class,9035
demospongiae,tetractinellida,tetillidae,craniella,craniella lentiformis,sponges,none,class,9036
demospongiae,tetractinellida,tetillidae,craniella,craniella lentisimilis,sponges,none,class,9037
demospongiae,tetractinellida,tetillidae,craniella,craniella longipilis,sponges,none,class,9038
demospongiae,tetractinellida,tetillidae,craniella,craniella metaclada,sponges,none,class,9039
demospongiae,tetractinellida,tetillidae,craniella,craniella monodi,sponges,none,class,9040
demospongiae,tetractinellida,tetillidae,craniella,craniella neocaledonica,sponges,none,class,9041
demospongiae,tetractinellida,tetillidae,craniella,craniella ovata,sponges,none,class,9042
demospongiae,tetractinellida,tetillidae,craniella,craniella oxeata,sponges,none,class,9043
demospongiae,tetractinellida,tetillidae,craniella,craniella polyura,sponges,none,class,9044
demospongiae,tetractinellida,tetillidae,craniella,craniella prosperiaradix,sponges,none,class,9045
demospongiae,tetractinellida,tetillidae,craniella,craniella schmidtii,sponges,none,class,9046
demospongiae,tetractinellida,tetillidae,craniella,craniella sigmoancoratum,sponges,none,class,9047
demospongiae,tetractinellida,tetillidae,craniella,craniella simillima,sponges,none,class,9048
demospongiae,tetractinellida,tetillidae,craniella,craniella spinosa,sponges,none,class,9049
demospongiae,tetractinellida,tetillidae,craniella,craniella sputnika,sponges,none,class,9050
demospongiae,tetractinellida,tetillidae,craniella,craniella stewarti,sponges,none,class,9051
demospongiae,tetractinellida,tetillidae,craniella,craniella tethyoides,sponges,none,class,9052
demospongiae,tetractinellida,tetillidae,craniella,craniella varians,sponges,none,class,9053
demospongiae,tetractinellida,tetillidae,craniella,craniella vestita,sponges,none,class,9054
demospongiae,tetractinellida,tetillidae,craniella,craniella villosa,sponges,none,class,9055
demospongiae,tetractinellida,tetillidae,craniella,craniella wolfi,sponges,none,class,9056
demospongiae,tetractinellida,tetillidae,craniella,craniella zetlandica,sponges,none,class,9057
bivalvia,pectinida,pectinidae,crassadoma,crassadoma gigantea,molluscs,family,NA,9058
gastropoda,neogastropoda,muricidae,crassilabrum,crassilabrum crassilabrum,molluscs,family,NA,9059
elasmobranchii,torpediniformes,narkidae,crassinarke,crassinarke dormitor,elasmobranchs,none,family,9060
bivalvia,ostreida,ostreidae,crassostrea,crassostrea aequatorialis,molluscs,genus,NA,9061
bivalvia,ostreida,ostreidae,crassostrea,crassostrea brasiliana,molluscs,genus,NA,9062
bivalvia,ostreida,ostreidae,crassostrea,crassostrea columbiensis,molluscs,genus,NA,9063
bivalvia,ostreida,ostreidae,crassostrea,crassostrea corteziensis,molluscs,genus,NA,9064
bivalvia,ostreida,ostreidae,crassostrea,crassostrea ingens,molluscs,genus,NA,9065
bivalvia,ostreida,ostreidae,crassostrea,crassostrea mangle,molluscs,genus,NA,9066
bivalvia,ostreida,ostreidae,crassostrea,crassostrea markushuberi,molluscs,genus,NA,9067
bivalvia,ostreida,ostreidae,crassostrea,crassostrea praia,molluscs,genus,NA,9068
bivalvia,ostreida,ostreidae,crassostrea,crassostrea rhizophorae,molluscs,genus,NA,9069
bivalvia,ostreida,ostreidae,crassostrea,crassostrea tulipa,molluscs,genus,NA,9070
bivalvia,ostreida,ostreidae,crassostrea,crassostrea valentichscotti,molluscs,genus,NA,9071
bivalvia,ostreida,ostreidae,crassostrea,crassostrea virginica,molluscs,none,species,9072
gastropoda,trochida,trochidae,cratidentium,cratidentium balteatum,molluscs,family,NA,9073
gastropoda,trochida,trochidae,cratidentium,cratidentium beachportense,molluscs,family,NA,9074
gastropoda,trochida,trochidae,cratidentium,cratidentium ocellinum,molluscs,family,NA,9075
gastropoda,trochida,trochidae,cratidentium,cratidentium rottnestense,molluscs,family,NA,9076
gastropoda,trochida,trochidae,cratidentium,cratidentium tiberianum,molluscs,family,NA,9077
actinopterygii,perciformes,serranidae,cratinus,cratinus agassizii,fish,family,NA,9078
aves,charadriiformes,laridae,creagrus,creagrus furcatus,seabirds,none,genus,9079
demospongiae,poecilosclerida,crellidae,crella,crella (crella) aurantiaca,sponges,none,class,9080
demospongiae,poecilosclerida,crellidae,crella,crella (crella) elegans,sponges,none,class,9081
demospongiae,poecilosclerida,crellidae,crella,crella (crella) hennequinae,sponges,none,class,9082
demospongiae,poecilosclerida,crellidae,crella,crella (crella) mollior,sponges,none,class,9083
demospongiae,poecilosclerida,crellidae,crella,crella (crella) papillosa,sponges,none,class,9084
demospongiae,poecilosclerida,crellidae,crella,crella (crella) tubifex,sponges,none,class,9085
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) beglingerae,sponges,none,class,9086
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) brasiliensis,sponges,none,class,9087
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) carnosa,sponges,none,class,9088
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) carteri,sponges,none,class,9089
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) cyathophora,sponges,none,class,9090
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) erecta,sponges,none,class,9091
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) papillata,sponges,none,class,9092
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) polymastia,sponges,none,class,9093
demospongiae,poecilosclerida,crellidae,crella,crella (grayella) pulvinar,sponges,none,class,9094
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) affinis,sponges,none,class,9095
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) akraleitae,sponges,none,class,9096
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) alba,sponges,none,class,9097
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) atra,sponges,none,class,9098
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) basispinosa,sponges,none,class,9099
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) chelifera,sponges,none,class,9100
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) crassa,sponges,none,class,9101
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) digitifera,sponges,none,class,9102
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) donsi,sponges,none,class,9103
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) fristedti,sponges,none,class,9104
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) fusifera,sponges,none,class,9105
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) jaegerskioeldi,sponges,none,class,9106
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) novaezealandiae,sponges,none,class,9107
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) plana,sponges,none,class,9108
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) schottlaenderi,sponges,none,class,9109
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) sigmata,sponges,none,class,9110
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) stylifera,sponges,none,class,9111
demospongiae,poecilosclerida,crellidae,crella,crella (pytheas) ula,sponges,none,class,9112
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) acanthosclera,sponges,none,class,9113
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) aceratospiculum,sponges,none,class,9114
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) albula,sponges,none,class,9115
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) commensalis,sponges,none,class,9116
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) dispar,sponges,none,class,9117
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) fallax,sponges,none,class,9118
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) gelida,sponges,none,class,9119
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) gracilis,sponges,none,class,9120
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) guernei,sponges,none,class,9121
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) hanseni,sponges,none,class,9122
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) linguifera,sponges,none,class,9123
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) mammillata,sponges,none,class,9124
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) nodulosa,sponges,none,class,9125
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) pertusa,sponges,none,class,9126
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) pyrula,sponges,none,class,9127
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) richardi,sponges,none,class,9128
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) ridleyi,sponges,none,class,9129
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) rosea,sponges,none,class,9130
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) spinulata,sponges,none,class,9131
demospongiae,poecilosclerida,crellidae,crella,crella (yvesia) topsenti,sponges,none,class,9132
demospongiae,poecilosclerida,crellidae,crella,crella caespes,sponges,none,class,9133
demospongiae,poecilosclerida,crellidae,crella,crella gerzensteini,sponges,none,class,9134
demospongiae,poecilosclerida,crellidae,crella,crella incrustans,sponges,none,class,9135
demospongiae,poecilosclerida,crellidae,crella,crella rubiginosa,sponges,none,class,9136
demospongiae,poecilosclerida,crellidae,crella,crella shimonii,sponges,none,class,9137
demospongiae,poecilosclerida,crellidae,crella,crella triplex,sponges,none,class,9138
demospongiae,poecilosclerida,crellidae,crellastrina,crellastrina alecto,sponges,none,class,9139
demospongiae,poecilosclerida,crellidae,crellomima,crellomima derma,sponges,none,class,9140
demospongiae,poecilosclerida,crellidae,crellomima,crellomima imparidens,sponges,none,class,9141
demospongiae,poecilosclerida,crellidae,crellomima,crellomima incrustans,sponges,none,class,9142
actinopterygii,perciformes,tripterygiidae,cremnochorites,cremnochorites capensis,fish,family,NA,9143
mammalia,sirenia,dugongidae,crenatosiren,crenatosiren olseni,marine_mammals,family,NA,9144
bivalvia,mytilida,mytilidae,crenella,crenella arenaria,molluscs,family,NA,9145
bivalvia,mytilida,mytilidae,crenella,crenella caudiva,molluscs,family,NA,9146
bivalvia,mytilida,mytilidae,crenella,crenella decussata,molluscs,family,NA,9147
bivalvia,mytilida,mytilidae,crenella,crenella divaricata,molluscs,family,NA,9148
bivalvia,mytilida,mytilidae,crenella,crenella faba,molluscs,family,NA,9149
bivalvia,mytilida,mytilidae,crenella,crenella gemma,molluscs,family,NA,9150
