.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
1,112,0.64185,NA,2,NA,ben,NA,tonicia horniana
1,113,1.60944,NA,3.5,NA,ben,NA,lepidopleurus cullierti
1,114,1.70475,NA,2,NA,ben,NA,plaxiphora mercatoris
1,115,1.94591,NA,2,NA,ben,NA,chaetopleura papilio
1,116,1.60944,NA,3.5,NA,ben,NA,ischnochiton textilis
1,117,2.30259,NA,2,1.5,ben,NA,acanthopleura gemmata
1,118,0.33361,NA,2,NA,ben,NA,hemiarthrum setulosum
1,119,1.60944,NA,3.5,NA,ben,NA,chiton granosus
1,120,1.36098,NA,2,NA,ben,NA,rhyssoplax peregrina
1,121,2.30259,NA,2,NA,ben,NA,acanthopleura brevispinosa
1,122,2.30259,NA,2,NA,ben,NA,acanthopleura vaillantii
1,123,2.03078,NA,3.5,NA,ben,NA,chiton albolineatus
1,124,2.03078,NA,3.5,NA,ben,NA,chiton articulatus
1,125,2.03078,NA,3.5,NA,ben,NA,chiton barnesii
1,126,2.03078,NA,3.5,NA,ben,NA,chiton cumingsii
1,127,2.03078,NA,3.5,NA,ben,NA,chiton glaucus
1,128,1.60944,NA,3.5,NA,ben,NA,chiton kaasi
1,129,2.03078,NA,3.5,NA,ben,NA,chiton laterorugosus
1,130,2.03078,NA,3.5,NA,ben,NA,chiton magnificus
1,131,1.60944,NA,3.5,NA,ben,NA,chiton marquesanus
1,132,2.03078,NA,3.5,NA,ben,NA,chiton stokesii
1,133,1.74047,NA,2,NA,ben,NA,mopalia egretta
1,134,1.74047,NA,2,NA,ben,NA,mopalia hindsii
1,135,1.74047,NA,2,NA,ben,NA,mopalia imporcata
1,136,0.91629,NA,2,NA,ben,NA,mopalia sinuata
1,137,0.93216,NA,2,NA,ben,NA,mopalia vespertina
1,138,1.74047,NA,2,NA,ben,NA,plaxiphora albida
1,139,0.93216,NA,2,NA,ben,NA,plaxiphora australis
1,140,1.74047,NA,2,NA,ben,NA,plaxiphora biramosa
1,141,1.79176,NA,2,NA,ben,NA,plaxiphora boydeni
1,142,1.79176,NA,2,NA,ben,NA,plaxiphora caelata
1,143,0.93216,NA,2,NA,ben,NA,plaxiphora egregia
1,144,1.74047,NA,2,NA,ben,NA,plaxiphora fernandezi
1,145,0.93216,NA,2,NA,ben,NA,plaxiphora gwenae
1,146,0.93216,NA,2,NA,ben,NA,plaxiphora kamehamehae
1,147,1.74047,NA,2,NA,ben,NA,plaxiphora murdochi
1,148,0.91629,NA,2,NA,ben,NA,plaxiphora obtecta
1,149,1.36098,NA,2,NA,ben,NA,rhyssoplax aerea
1,150,2.30259,NA,2,NA,ben,NA,rhyssoplax affinis
1,151,2.30259,NA,2,NA,ben,NA,rhyssoplax barnardi
1,152,0.64185,NA,2,NA,ben,NA,rhyssoplax canaliculata
1,153,1.335,NA,2,NA,ben,NA,rhyssoplax corallina
1,154,1.36098,NA,2,NA,ben,NA,rhyssoplax coryphea
1,155,1.36098,NA,2,NA,ben,NA,rhyssoplax densilirata
1,156,0.64185,NA,2,NA,ben,NA,rhyssoplax exasperata
1,157,2.30259,NA,2,NA,ben,NA,rhyssoplax linsleyi
1,158,2.30259,NA,2,NA,ben,NA,rhyssoplax olivacea
1,159,2.30259,NA,2,NA,ben,NA,rhyssoplax perviridis
1,160,1.36098,NA,2,NA,ben,NA,rhyssoplax phaseolina
1,161,2.30259,NA,2,NA,ben,NA,rhyssoplax rapaitiensis
1,162,0.64185,NA,2,NA,ben,NA,rhyssoplax rhynchota
1,163,1.36098,NA,2,NA,ben,NA,rhyssoplax salihafui
1,164,1.36098,NA,2,NA,ben,NA,rhyssoplax stangeri
1,165,0,NA,2,NA,ben,NA,tonicella lokii
1,166,0,NA,2,NA,ben,NA,tonicella venusta
2,1,0.33361,NA,2,NA,ben,NA,leptochiton asellus
2,2,-0.22314,NA,2,NA,ben,NA,leptochiton cancellatus
2,3,-0.91629,NA,2,NA,ben,NA,leptochiton leloupi
2,4,-1.20397,NA,2,NA,ben,NA,leptochiton tenuis
2,5,0.91629,NA,2,NA,ben,NA,lepidopleurus cajetanus
2,6,1.79176,NA,3.5,NA,ben,NA,hanleya hanleyi
2,7,0.95551,NA,2,NA,ben,NA,acanthochitona fascicularis
2,8,0.91629,NA,2,NA,ben,NA,lepidozona interstincta
2,9,1.4816,NA,2,NA,ben,NA,tripoplax regularis
2,10,1.62924,NA,2,NA,ben,NA,mopalia ferreirai
2,11,1.33763,NA,2,NA,ben,NA,acanthochitona spiculosa
2,12,0.93216,NA,2,NA,ben,NA,acanthochitona hemphilli
2,13,0.93216,NA,2,NA,ben,NA,cryptoconchus floridanus
2,14,0.45742,NA,2,NA,ben,NA,leptochiton rugatus
2,15,1.38629,NA,2,NA,ben,NA,leptochiton alveolus
2,16,0.91629,NA,2,NA,ben,NA,leptochiton nexus
2,17,1.16315,NA,2,NA,ben,NA,oldroydia percrassa
2,18,-0.19845,NA,2,NA,ben,NA,hanleyella oldroydi
2,19,-0.35667,NA,2,NA,ben,NA,hanleya hanleyi
2,20,0,NA,2,NA,ben,NA,hanleya tropicalis
2,21,0.91629,NA,2,NA,ben,NA,hanleya hanleyi
