.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
2,67,5.40268,-1.15129,4.47,7.5,pel,mob,stenella coeruleoalba
2,68,5.40268,-1.15129,4.47,15,pel,mob,stenella coeruleoalba
2,69,5.29832,-1.15129,4.4875,3,pel,mob,stenella clymene
2,70,5.29832,-1.15129,4.4875,7.5,pel,mob,stenella clymene
2,71,5.36129,0.34657,4.49,15,pel,mob,delphinus delphis
2,72,5.54322,-1.15129,4.5,7.5,pel,mob,lagenodelphis hosei
2,73,5.76832,0.34657,4.42,7.5,pel,mob,lagenorhynchus albirostris
2,74,5.63479,-1.15129,4.5,7.5,pel,mob,lagenorhynchus acutus
2,75,5.63479,-1.15129,4.5,15,pel,mob,lagenorhynchus acutus
2,76,5.50126,0.34657,4.5,7.5,pel,mob,lagenorhynchus obliquidens
2,77,5.34711,0.34657,4.5,7.5,pel,mob,lagenorhynchus obscurus
2,78,5.37528,0.34657,4.48,7.5,pel,mob,lagenorhynchus australis
2,79,5.09375,0.34657,4.48,7.5,pel,mob,lagenorhynchus cruciger
2,80,5.16479,-1.15129,4.5,3,pel,mob,cephalorhynchus commersonii
2,81,5.1358,-1.15129,4.5,3,pel,mob,cephalorhynchus eutropia
2,82,5.1358,-1.15129,4.5,3,pel,mob,cephalorhynchus heavisidii
2,83,5.73657,-1.15129,4.22,7.5,pel,mob,lissodelphis borealis
2,84,5.70378,-1.15129,4.22,3,pel,mob,lissodelphis peronii
2,85,5.94017,-1.15129,4.36,7.5,pel,mob,grampus griseus
2,86,5.6143,-1.15129,4.5,7.5,pel,mob,peponocephala electra
2,87,5.57973,-1.15129,4.35,3,pel,mob,feresa attenuata
2,88,6.30445,-1.15129,4.51,7.5,pel,mob,pseudorca crassidens
2,89,6.17653,-1.15129,4.5,7.5,pel,mig,globicephala macrorhynchus
2,90,6.88262,-1.15129,4.65,15,pel,mob,orcinus orca
2,91,5.61677,0.34657,4.25,3.44,pel,mob,orcaella brevirostris
2,92,5.04343,-1.15129,4.5,3,pel,mob,phocoena phocoena
2,93,4.97673,-1.15129,4.285,3,pel,mob,phocoena sinus
2,94,5.43808,-1.15129,4.07,3,pel,mob,phocoena dioptrica
2,95,5.29832,-1.15129,4.285,3,pel,mob,phocoena spinipinnis
2,96,5.16192,-1.15129,4.44,3,pel,mob,neophocaena phocaenoides
2,97,5.43808,-1.15129,4.5,3,pel,mob,phocoenoides dalli
2,98,6.12468,-1.15129,4.25,7.5,pel,mig,delphinapterus leucas
2,99,6.12468,-1.15129,4.25,7.5,pel,mob,delphinapterus leucas
2,100,6.15273,-1.15129,4.18,7.5,pel,mig,monodon monoceros
2,101,5.79909,-1.15129,4.42,3,ben,mob,phocarctos hookeri
2,102,5.48064,-1.15129,4.5,3,ben,mob,otaria byronia
2,103,5.48064,-1.15129,4.51,3,ben,mob,zalophus californianus
2,104,5.52146,-1.15129,4.34,3,ben,mob,neophoca cinerea
2,105,5.79909,-1.15129,4.38,3,ben,mob,eumetopias jubatus
2,106,4.91998,-1.15129,4.5,3,ben,mob,callorhinus ursinus
2,107,5.63479,-1.15129,3.69,3,ben,mob,monachus monachus
2,108,5.63479,-1.15129,3.69,3,ben,mig,monachus monachus
2,109,5.48064,-1.15129,4.1049999999999995,3,ben,mob,monachus tropicalis
2,110,5.48064,-1.15129,4.1049999999999995,3,ben,mig,monachus tropicalis
2,111,5.48064,-1.15129,4.52,3,ben,mob,monachus schauinslandi
2,112,5.48064,-1.15129,4.52,3,ben,mig,monachus schauinslandi
2,113,5.48064,-1.15129,4.5,3,ben,mob,ommatophoca rossii
2,114,5.48064,-1.15129,4.5,3,ben,mig,ommatophoca rossii
2,115,5.70378,-1.15129,4.5,3,ben,mob,hydrurga leptonyx
2,116,5.70378,-1.15129,4.5,3,ben,mig,hydrurga leptonyx
2,117,5.66988,-1.15129,4.01,3,ben,mob,leptonychotes weddellii
2,118,5.66988,-1.15129,4.01,3,ben,mig,leptonychotes weddellii
2,119,5.84932,-1.15129,4.17,3,pel,mob,mirounga leonina
2,120,5.84932,-1.15129,4.17,3,pel,mig,mirounga leonina
2,121,6.21461,-1.15129,4.5,3,pel,mob,mirounga angustirostris
2,122,6.21461,-1.15129,4.5,3,pel,mig,mirounga angustirostris
2,123,5.68867,-1.15129,2.03,7.5,bp,mob,dugong dugon
2,124,5.96615,-1.15129,2.98,3,ben,mig,trichechus manatus
2,125,5.99146,-1.15129,2.98,3,ben,mig,trichechus senegalensis
2,126,5.43372,-1.15129,4.5,7.5,pel,mob,stenella frontalis
2,127,5.43372,-1.15129,4.5,15,pel,mob,stenella frontalis
2,128,6.50728,-1.15129,4.51,7.5,pel,mig,globicephala melas
2,129,7.46737,-1.15129,3,7.5,pel,mob,eubalaena australis
2,130,5.9135,-1.15129,4.47,15,pel,mob,mesoplodon peruvianus
2,131,7.47307,-1.15129,3,15,pel,mob,eubalaena japonica
2,132,6.7334,-1.15129,3.89,7.5,pel,mob,balaenoptera bonaerensis
2,133,5.53733,-1.15129,4.5,3,pel,mob,tursiops aduncus
2,134,7.25841,-1.15129,4.03,15,pel,mob,balaenoptera brydei
2,135,6.88755,-1.15129,4.22,3,pel,mob,lutra lutra
2,136,5.10595,-1.15129,4.01,3,ben,mob,pusa hispida
2,137,5.10595,-1.15129,4.01,3,ben,mig,pusa hispida
2,138,4.75789,-1.15129,4.01,3,ben,mob,pusa caspica
2,139,4.75789,-1.15129,4.01,3,ben,mig,pusa caspica
2,140,5.19296,-1.15129,4.14,3,ben,mob,histriophoca fasciata
2,141,5.19296,-1.15129,4.14,3,ben,mig,histriophoca fasciata
2,142,5.24702,-1.15129,4.3,3,ben,mob,pagophilus groenlandicus
2,143,5.24702,-1.15129,4.3,3,ben,mig,pagophilus groenlandicus
2,144,5.57595,-1.15129,4.5,3,pel,mob,lobodon carcinophagus
2,145,5.57595,-1.15129,4.5,3,pel,mig,lobodon carcinophagus
2,146,5.59842,-1.15129,4.25,3,pel,mob,orcaella heinsohni
2,147,4.60517,-1.15129,3.87,3,ben,mob,lutra felina
2,148,7.47307,-1.15129,4.5,7.5,pel,mob,cephalorhynchus hectori
2,149,7.46737,-1.15129,4.5,15,pel,mob,indopacetus pacificus
2,150,7.46737,0.34657,4.5,15,pel,mob,delphinus capensis
2,151,7.47307,-1.15129,4.5,3,ben,mob,zalophus japonicus
2,152,7.47307,-1.15129,4.5,3,ben,mob,zalophus wollebaeki
2,153,7.47307,-1.15129,4.12,3,bp,mob,cystophora botryocystis
2,154,7.45588,-1.15129,4.12,3,bp,mig,cystophora botryocystis
2,155,7.58579,-1.15129,4.12,3,bp,mob,cystophora brownii
2,156,7.46737,-1.15129,4.12,3,bp,mig,cystophora brownii
2,157,7.47307,-1.15129,4.12,3,bp,mob,cystophora cuspidata
2,158,7.45588,-1.15129,4.12,3,bp,mig,cystophora cuspidata
2,159,7.58579,-1.15129,4.12,3,bp,mob,cystophora cymodocea
2,160,7.58579,-1.15129,4.12,3,bp,mig,cystophora cymodocea
2,161,7.47307,-1.15129,4.12,3,bp,mob,cystophora dumosa
2,162,7.45588,-1.15129,4.12,3,bp,mig,cystophora dumosa
2,163,7.46737,-1.15129,4.12,3,bp,mob,cystophora expansa
2,164,7.58579,-1.15129,4.12,3,bp,mig,cystophora expansa
2,165,7.46737,-1.15129,4.12,3,bp,mob,cystophora fibrosa
2,166,7.46737,-1.15129,4.12,3,bp,mig,cystophora fibrosa
2,167,7.46737,-1.15129,4.12,3,bp,mob,cystophora flaccida
2,168,7.46737,-1.15129,4.12,3,bp,mig,cystophora flaccida
2,169,7.47307,-1.15129,4.12,3,bp,mob,cystophora gracilis
2,170,7.45588,-1.15129,4.12,3,bp,mig,cystophora gracilis
2,171,7.46737,-1.15129,4.12,3,bp,mob,cystophora grevillei
2,172,7.45588,-1.15129,4.12,3,bp,mig,cystophora grevillei
2,173,7.58579,-1.15129,4.12,3,bp,mob,cystophora harveyi
2,174,7.46737,-1.15129,4.12,3,bp,mig,cystophora harveyi
2,175,7.46737,-1.15129,4.12,3,bp,mob,cystophora intermedia
2,176,7.47307,-1.15129,4.12,3,bp,mig,cystophora intermedia
2,177,7.45588,-1.15129,4.12,3,bp,mob,cystophora monilifera
2,178,7.58579,-1.15129,4.12,3,bp,mig,cystophora monilifera
2,179,7.47307,-1.15129,4.12,3,bp,mob,cystophora moniliformis
2,180,7.47307,-1.15129,4.12,3,bp,mig,cystophora moniliformis
2,181,7.58579,-1.15129,4.12,3,bp,mob,cystophora pectinata
2,182,7.58579,-1.15129,4.12,3,bp,mig,cystophora pectinata
2,183,7.46737,-1.15129,4.12,3,bp,mob,cystophora platylobium
2,184,7.46737,-1.15129,4.12,3,bp,mig,cystophora platylobium
2,185,7.46737,-1.15129,4.12,3,bp,mob,cystophora polycystidea
2,186,7.46737,-1.15129,4.12,3,bp,mig,cystophora polycystidea
2,187,7.47307,-1.15129,4.12,3,bp,mob,cystophora racemosa
2,188,7.45588,-1.15129,4.12,3,bp,mig,cystophora racemosa
2,189,7.46737,-1.15129,4.12,3,bp,mob,cystophora retorta
2,190,7.58579,-1.15129,4.12,3,bp,mig,cystophora retorta
2,191,7.47307,-1.15129,4.12,3,ben,mob,cystophora retroflexa
2,192,5.24702,-1.15129,4.12,3,ben,mig,cystophora retroflexa
2,193,7.46737,-1.15129,4.12,3,ben,mob,cystophora scalaris
2,194,5.48064,-1.15129,4.12,3,ben,mig,cystophora scalaris
2,195,7.58579,-1.15129,4.12,3,bp,mob,cystophora siliquosa
2,196,7.58579,-1.15129,4.12,3,bp,mig,cystophora siliquosa
2,197,7.46737,-1.15129,4.12,3,bp,mob,cystophora subfarcinata
2,198,7.58579,-1.15129,4.12,3,bp,mig,cystophora subfarcinata
2,199,7.46737,-1.15129,4.12,3,bp,mob,cystophora tenuis
2,200,7.47307,-1.15129,4.12,3,bp,mig,cystophora tenuis
2,201,7.58579,-1.15129,4.12,3,ben,mob,cystophora torulosa
2,202,5.48064,-1.15129,4.12,3,ben,mig,cystophora torulosa
2,203,7.47307,-1.15129,4.12,3,bp,mob,cystophora xiphocarpa
2,204,7.45588,-1.15129,4.12,3,bp,mig,cystophora xiphocarpa
2,205,5.48064,-1.15129,3.34,20,pel,mob,balaena mysticetus
2,206,7.45588,-1.15129,3.34,14.47101,pel,mob,balaena mysticetus
2,207,7.46737,-1.15129,4.23,8,pel,mob,balaenoptera acutorostrata
2,208,7.58579,-1.15129,3.89,8,pel,mob,balaenoptera bonaerensis
2,209,7.46737,-1.15129,3.86,9,pel,mob,balaenoptera borealis
2,210,7.46737,-1.15129,4.1,9,pel,mob,balaenoptera edeni
2,211,7.46737,-1.15129,3.47,11,pel,mob,balaenoptera musculus
2,212,7.58579,-1.15129,3.9042857142857144,9,pel,mob,balaenoptera omurai
2,213,7.46737,-1.15129,3.75,10,pel,mob,balaenoptera physalus
2,214,7.46737,-1.15129,4.49,14,pel,mob,berardius arnuxii
2,215,7.58579,-1.15129,4.49,12,pel,mob,berardius bairdii
2,216,7.45588,-1.15129,4.49,8,pel,mob,berardius bairdii
2,217,7.46737,-1.15129,4.49,14,pel,mob,berardius bairdii
2,218,7.58579,-1.15129,4.5,7,pel,mob,cephalorhynchus commersonii
2,219,7.46737,-1.15129,4.5,7,pel,mob,cephalorhynchus eutropia
2,220,7.46737,-1.15129,4.5,7,pel,mob,cephalorhynchus heavisidii
2,221,7.45588,-1.15129,4.5,7,pel,mob,cephalorhynchus hectori
2,222,5.43808,-1.15129,4.25,7,pel,mig,delphinapterus leucas
2,223,7.46737,-1.15129,4.25,7,pel,mob,delphinapterus leucas
2,224,5.43808,-1.15129,4.25,5.17455,pel,mig,delphinapterus leucas
2,225,7.46737,-1.15129,4.25,5.17455,pel,mob,delphinapterus leucas
2,226,5.70378,-1.15129,4.25,7.76182,pel,mig,delphinapterus leucas
2,227,7.46737,-1.15129,4.25,7.76182,pel,mob,delphinapterus leucas
2,228,7.46737,-1.15129,4.5,9,pel,mob,delphinus capensis
2,229,7.46737,-1.15129,4.49,8.6826,pel,mob,delphinus delphis
2,230,7.45588,-1.15129,4.49,5.06485,pel,mob,delphinus delphis
2,231,7.47307,-1.15129,4.49,10.05735,pel,mob,delphinus delphis
2,232,7.46737,-1.15129,4.49,9,pel,mob,delphinus delphis
2,233,7.46737,-1.15129,2.03,7.2355,bp,mob,dugong dugon
2,234,7.58579,-1.15129,2.03,18.75774,bp,mob,dugong dugon
2,235,7.45588,-1.15129,2.03,11.21503,bp,mob,dugong dugon
2,236,7.45588,-1.15129,3.285,10,pel,mob,eschrichtius robustus
2,237,7.58579,-1.15129,3,8,pel,mob,eubalaena australis
2,238,7.58579,-1.15129,3,10,pel,mob,eubalaena glacialis
2,239,7.45588,-1.15129,3,9,pel,mob,eubalaena japonica
2,240,5.48064,0.34657,4.5,8.6826,pel,mig,globicephala macrorhynchus
2,241,5.24702,-1.15129,4.5,13.74746,pel,mig,globicephala macrorhynchus
2,242,5.48064,-1.15129,4.5,14.6,pel,mig,globicephala macrorhynchus
2,243,5.48064,0.34657,4.5,9,pel,mig,globicephala macrorhynchus
2,244,5.24702,-1.15129,4.5,11,pel,mig,globicephala macrorhynchus
2,245,5.24702,-1.15129,4.51,12,pel,mig,globicephala melas
2,246,7.45588,-1.15129,4.36,11,pel,mob,grampus griseus
2,247,7.45588,-1.15129,4.47,14,pel,mob,hyperoodon ampullatus
2,248,7.46737,-1.15129,4.5,14,pel,mob,hyperoodon planifrons
2,249,7.45588,0.34657,4.44,6,pel,mob,kogia breviceps
2,250,7.46737,-1.15129,4.5,6,pel,mob,kogia sima
2,251,7.46737,-1.15129,4.5,7.2355,pel,mob,lagenodelphis hosei
2,252,7.46737,-1.15129,4.5,5.7884,pel,mob,lagenodelphis hosei
2,253,7.58579,-1.15129,4.5,8,pel,mob,lagenodelphis hosei
2,254,7.58579,-1.15129,4.5,10,pel,mob,lagenorhynchus acutus
2,255,7.46737,-1.15129,4.42,10,pel,mob,lagenorhynchus albirostris
2,256,7.45588,-1.15129,4.5,10,pel,mob,lagenorhynchus obliquidens
2,257,7.47307,-1.15129,4.27,5.06485,pel,mob,megaptera novaeangliae
2,258,7.58579,-1.15129,4.44,5,pel,mob,neophocaena phocaenoides
2,259,7.46737,-1.15129,4.44,3.61775,pel,mob,neophocaena phocaenoides
2,260,7.58579,-1.15129,4.44,6.51195,pel,mob,neophocaena phocaenoides
2,261,7.47307,-1.15129,4.44,4.3413,pel,mob,neophocaena phocaenoides
2,262,7.46737,-1.15129,4.65,10.85325,pel,mob,orcinus orca
2,263,7.46737,-1.15129,4.65,12.30036,pel,mob,orcinus orca
2,264,7.46737,-1.15129,4.65,9.40615,pel,mob,orcinus orca
2,265,7.58579,-1.15129,4.5,4.3413,pel,mob,peponocephala electra
2,266,7.46737,-1.15129,4.5,5,pel,mob,phocoena phocoena
2,267,7.47307,-1.15129,4.5,6,pel,mob,phocoena phocoena
2,268,7.46737,-1.15129,4.5,3.97,pel,mob,phocoena phocoena
2,269,7.46737,-1.15129,4.5,3.44,pel,mob,phocoena phocoena
2,270,7.58579,-1.15129,4.5,7.95905,pel,mob,physeter macrocephalus
2,271,7.46737,0.34657,4.5,9.40615,pel,mob,physeter macrocephalus
2,272,7.46737,-1.15129,4.51,13.74746,pel,mob,pseudorca crassidens
2,273,7.58579,-1.15129,4.51,9,pel,mob,pseudorca crassidens
2,274,7.45588,-1.15129,4.51,10.5,pel,mob,pseudorca crassidens
2,275,7.46737,-1.15129,4.51,8.25,pel,mob,pseudorca crassidens
2,276,7.46737,-1.15129,4.5,9.40615,pel,mob,sousa chinensis
2,277,7.46737,-1.15129,4.5,10,pel,mob,sousa chinensis
2,278,7.58579,-1.15129,4.5,7.2355,pel,mob,sousa chinensis
2,279,7.47307,-1.15129,4.48,12,pel,mob,stenella attenuata
2,280,7.46737,-1.15129,4.48,8.6826,pel,mob,stenella attenuata
2,281,7.45588,-1.15129,4.47,9,pel,mob,stenella coeruleoalba
2,282,7.46737,-1.15129,4.5,8.32083,pel,mob,stenella longirostris
2,283,7.46737,-1.15129,4.5,5,pel,mob,stenella longirostris
2,284,7.46737,-1.15129,4.5,7.2355,pel,mob,steno bredanensis
2,285,7.45588,-1.15129,4.5,10.85325,pel,mob,tursiops aduncus
2,286,7.47307,-1.15129,4.5,8.6826,pel,mob,tursiops truncatus
2,287,7.46737,-1.15129,4.5,7.5,pel,mob,mesoplodon europaeus
2,288,7.45588,-1.15129,3.87,3,pel,mob,aonyx cinerea
2,289,7.46737,-1.15129,4.5,3,pel,mob,sousa plumbea
2,290,7.47307,-1.15129,3.87,3,pel,mob,aonyx capensis
2,291,5.48064,-1.15129,4.045,3,pel,mob,lutra canadensis
2,292,5.48064,-1.15129,4.045,3,pel,mig,lutra sumatrana
2,293,7.45588,-1.15129,4.47,9,pel,mob,mesoplodon hotaula
2,294,7.45588,-1.15129,4.47,8,pel,mob,mesoplodon perrini
2,295,7.47307,-1.15129,4.47,9,pel,mob,mesoplodon traversii
2,296,7.47307,-1.15129,4.44,3,pel,mob,neophocaena asiaeorientalis
2,297,7.46737,-1.15129,4.5,3,pel,mob,sousa sahulensis
2,298,7.45588,-1.15129,4.5,3,pel,mob,tursiops australis
2,299,7.46737,-1.15129,4.5,3,pel,mob,sotalia guianensis
3,1,7.46737,-1.15129,4.5,7.5,pel,mob,physeter macrocephalus
3,2,5.95064,-1.15129,4.44,3,pel,mob,kogia breviceps
3,3,5.58725,0.34657,4.5,15,pel,mob,kogia sima
3,4,6.88244,-1.15129,4.49,3,pel,mob,berardius arnuxii
3,5,7.09008,-1.15129,4.49,7.5,pel,mob,berardius bairdii
3,6,7.09008,-1.15129,4.49,15,pel,mig,berardius bairdii
3,7,6.58617,-1.15129,4.38,15,pel,mob,ziphius cavirostris
3,8,6.55108,-1.15129,4.5,3,pel,mig,tasmacetus shepherdi
3,9,6.88755,-1.15129,4.47,7.5,pel,mob,hyperoodon ampullatus
3,10,6.57925,-1.15129,4.5,3,pel,mig,hyperoodon planifrons
3,11,6.06379,-1.15129,4.47,3,pel,mig,mesoplodon hectori
3,12,6.21461,-1.15129,4.5,3,pel,mig,mesoplodon mirus
3,13,6.10925,0.34657,4.5,3,pel,mig,mesoplodon europaeus
3,14,6.17379,-1.15129,4.47,3,pel,mig,mesoplodon ginkgodens
3,15,6.32794,1.09861,4.47,3,pel,mob,mesoplodon grayi
3,16,5.39363,-1.15129,4.46,3,ben,mob,arctocephalus pusillus
3,17,5.29832,-1.15129,4.39,3,ben,mob,arctocephalus gazella
3,18,5.20949,-1.15129,4.48,3,ben,mob,arctocephalus australis
3,19,5.20949,-1.15129,4.5,3,ben,mob,arctocephalus australis
3,20,5.19296,-1.15129,4.48,3,pel,mob,arctocephalus tropicalis
3,21,5.0814,-1.15129,4.48,3,ben,mob,arctocephalus australis
3,22,5.0814,-1.15129,4.5,3,ben,mob,arctocephalus australis
3,23,5.07517,-1.15129,4.472857142857143,3,ben,mob,arctocephalus galapagoensis
3,24,5.34711,-1.15129,4.5,3,ben,mob,arctocephalus philippii
3,25,5.17897,-1.15129,4.5,3,ben,mob,arctocephalus philippii
3,26,5.87493,-1.15129,3.66,7.5,ben,mob,odobenus rosmarus
3,27,5.1358,-1.15129,3.99,3,ben,mob,phoca largha
3,28,5.1358,-1.15129,3.99,3,ben,mig,phoca largha
3,29,5.24702,-1.15129,4.48,3,ben,mob,phoca vitulina
3,30,5.24702,-1.15129,4.48,3,ben,mig,phoca vitulina
3,31,5.43808,-1.15129,4.49,3,ben,mob,halichoerus grypus
3,32,5.43808,-1.15129,4.49,3,ben,mig,halichoerus grypus
3,33,5.52146,-1.15129,3.65,3,ben,mob,erignathus barbatus
3,34,5.52146,-1.15129,3.65,3,ben,mig,erignathus barbatus
3,35,5.56068,-1.15129,4.12,3,ben,mob,cystophora cristata
3,36,5.56068,-1.15129,4.12,3,ben,mig,cystophora cristata
3,37,6.27288,-1.15129,4.47,3,pel,mig,mesoplodon carlhubbsi
3,38,6.15273,1.09861,4.47,3,pel,mob,mesoplodon bowdoini
3,39,6.27288,-1.15129,4.47,3,pel,mig,mesoplodon stejnegeri
3,40,6.30992,-1.15129,4.5,7.5,pel,mig,mesoplodon bidens
3,41,6.38012,-1.15129,4.47,3,pel,mig,mesoplodon layardii
3,42,6.2027,-1.15129,4.38,7.5,pel,mig,mesoplodon densirostris
3,43,7.12287,-1.15129,3.285,25,pel,mob,eschrichtius robustus
3,44,6.79682,-1.15129,4.23,7.5,pel,mob,balaenoptera acutorostrata
3,45,7.30653,-1.15129,4.1,15,pel,mob,balaenoptera edeni
3,46,7.3994,-1.15129,3.86,25,pel,mob,balaenoptera borealis
3,47,7.82405,-1.15129,3.75,7.5,pel,mob,balaenoptera physalus
3,48,7.98956,-1.15129,3.47,3,pel,mob,balaenoptera musculus
3,49,7.26193,-1.15129,4.27,3,pel,mob,megaptera novaeangliae
3,50,7.45588,-1.15129,3.34,15,pel,mob,balaena mysticetus
3,51,6.43775,-1.15129,2.03,3,pel,mob,caperea marginata
3,52,7.58579,-1.15129,3,7.5,pel,mob,eubalaena glacialis
3,53,5.52146,1.09861,3.91,5.30391,ben,mig,ursus maritimus
3,54,5.52146,-1.15129,3.91,3,ben,mig,ursus maritimus
3,55,4.94164,-1.15129,3.78,3,ben,mob,enhydra lutris
3,56,5.09375,-1.15129,4.52,3,pel,mig,pontoporia blainvillei
3,57,5.57973,-1.15129,4.5,7.5,pel,mob,steno bredanensis
3,58,5.62582,0.34657,4.5,3,pel,mob,sousa chinensis
3,59,5.63479,0.34657,4.5,3,pel,mob,sousa teuszii
3,60,5.34711,0.34657,4.5,3,pel,mob,sotalia fluviatilis
3,61,5.9428,-1.15129,4.5,7.5,pel,mob,tursiops truncatus
3,62,5.9428,-1.15129,4.5,15,pel,mob,tursiops truncatus
3,63,5.25583,-1.15129,4.5,7.5,pel,mob,stenella longirostris
3,64,5.25583,-1.15129,4.5,15,pel,mob,stenella longirostris
3,65,5.3845,-1.15129,4.48,7.5,pel,mob,stenella attenuata
3,66,5.3845,-1.15129,4.48,15,pel,mob,stenella attenuata
3,67,5.40268,-1.15129,4.47,7.5,pel,mob,stenella coeruleoalba
3,68,5.40268,-1.15129,4.47,15,pel,mob,stenella coeruleoalba
3,69,5.29832,-1.15129,4.4875,3,pel,mob,stenella clymene
3,70,5.29832,-1.15129,4.4875,7.5,pel,mob,stenella clymene
3,71,5.36129,0.34657,4.49,15,pel,mob,delphinus delphis
3,72,5.54322,-1.15129,4.5,7.5,pel,mob,lagenodelphis hosei
3,73,5.76832,0.34657,4.42,7.5,pel,mob,lagenorhynchus albirostris
3,74,5.63479,-1.15129,4.5,7.5,pel,mob,lagenorhynchus acutus
3,75,5.63479,-1.15129,4.5,15,pel,mob,lagenorhynchus acutus
3,76,5.50126,0.34657,4.5,7.5,pel,mob,lagenorhynchus obliquidens
3,77,5.34711,0.34657,4.5,7.5,pel,mob,lagenorhynchus obscurus
3,78,5.37528,0.34657,4.48,7.5,pel,mob,lagenorhynchus australis
3,79,5.09375,0.34657,4.48,7.5,pel,mob,lagenorhynchus cruciger
3,80,5.16479,0.34657,4.5,3,pel,mob,cephalorhynchus commersonii
3,81,5.1358,-1.15129,4.5,3,pel,mob,cephalorhynchus eutropia
3,82,5.1358,-1.15129,4.5,3,pel,mob,cephalorhynchus heavisidii
3,83,5.73657,-1.15129,2.03,7.5,pel,mob,lissodelphis borealis
3,84,5.70378,-1.15129,2.03,3,pel,mob,lissodelphis peronii
3,85,5.94017,-1.15129,4.36,7.5,pel,mob,grampus griseus
3,86,5.6143,-1.15129,4.5,7.5,pel,mob,peponocephala electra
3,87,5.57973,-1.15129,4.35,3,pel,mob,feresa attenuata
3,88,6.30445,-1.15129,4.51,7.5,pel,mob,pseudorca crassidens
3,89,6.17653,-1.15129,4.5,7.5,pel,mig,globicephala macrorhynchus
3,90,6.88262,-1.15129,4.65,15,pel,mob,orcinus orca
3,91,5.61677,0.34657,4.25,3,pel,mob,orcaella brevirostris
3,92,5.04343,-1.15129,4.5,3,pel,mob,phocoena phocoena
3,93,4.97673,-1.15129,4.285,3,pel,mob,phocoena sinus
3,94,5.43808,-1.15129,4.07,3,pel,mob,phocoena dioptrica
3,95,5.29832,0.34657,4.285,3,pel,mob,phocoena spinipinnis
3,96,5.16192,-1.15129,4.44,3,pel,mob,neophocaena phocaenoides
3,97,5.43808,-1.15129,4.5,3,pel,mob,phocoenoides dalli
3,98,6.12468,-1.15129,4.25,7.5,pel,mig,delphinapterus leucas
3,99,6.12468,-1.15129,4.25,7.5,pel,mob,delphinapterus leucas
3,100,6.15273,-1.15129,4.18,7.5,pel,mig,monodon monoceros
3,101,5.79909,-1.15129,4.42,3,ben,mob,phocarctos hookeri
3,102,5.48064,-1.15129,4.5,3,ben,mob,otaria byronia
3,103,5.48064,-1.15129,4.51,3,ben,mob,zalophus californianus
3,104,5.52146,-1.15129,4.34,3,ben,mob,neophoca cinerea
3,105,5.79909,-1.15129,4.38,3,ben,mob,eumetopias jubatus
3,106,4.91998,-1.15129,4.5,3,ben,mob,callorhinus ursinus
3,107,5.63479,-1.15129,3.69,3,ben,mob,monachus monachus
3,108,5.63479,-1.15129,3.69,3,ben,mig,monachus monachus
3,109,5.48064,-1.15129,4.1049999999999995,3,ben,mob,monachus tropicalis
3,110,5.48064,-1.15129,4.1049999999999995,3,ben,mig,monachus tropicalis
3,111,5.48064,-1.15129,4.52,3,ben,mob,monachus schauinslandi
3,112,5.48064,-1.15129,4.52,3,ben,mig,monachus schauinslandi
3,113,5.48064,-1.15129,4.5,3,ben,mob,ommatophoca rossii
3,114,5.48064,-1.15129,4.5,3,ben,mig,ommatophoca rossii
3,115,5.70378,-1.15129,4.5,3,ben,mob,hydrurga leptonyx
3,116,5.70378,-1.15129,4.5,3,ben,mig,hydrurga leptonyx
3,117,5.66988,-1.15129,4.01,3,ben,mob,leptonychotes weddellii
3,118,5.66988,-1.15129,4.01,3,ben,mig,leptonychotes weddellii
3,119,5.84932,-1.15129,4.17,3,pel,mob,mirounga leonina
3,120,5.84932,-1.15129,4.17,3,pel,mig,mirounga leonina
3,121,6.21461,-1.15129,4.5,3,pel,mob,mirounga angustirostris
3,122,6.21461,-1.15129,4.5,3,pel,mig,mirounga angustirostris
3,123,5.68867,-1.15129,2.03,7.5,bp,mob,dugong dugon
3,124,5.96615,-1.15129,2.98,3,ben,mob,trichechus manatus
3,125,5.99146,-1.15129,2.98,3,ben,mob,trichechus senegalensis
3,126,5.43372,-1.15129,4.5,7.5,pel,mob,stenella frontalis
3,127,5.43372,-1.15129,4.5,15,pel,mob,stenella frontalis
3,128,6.50728,-1.15129,4.51,7.5,pel,mig,globicephala melas
3,129,7.46737,-1.15129,3,7.5,pel,mig,eubalaena australis
3,130,5.9135,-1.15129,4.47,3,pel,mob,mesoplodon peruvianus
3,131,7.47307,-1.15129,3,15,pel,mob,eubalaena japonica
3,132,6.7334,-1.15129,3.89,7.5,pel,mob,balaenoptera bonaerensis
3,133,5.53733,-1.15129,4.5,3,pel,mob,tursiops aduncus
3,134,7.25841,-1.15129,4.03,15,pel,mob,balaenoptera brydei
3,135,6.88755,-1.15129,4.22,18.75774,pel,mob,lutra lutra
3,136,5.10595,-1.15129,4.01,3,ben,mob,pusa hispida
3,137,5.10595,-1.15129,4.01,3,ben,mig,pusa hispida
3,138,4.75789,-1.15129,4.01,3,ben,mob,pusa caspica
3,139,4.75789,-1.15129,4.01,3,ben,mig,pusa caspica
3,140,5.19296,-1.15129,4.14,3,ben,mob,histriophoca fasciata
3,141,5.19296,-1.15129,4.14,3,ben,mig,histriophoca fasciata
3,142,5.24702,-1.15129,4.3,3,ben,mob,pagophilus groenlandicus
