.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
1,78,3.11174,3.45388,4.387142857142857,7.5,bp,mob,rubicundus lopheliae
1,79,3.90197,3.45388,4.387142857142857,7.5,bp,mob,eptatretus alastairi
1,80,4.36945,3.45388,4.387142857142857,7.5,bp,mob,eptatretus gomoni
1,81,3.79975,3.45388,4.387142857142857,7.5,bp,mob,eptatretus astrolabium
1,82,3.8373,3.45388,4.387142857142857,7.5,ben,mob,rubicundus rubicundus
1,83,4.53367,3.45388,4.387142857142857,7.5,ben,mob,eptatretus cryptus
1,84,4.52287,3.45388,4.387142857142857,7.5,ben,mob,eptatretus poicilus
1,85,4.17131,3.45388,3.5766666666666667,7.5,ben,mob,neomyxine caesiovitta
1,86,4.06732,3.45388,4.387142857142857,7.5,ben,mob,eptatretus aceroi
1,87,3.48523,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wandoensis
1,88,4.57471,3.45388,4.387142857142857,7.5,ben,mob,eptatretus albiderma
1,89,4.11087,3.45388,4.387142857142857,7.5,ben,mob,eptatretus eos
1,90,4.38203,3.45388,4.387142857142857,7.5,ben,mob,eptatretus lakeside
1,91,4.11087,3.45388,4.387142857142857,7.5,ben,mob,eptatretus rubicundus
2,1,3.95124,2.78474,3.77,NA,ben,mob,eptatretus deani
2,2,3.95124,3.45388,3.77,7.5,ben,mob,eptatretus deani
2,3,3.975,3.47788,4.24,NA,ben,mob,eptatretus stoutii
2,4,3.975,3.45388,4.24,7.5,ben,mob,eptatretus stoutii
2,5,4.36945,3.4012,4.01,3,bp,mob,myxine glutinosa
2,6,4.36945,3.45388,4.01,7.5,bp,mob,myxine glutinosa
2,7,4.09434,3.45388,3.5766666666666667,7.5,ben,mob,myxine australis
2,8,4.02535,3.45388,3.5766666666666667,7.5,ben,mob,myxine circifrons
2,9,4.09434,4.20469,4.5,NA,ben,mob,eptatretus burgeri
2,10,4.09434,3.45388,4.5,7.5,ben,mob,eptatretus burgeri
2,11,4.38203,3.45388,4.5,7.5,ben,mob,eptatretus hexatrema
2,12,4.51634,3.45388,4.387142857142857,7.5,ben,mob,eptatretus polytrema
2,13,4.07754,3.45388,4.387142857142857,7.5,ben,mob,eptatretus springeri
2,14,4.18814,3.45388,3.5766666666666667,7.5,ben,mob,myxine affinis
2,15,4.11087,3.45388,4.5,7.5,ben,mob,eptatretus atami
2,16,4.04305,3.45388,3.34,7.5,ben,mob,myxine ios
2,17,3.68888,3.45388,3.38,7.5,ben,mob,myxine capensis
2,18,3.4012,3.45388,4.387142857142857,7.5,ben,mob,eptatretus octatrema
2,19,4.12713,3.45388,4.387142857142857,7.5,ben,mob,eptatretus profundus
2,20,4.38203,3.45388,4.387142857142857,7.5,ben,mob,eptatretus okinoseanus
2,21,3.98898,3.45388,3.5766666666666667,7.5,ben,mob,myxine garmani
2,22,4.57471,3.45388,5,7.5,ben,mob,eptatretus cirrhatus
2,23,4.13836,3.45388,4.2,7.5,ben,mob,eptatretus longipinnis
2,24,4.75359,3.45388,4.387142857142857,7.5,ben,mob,eptatretus carlhubbsi
2,25,3.73529,3.45388,4.387142857142857,7.5,ben,mob,eptatretus laurahubbsae
2,26,4.12713,3.45388,4.387142857142857,7.5,ben,mob,eptatretus strahani
2,27,4.30811,3.45388,4.387142857142857,7.5,ben,mob,rubicundus eos
2,28,4.11741,3.45388,3.77,7.5,ben,mob,nemamyxine elongata
2,29,3.85015,3.45388,3.5766666666666667,7.5,ben,mob,myxine mcmillanae
2,30,3.41773,3.45388,3.5766666666666667,7.5,ben,mob,myxine paucidens
2,31,3.68888,3.45388,4.387142857142857,7.5,ben,mob,nemamyxine kreffti
2,32,3.71844,3.45388,4.01,7.5,ben,mob,neomyxine biniplicata
2,33,4.05178,3.45388,4.387142857142857,7.5,ben,mob,notomyxine tridentiger
2,34,4.04305,3.45388,3.5766666666666667,7.5,ben,mob,myxine debueni
2,35,3.89182,3.45388,3.5766666666666667,7.5,ben,mob,myxine dorsum
2,36,4.43793,3.45388,3.5766666666666667,7.5,ben,mob,myxine fernholmi
2,37,3.94835,3.45388,3.5766666666666667,7.5,ben,mob,myxine hubbsi
