cell_id,impact,iucn_sid,stressor
3516557,0.0311,133216,water_temp
3664010,0.00333,133216,water_temp
3671050,4.3e-4,133216,water_temp
2421179,0.00458,133220,eutrophication_nutrient_pollution
2421179,0,133220,light_pollution
2421179,0.11336,133220,oa
3119672,0.13697,133220,oa
3375979,0.10463,133220,oa
3425334,0,133220,oa
3460415,0,133220,oa
3516557,0,133220,oa
3664010,0,133220,oa
3671050,0,133220,oa
2421179,1.2e-4,133220,organic_pollution
2421179,0.10735,133220,water_temp
3119672,0.13508,133220,water_temp
3375979,0.12841,133220,water_temp
3425334,0.0285,133220,water_temp
3460415,0.02331,133220,water_temp
3516557,0.03026,133220,water_temp
3664010,0.00324,133220,water_temp
3671050,4.1e-4,133220,water_temp
2421179,0.0047,133222,eutrophication_nutrient_pollution
2421179,0,133222,light_pollution
2421179,0.11641,133222,oa
3119672,0.14066,133222,oa
3375979,0.10744,133222,oa
3425334,0,133222,oa
3460415,0,133222,oa
3516557,0,133222,oa
3664010,0,133222,oa
3671050,0,133222,oa
2421179,1.4e-4,133222,organic_pollution
2421179,0.11034,133222,water_temp
3119672,0.13883,133222,water_temp
3375979,0.13199,133222,water_temp
3425334,0.02929,133222,water_temp
3460415,0.02396,133222,water_temp
3516557,0.0311,133222,water_temp
3664010,0.00333,133222,water_temp
3671050,4.3e-4,133222,water_temp
2421179,0.00458,133223,eutrophication_nutrient_pollution
2421179,0,133223,light_pollution
2421179,0.11336,133223,oa
3119672,0.13697,133223,oa
3375979,0.10463,133223,oa
3425334,0,133223,oa
3460415,0,133223,oa
3516557,0,133223,oa
3664010,0,133223,oa
3671050,0,133223,oa
2421179,1.2e-4,133223,organic_pollution
2421179,0.10735,133223,water_temp
3119672,0.13508,133223,water_temp
3375979,0.12841,133223,water_temp
3425334,0.0285,133223,water_temp
3460415,0.02331,133223,water_temp
3516557,0.03026,133223,water_temp
3664010,0.00324,133223,water_temp
3671050,4.1e-4,133223,water_temp
3119672,0.13697,133227,oa
3375979,0.10463,133227,oa
3425334,0,133227,oa
3460415,0,133227,oa
3516557,0,133227,oa
3664010,0,133227,oa
3671050,0,133227,oa
3119672,0.13508,133227,water_temp
3375979,0.12841,133227,water_temp
3425334,0.0285,133227,water_temp
3460415,0.02331,133227,water_temp
3516557,0.03026,133227,water_temp
3664010,0.00324,133227,water_temp
3671050,4.1e-4,133227,water_temp
2421179,0.00452,133231,eutrophication_nutrient_pollution
2421179,0,133231,light_pollution
2421179,0.11191,133231,oa
3119672,0.13522,133231,oa
3375979,0.10329,133231,oa
3425334,0,133231,oa
3460415,0,133231,oa
3516557,0,133231,oa
3664010,0,133231,oa
3671050,0,133231,oa
2421179,1.4e-4,133231,organic_pollution
2421179,0.10594,133231,water_temp
3119672,0.1333,133231,water_temp
3375979,0.12672,133231,water_temp
3425334,0.02812,133231,water_temp
3460415,0.02301,133231,water_temp
3516557,0.02986,133231,water_temp
3664010,0.0032,133231,water_temp
3671050,4.1e-4,133231,water_temp
2421179,0.0047,133232,eutrophication_nutrient_pollution
2421179,0,133232,light_pollution
2421179,0.11641,133232,oa
3119672,0.14066,133232,oa
3375979,0.10744,133232,oa
2421179,1.4e-4,133232,organic_pollution
2421179,0.11034,133232,water_temp
3119672,0.13883,133232,water_temp
3375979,0.13199,133232,water_temp
3119672,0.13697,133233,oa
3375979,0.10463,133233,oa
3119672,0.13508,133233,water_temp
3375979,0.12841,133233,water_temp
3375979,0.10582,133235,oa
3375979,0.12992,133235,water_temp
3119672,0.13853,133236,oa
3375979,0.10582,133236,oa
3119672,0.13666,133236,water_temp
3375979,0.12992,133236,water_temp
2813296,0.00168,133237,eutrophication_nutrient_pollution
2813296,0.00689,133237,light_pollution
2644637,0.06608,133237,oa
2813296,0.05619,133237,oa
2813296,5e-5,133237,organic_pollution
2644637,0.14468,133237,water_temp
2813296,0.06264,133237,water_temp
2421179,0.00458,133238,eutrophication_nutrient_pollution
2421179,0,133238,light_pollution
2421179,0.11336,133238,oa
3119672,0.13697,133238,oa
3375979,0.10463,133238,oa
3425334,0,133238,oa
3460415,0,133238,oa
3516557,0,133238,oa
3664010,0,133238,oa
3671050,0,133238,oa
2421179,1.2e-4,133238,organic_pollution
2421179,0.10735,133238,water_temp
3119672,0.13508,133238,water_temp
3375979,0.12841,133238,water_temp
3425334,0.0285,133238,water_temp
3460415,0.02331,133238,water_temp
3516557,0.03026,133238,water_temp
3664010,0.00324,133238,water_temp
3671050,4.1e-4,133238,water_temp
2421179,0.00458,133239,eutrophication_nutrient_pollution
2421179,0,133239,light_pollution
2421179,0.11336,133239,oa
3119672,0.13697,133239,oa
3375979,0.10463,133239,oa
3425334,0,133239,oa
3460415,0,133239,oa
3516557,0,133239,oa
3664010,0,133239,oa
3671050,0,133239,oa
2421179,1.2e-4,133239,organic_pollution
2421179,0.10735,133239,water_temp
3119672,0.13508,133239,water_temp
3375979,0.12841,133239,water_temp
3425334,0.0285,133239,water_temp
3460415,0.02331,133239,water_temp
3516557,0.03026,133239,water_temp
3664010,0.00324,133239,water_temp
3671050,4.1e-4,133239,water_temp
2421179,0.00463,133240,eutrophication_nutrient_pollution
2421179,0,133240,light_pollution
2421179,0.11464,133240,oa
3119672,0.13853,133240,oa
3375979,0.10582,133240,oa
3425334,0,133240,oa
3460415,0,133240,oa
3516557,0,133240,oa
3664010,0,133240,oa
3671050,0,133240,oa
2421179,1.3e-4,133240,organic_pollution
2421179,0.10861,133240,water_temp
3119672,0.13666,133240,water_temp
3375979,0.12992,133240,water_temp
3425334,0.02883,133240,water_temp
3460415,0.02359,133240,water_temp
3516557,0.03061,133240,water_temp
3664010,0.00328,133240,water_temp
3671050,4.2e-4,133240,water_temp
2421179,0.00463,133242,eutrophication_nutrient_pollution
2421179,0,133242,light_pollution
2421179,0.11464,133242,oa
3119672,0.13853,133242,oa
3375979,0.10582,133242,oa
2421179,1.3e-4,133242,organic_pollution
2421179,0.10861,133242,water_temp
3119672,0.13666,133242,water_temp
3375979,0.12992,133242,water_temp
2421179,0.00463,133244,eutrophication_nutrient_pollution
2421179,0,133244,light_pollution
2421179,0.11464,133244,oa
3119672,0.13853,133244,oa
3375979,0.10582,133244,oa
3425334,0,133244,oa
3460415,0,133244,oa
3516557,0,133244,oa
3664010,0,133244,oa
3671050,0,133244,oa
2421179,1.3e-4,133244,organic_pollution
2421179,0.10861,133244,water_temp
3119672,0.13666,133244,water_temp
3375979,0.12992,133244,water_temp
3425334,0.02883,133244,water_temp
3460415,0.02359,133244,water_temp
3516557,0.03061,133244,water_temp
3664010,0.00328,133244,water_temp
3671050,4.2e-4,133244,water_temp
2421179,0.00458,133245,eutrophication_nutrient_pollution
2421179,0,133245,light_pollution
2421179,0.11336,133245,oa
3119672,0.13697,133245,oa
3375979,0.10463,133245,oa
3425334,0,133245,oa
3460415,0,133245,oa
3516557,0,133245,oa
3664010,0,133245,oa
3671050,0,133245,oa
2421179,1.2e-4,133245,organic_pollution
2421179,0.10735,133245,water_temp
3119672,0.13508,133245,water_temp
3375979,0.12841,133245,water_temp
3425334,0.0285,133245,water_temp
3460415,0.02331,133245,water_temp
3516557,0.03026,133245,water_temp
3664010,0.00324,133245,water_temp
3671050,4.1e-4,133245,water_temp
2421179,0.00463,133246,eutrophication_nutrient_pollution
2421179,0,133246,light_pollution
2421179,0.11464,133246,oa
3119672,0.13853,133246,oa
3375979,0.10582,133246,oa
3425334,0,133246,oa
3460415,0,133246,oa
3516557,0,133246,oa
3664010,0,133246,oa
3671050,0,133246,oa
2421179,1.3e-4,133246,organic_pollution
2421179,0.10861,133246,water_temp
3119672,0.13666,133246,water_temp
3375979,0.12992,133246,water_temp
3425334,0.02883,133246,water_temp
3460415,0.02359,133246,water_temp
3516557,0.03061,133246,water_temp
3664010,0.00328,133246,water_temp
3671050,4.2e-4,133246,water_temp
2421179,0.00458,133248,eutrophication_nutrient_pollution
2421179,0,133248,light_pollution
2421179,0.11336,133248,oa
3119672,0.13697,133248,oa
3375979,0.10463,133248,oa
3425334,0,133248,oa
3460415,0,133248,oa
3516557,0,133248,oa
3664010,0,133248,oa
3671050,0,133248,oa
2421179,1.2e-4,133248,organic_pollution
2421179,0.10735,133248,water_temp
3119672,0.13508,133248,water_temp
3375979,0.12841,133248,water_temp
3425334,0.0285,133248,water_temp
3460415,0.02331,133248,water_temp
3516557,0.03026,133248,water_temp
3664010,0.00324,133248,water_temp
3671050,4.1e-4,133248,water_temp
2421179,0.0047,133249,eutrophication_nutrient_pollution
2421179,0,133249,light_pollution
2421179,0.11641,133249,oa
3119672,0.14066,133249,oa
3375979,0.10744,133249,oa
2421179,1.4e-4,133249,organic_pollution
2421179,0.11034,133249,water_temp
3119672,0.13883,133249,water_temp
3375979,0.13199,133249,water_temp
2421179,0.00458,133250,eutrophication_nutrient_pollution
2421179,0,133250,light_pollution
2421179,0.11336,133250,oa
3119672,0.13697,133250,oa
3375979,0.10463,133250,oa
3425334,0,133250,oa
3460415,0,133250,oa
3516557,0,133250,oa
3664010,0,133250,oa
3671050,0,133250,oa
2421179,1.2e-4,133250,organic_pollution
2421179,0.10735,133250,water_temp
3119672,0.13508,133250,water_temp
3375979,0.12841,133250,water_temp
3425334,0.0285,133250,water_temp
3460415,0.02331,133250,water_temp
3516557,0.03026,133250,water_temp
3664010,0.00324,133250,water_temp
3671050,4.1e-4,133250,water_temp
3425334,0,133252,oa
3460415,0,133252,oa
3516557,0,133252,oa
3664010,0,133252,oa
3671050,0,133252,oa
3425334,0.0285,133252,water_temp
3460415,0.02331,133252,water_temp
3516557,0.03026,133252,water_temp
3664010,0.00324,133252,water_temp
3671050,4.1e-4,133252,water_temp
2421179,0.00463,133256,eutrophication_nutrient_pollution
2421179,0,133256,light_pollution
2421179,0.11464,133256,oa
3119672,0.13853,133256,oa
3375979,0.10582,133256,oa
3425334,0,133256,oa
3460415,0,133256,oa
3516557,0,133256,oa
3664010,0,133256,oa
3671050,0,133256,oa
2421179,1.3e-4,133256,organic_pollution
2421179,0.10861,133256,water_temp
3119672,0.13666,133256,water_temp
3375979,0.12992,133256,water_temp
3425334,0.02883,133256,water_temp
3460415,0.02359,133256,water_temp
3516557,0.03061,133256,water_temp
3664010,0.00328,133256,water_temp
3671050,4.2e-4,133256,water_temp
2421179,0.00458,133259,eutrophication_nutrient_pollution
2421179,0,133259,light_pollution
2421179,0.11336,133259,oa
3119672,0.13697,133259,oa
3375979,0.10463,133259,oa
3425334,0,133259,oa
3460415,0,133259,oa
3516557,0,133259,oa
3664010,0,133259,oa
3671050,0,133259,oa
2421179,1.2e-4,133259,organic_pollution
2421179,0.10735,133259,water_temp
3119672,0.13508,133259,water_temp
3375979,0.12841,133259,water_temp
3425334,0.0285,133259,water_temp
3460415,0.02331,133259,water_temp
3516557,0.03026,133259,water_temp
3664010,0.00324,133259,water_temp
3671050,4.1e-4,133259,water_temp
2421179,0.00463,133260,eutrophication_nutrient_pollution
2421179,0,133260,light_pollution
2421179,0.11464,133260,oa
3119672,0.13853,133260,oa
3375979,0.10582,133260,oa
3425334,0,133260,oa
3460415,0,133260,oa
3516557,0,133260,oa
3664010,0,133260,oa
3671050,0,133260,oa
2421179,1.3e-4,133260,organic_pollution
2421179,0.10861,133260,water_temp
3119672,0.13666,133260,water_temp
3375979,0.12992,133260,water_temp
3425334,0.02883,133260,water_temp
3460415,0.02359,133260,water_temp
3516557,0.03061,133260,water_temp
3664010,0.00328,133260,water_temp
3671050,4.2e-4,133260,water_temp
2421179,0.00463,133261,eutrophication_nutrient_pollution
2421179,0,133261,light_pollution
2421179,0.11464,133261,oa
3119672,0.13853,133261,oa
3375979,0.10582,133261,oa
2421179,1.3e-4,133261,organic_pollution
2421179,0.10861,133261,water_temp
3119672,0.13666,133261,water_temp
3375979,0.12992,133261,water_temp
2421179,0.0047,133262,eutrophication_nutrient_pollution
2421179,0,133262,light_pollution
2421179,0.11641,133262,oa
3119672,0.14066,133262,oa
3375979,0.10744,133262,oa
3425334,0,133262,oa
3460415,0,133262,oa
3516557,0,133262,oa
3664010,0,133262,oa
3671050,0,133262,oa
2421179,1.4e-4,133262,organic_pollution
2421179,0.11034,133262,water_temp
3119672,0.13883,133262,water_temp
3375979,0.13199,133262,water_temp
3425334,0.02929,133262,water_temp
3460415,0.02396,133262,water_temp
3516557,0.0311,133262,water_temp
3664010,0.00333,133262,water_temp
3671050,4.3e-4,133262,water_temp
3460415,0,133264,oa
3516557,0,133264,oa
3460415,0.02331,133264,water_temp
3516557,0.03026,133264,water_temp
2421179,0.00458,133267,eutrophication_nutrient_pollution
2421179,0,133267,light_pollution
2421179,0.11336,133267,oa
3119672,0.13697,133267,oa
3375979,0.10463,133267,oa
2421179,1.2e-4,133267,organic_pollution
2421179,0.10735,133267,water_temp
3119672,0.13508,133267,water_temp
3375979,0.12841,133267,water_temp
3119672,0.13853,133269,oa
3375979,0.10582,133269,oa
3425334,0,133269,oa
3460415,0,133269,oa
3516557,0,133269,oa
3664010,0,133269,oa
3671050,0,133269,oa
3119672,0.13666,133269,water_temp
3375979,0.12992,133269,water_temp
3425334,0.02883,133269,water_temp
3460415,0.02359,133269,water_temp
3516557,0.03061,133269,water_temp
3664010,0.00328,133269,water_temp
3671050,4.2e-4,133269,water_temp
2421179,0.00458,133271,eutrophication_nutrient_pollution
2421179,0,133271,light_pollution
2421179,0.11336,133271,oa
3119672,0.13697,133271,oa
3375979,0.10463,133271,oa
3425334,0,133271,oa
3460415,0,133271,oa
3516557,0,133271,oa
3664010,0,133271,oa
3671050,0,133271,oa
2421179,1.2e-4,133271,organic_pollution
2421179,0.10735,133271,water_temp
3119672,0.13508,133271,water_temp
3375979,0.12841,133271,water_temp
3425334,0.0285,133271,water_temp
3460415,0.02331,133271,water_temp
3516557,0.03026,133271,water_temp
3664010,0.00324,133271,water_temp
3671050,4.1e-4,133271,water_temp
2421179,0.00463,133272,eutrophication_nutrient_pollution
2421179,0,133272,light_pollution
2421179,0.11464,133272,oa
3119672,0.13853,133272,oa
3375979,0.10582,133272,oa
3425334,0,133272,oa
3460415,0,133272,oa
3516557,0,133272,oa
3664010,0,133272,oa
3671050,0,133272,oa
2421179,1.3e-4,133272,organic_pollution
2421179,0.10861,133272,water_temp
3119672,0.13666,133272,water_temp
3375979,0.12992,133272,water_temp
3425334,0.02883,133272,water_temp
3460415,0.02359,133272,water_temp
3516557,0.03061,133272,water_temp
3664010,0.00328,133272,water_temp
3671050,4.2e-4,133272,water_temp
2421179,0.0047,133277,eutrophication_nutrient_pollution
2421179,0,133277,light_pollution
2421179,0.11641,133277,oa
3119672,0.14066,133277,oa
3375979,0.10744,133277,oa
3425334,0,133277,oa
3460415,0,133277,oa
3516557,0,133277,oa
3664010,0,133277,oa
3671050,0,133277,oa
2421179,1.4e-4,133277,organic_pollution
2421179,0.11034,133277,water_temp
3119672,0.13883,133277,water_temp
3375979,0.13199,133277,water_temp
3425334,0.02929,133277,water_temp
3460415,0.02396,133277,water_temp
3516557,0.0311,133277,water_temp
3664010,0.00333,133277,water_temp
3671050,4.3e-4,133277,water_temp
3119672,0.13697,133283,oa
3375979,0.10463,133283,oa
3119672,0.13508,133283,water_temp
3375979,0.12841,133283,water_temp
2421179,0.00463,133284,eutrophication_nutrient_pollution
2421179,0,133284,light_pollution
2421179,0.11464,133284,oa
3119672,0.13853,133284,oa
3375979,0.10582,133284,oa
3425334,0,133284,oa
3460415,0,133284,oa
3516557,0,133284,oa
3664010,0,133284,oa
3671050,0,133284,oa
2421179,1.3e-4,133284,organic_pollution
2421179,0.10861,133284,water_temp
3119672,0.13666,133284,water_temp
3375979,0.12992,133284,water_temp
3425334,0.02883,133284,water_temp
3460415,0.02359,133284,water_temp
3516557,0.03061,133284,water_temp
3664010,0.00328,133284,water_temp
3671050,4.2e-4,133284,water_temp
3119672,0.13697,133285,oa
3375979,0.10463,133285,oa
3119672,0.13508,133285,water_temp
3375979,0.12841,133285,water_temp
2421179,0.00463,133290,eutrophication_nutrient_pollution
2421179,0,133290,light_pollution
2421179,0.11464,133290,oa
3119672,0.13853,133290,oa
3375979,0.10582,133290,oa
3425334,0,133290,oa
3460415,0,133290,oa
3516557,0,133290,oa
3664010,0,133290,oa
3671050,0,133290,oa
2421179,1.3e-4,133290,organic_pollution
2421179,0.10861,133290,water_temp
3119672,0.13666,133290,water_temp
3375979,0.12992,133290,water_temp
3425334,0.02883,133290,water_temp
3460415,0.02359,133290,water_temp
3516557,0.03061,133290,water_temp
3664010,0.00328,133290,water_temp
3671050,4.2e-4,133290,water_temp
3119672,0.13697,133291,oa
3375979,0.10463,133291,oa
3119672,0.13508,133291,water_temp
3375979,0.12841,133291,water_temp
2421179,0.00458,133292,eutrophication_nutrient_pollution
2421179,0,133292,light_pollution
2421179,0.11336,133292,oa
3119672,0.13697,133292,oa
3375979,0.10463,133292,oa
3425334,0,133292,oa
3460415,0,133292,oa
3516557,0,133292,oa
3664010,0,133292,oa
3671050,0,133292,oa
2421179,1.2e-4,133292,organic_pollution
2421179,0.10735,133292,water_temp
3119672,0.13508,133292,water_temp
3375979,0.12841,133292,water_temp
3425334,0.0285,133292,water_temp
3460415,0.02331,133292,water_temp
3516557,0.03026,133292,water_temp
3664010,0.00324,133292,water_temp
3671050,4.1e-4,133292,water_temp
2421179,0.00458,133293,eutrophication_nutrient_pollution
2421179,0,133293,light_pollution
2421179,0.11336,133293,oa
3119672,0.13697,133293,oa
3375979,0.10463,133293,oa
3425334,0,133293,oa
3460415,0,133293,oa
3516557,0,133293,oa
3664010,0,133293,oa
3671050,0,133293,oa
2421179,1.2e-4,133293,organic_pollution
2421179,0.10735,133293,water_temp
3119672,0.13508,133293,water_temp
3375979,0.12841,133293,water_temp
3425334,0.0285,133293,water_temp
3460415,0.02331,133293,water_temp
3516557,0.03026,133293,water_temp
3664010,0.00324,133293,water_temp
3671050,4.1e-4,133293,water_temp
3119672,0.13697,133294,oa
3375979,0.10463,133294,oa
3119672,0.13508,133294,water_temp
3375979,0.12841,133294,water_temp
2421179,0.00458,133298,eutrophication_nutrient_pollution
2421179,0,133298,light_pollution
2421179,0.11336,133298,oa
3119672,0.13697,133298,oa
3375979,0.10463,133298,oa
3425334,0,133298,oa
3460415,0,133298,oa
3516557,0,133298,oa
3664010,0,133298,oa
3671050,0,133298,oa
2421179,1.2e-4,133298,organic_pollution
2421179,0.10735,133298,water_temp
3119672,0.13508,133298,water_temp
3375979,0.12841,133298,water_temp
3425334,0.0285,133298,water_temp
3460415,0.02331,133298,water_temp
3516557,0.03026,133298,water_temp
3664010,0.00324,133298,water_temp
3671050,4.1e-4,133298,water_temp
3119672,0.14066,133301,oa
3375979,0.10744,133301,oa
3119672,0.13883,133301,water_temp
3375979,0.13199,133301,water_temp
2421179,0.00458,133302,eutrophication_nutrient_pollution
2421179,0,133302,light_pollution
2421179,0.11336,133302,oa
3119672,0.13697,133302,oa
3375979,0.10463,133302,oa
3425334,0,133302,oa
3460415,0,133302,oa
3516557,0,133302,oa
3664010,0,133302,oa
3671050,0,133302,oa
2421179,1.2e-4,133302,organic_pollution
2421179,0.10735,133302,water_temp
3119672,0.13508,133302,water_temp
3375979,0.12841,133302,water_temp
3425334,0.0285,133302,water_temp
3460415,0.02331,133302,water_temp
3516557,0.03026,133302,water_temp
3664010,0.00324,133302,water_temp
3671050,4.1e-4,133302,water_temp
2421179,0.00458,133303,eutrophication_nutrient_pollution
2421179,0,133303,light_pollution
2421179,0.11336,133303,oa
3119672,0.13697,133303,oa
3375979,0.10463,133303,oa
2421179,1.2e-4,133303,organic_pollution
2421179,0.10735,133303,water_temp
3119672,0.13508,133303,water_temp
3375979,0.12841,133303,water_temp
2421179,0.00463,133304,eutrophication_nutrient_pollution
2421179,0,133304,light_pollution
2421179,0.11464,133304,oa
3119672,0.13853,133304,oa
3375979,0.10582,133304,oa
3425334,0,133304,oa
3460415,0,133304,oa
3516557,0,133304,oa
3664010,0,133304,oa
3671050,0,133304,oa
2421179,1.3e-4,133304,organic_pollution
2421179,0.10861,133304,water_temp
3119672,0.13666,133304,water_temp
3375979,0.12992,133304,water_temp
3425334,0.02883,133304,water_temp
3460415,0.02359,133304,water_temp
3516557,0.03061,133304,water_temp
3664010,0.00328,133304,water_temp
3671050,4.2e-4,133304,water_temp
3119672,0.13697,133306,oa
3375979,0.10463,133306,oa
3119672,0.13508,133306,water_temp
3375979,0.12841,133306,water_temp
3119672,0.13853,133310,oa
3375979,0.10582,133310,oa
3119672,0.13666,133310,water_temp
3375979,0.12992,133310,water_temp
3119672,0.13697,133312,oa
3375979,0.10463,133312,oa
3119672,0.13508,133312,water_temp
3375979,0.12841,133312,water_temp
2421179,0.00458,133313,eutrophication_nutrient_pollution
2421179,0,133313,light_pollution
2421179,0.11336,133313,oa
3119672,0.13697,133313,oa
3375979,0.10463,133313,oa
3425334,0,133313,oa
3460415,0,133313,oa
3516557,0,133313,oa
3664010,0,133313,oa
3671050,0,133313,oa
2421179,1.2e-4,133313,organic_pollution
2421179,0.10735,133313,water_temp
3119672,0.13508,133313,water_temp
3375979,0.12841,133313,water_temp
3425334,0.0285,133313,water_temp
3460415,0.02331,133313,water_temp
3516557,0.03026,133313,water_temp
3664010,0.00324,133313,water_temp
3671050,4.1e-4,133313,water_temp
2421179,0.00458,133314,eutrophication_nutrient_pollution
2421179,0,133314,light_pollution
2421179,0.11336,133314,oa
3119672,0.13697,133314,oa
3375979,0.10463,133314,oa
3425334,0,133314,oa
3460415,0,133314,oa
3516557,0,133314,oa
3664010,0,133314,oa
3671050,0,133314,oa
2421179,1.2e-4,133314,organic_pollution
2421179,0.10735,133314,water_temp
3119672,0.13508,133314,water_temp
3375979,0.12841,133314,water_temp
3425334,0.0285,133314,water_temp
3460415,0.02331,133314,water_temp
3516557,0.03026,133314,water_temp
3664010,0.00324,133314,water_temp
3671050,4.1e-4,133314,water_temp
2421179,0.00458,133315,eutrophication_nutrient_pollution
2421179,0,133315,light_pollution
2421179,0.11336,133315,oa
3119672,0.13697,133315,oa
3375979,0.10463,133315,oa
3425334,0,133315,oa
3460415,0,133315,oa
3516557,0,133315,oa
3664010,0,133315,oa
3671050,0,133315,oa
2421179,1.2e-4,133315,organic_pollution
2421179,0.10735,133315,water_temp
3119672,0.13508,133315,water_temp
3375979,0.12841,133315,water_temp
3425334,0.0285,133315,water_temp
3460415,0.02331,133315,water_temp
3516557,0.03026,133315,water_temp
3664010,0.00324,133315,water_temp
3671050,4.1e-4,133315,water_temp
3119672,0.13853,133316,oa
3375979,0.10582,133316,oa
3119672,0.13666,133316,water_temp
3375979,0.12992,133316,water_temp
3119672,0.13697,133318,oa
3375979,0.10463,133318,oa
3119672,0.13508,133318,water_temp
3375979,0.12841,133318,water_temp
2421179,0.00458,133319,eutrophication_nutrient_pollution
2421179,0,133319,light_pollution
2421179,0.11336,133319,oa
3119672,0.13697,133319,oa
3375979,0.10463,133319,oa
3425334,0,133319,oa
3460415,0,133319,oa
3516557,0,133319,oa
3664010,0,133319,oa
3671050,0,133319,oa
2421179,1.2e-4,133319,organic_pollution
2421179,0.10735,133319,water_temp
3119672,0.13508,133319,water_temp
3375979,0.12841,133319,water_temp
3425334,0.0285,133319,water_temp
3460415,0.02331,133319,water_temp
3516557,0.03026,133319,water_temp
3664010,0.00324,133319,water_temp
3671050,4.1e-4,133319,water_temp
3119672,0.13697,133320,oa
3375979,0.10463,133320,oa
3425334,0,133320,oa
3460415,0,133320,oa
3516557,0,133320,oa
3664010,0,133320,oa
3671050,0,133320,oa
3119672,0.13508,133320,water_temp
3375979,0.12841,133320,water_temp
3425334,0.0285,133320,water_temp
3460415,0.02331,133320,water_temp
3516557,0.03026,133320,water_temp
3664010,0.00324,133320,water_temp
3671050,4.1e-4,133320,water_temp
3119672,0.13853,133321,oa
3375979,0.10582,133321,oa
3119672,0.13666,133321,water_temp
3375979,0.12992,133321,water_temp
2421179,0.00458,133322,eutrophication_nutrient_pollution
2421179,0,133322,light_pollution
2421179,0.11336,133322,oa
3119672,0.13697,133322,oa
3375979,0.10463,133322,oa
3425334,0,133322,oa
3460415,0,133322,oa
3516557,0,133322,oa
3664010,0,133322,oa
3671050,0,133322,oa
2421179,1.2e-4,133322,organic_pollution
2421179,0.10735,133322,water_temp
3119672,0.13508,133322,water_temp
3375979,0.12841,133322,water_temp
3425334,0.0285,133322,water_temp
3460415,0.02331,133322,water_temp
3516557,0.03026,133322,water_temp
3664010,0.00324,133322,water_temp
3671050,4.1e-4,133322,water_temp
2421179,0.00463,133323,eutrophication_nutrient_pollution
2421179,0,133323,light_pollution
2421179,0.11464,133323,oa
3119672,0.13853,133323,oa
3375979,0.10582,133323,oa
2421179,1.3e-4,133323,organic_pollution
2421179,0.10861,133323,water_temp
3119672,0.13666,133323,water_temp
3375979,0.12992,133323,water_temp
2421179,0.00458,133324,eutrophication_nutrient_pollution
2421179,0,133324,light_pollution
2421179,0.11336,133324,oa
3119672,0.13697,133324,oa
3375979,0.10463,133324,oa
3425334,0,133324,oa
3460415,0,133324,oa
3516557,0,133324,oa
3664010,0,133324,oa
3671050,0,133324,oa
2421179,1.2e-4,133324,organic_pollution
2421179,0.10735,133324,water_temp
3119672,0.13508,133324,water_temp
3375979,0.12841,133324,water_temp
3425334,0.0285,133324,water_temp
3460415,0.02331,133324,water_temp
3516557,0.03026,133324,water_temp
3664010,0.00324,133324,water_temp
3671050,4.1e-4,133324,water_temp
2421179,0.00463,133325,eutrophication_nutrient_pollution
2421179,0,133325,light_pollution
2421179,0.11464,133325,oa
3119672,0.13853,133325,oa
3375979,0.10582,133325,oa
3425334,0,133325,oa
3460415,0,133325,oa
3516557,0,133325,oa
3664010,0,133325,oa
3671050,0,133325,oa
2421179,1.3e-4,133325,organic_pollution
2421179,0.10861,133325,water_temp
3119672,0.13666,133325,water_temp
3375979,0.12992,133325,water_temp
3425334,0.02883,133325,water_temp
3460415,0.02359,133325,water_temp
3516557,0.03061,133325,water_temp
3664010,0.00328,133325,water_temp
3671050,4.2e-4,133325,water_temp
3425334,0,133327,oa
3460415,0,133327,oa
3516557,0,133327,oa
3664010,0,133327,oa
3671050,0,133327,oa
3425334,0.0285,133327,water_temp
3460415,0.02331,133327,water_temp
3516557,0.03026,133327,water_temp
3664010,0.00324,133327,water_temp
3671050,4.1e-4,133327,water_temp
2421179,0.0047,133329,eutrophication_nutrient_pollution
2421179,0,133329,light_pollution
2421179,0.11641,133329,oa
3119672,0.14066,133329,oa
3375979,0.10744,133329,oa
3425334,0,133329,oa
3460415,0,133329,oa
3516557,0,133329,oa
3664010,0,133329,oa
3671050,0,133329,oa
2421179,1.4e-4,133329,organic_pollution
2421179,0.11034,133329,water_temp
3119672,0.13883,133329,water_temp
3375979,0.13199,133329,water_temp
3425334,0.02929,133329,water_temp
3460415,0.02396,133329,water_temp
3516557,0.0311,133329,water_temp
3664010,0.00333,133329,water_temp
3671050,4.3e-4,133329,water_temp
2421179,0.00463,133330,eutrophication_nutrient_pollution
2421179,0,133330,light_pollution
2421179,0.11464,133330,oa
3119672,0.13853,133330,oa
3375979,0.10582,133330,oa
2421179,1.3e-4,133330,organic_pollution
2421179,0.10861,133330,water_temp
3119672,0.13666,133330,water_temp
3375979,0.12992,133330,water_temp
2421179,0.00458,133332,eutrophication_nutrient_pollution
2421179,0,133332,light_pollution
2421179,0.11336,133332,oa
3119672,0.13697,133332,oa
3375979,0.10463,133332,oa
3425334,0,133332,oa
3460415,0,133332,oa
3516557,0,133332,oa
3664010,0,133332,oa
3671050,0,133332,oa
2421179,1.2e-4,133332,organic_pollution
2421179,0.10735,133332,water_temp
3119672,0.13508,133332,water_temp
3375979,0.12841,133332,water_temp
3425334,0.0285,133332,water_temp
3460415,0.02331,133332,water_temp
3516557,0.03026,133332,water_temp
