spec_code,species,db,length_max,in_spp_table,table
6004,diplodus capensis,fb,21.100000381469727,TRUE,maturity
7932,diplodus hottentotus,fb,28,TRUE,maturity
1753,diplodus sargus,fb,16.729999542236328,TRUE,maturity
1753,diplodus sargus,fb,17,TRUE,maturity
1754,diplodus vulgaris,fb,18.31999969482422,TRUE,maturity
1754,diplodus vulgaris,fb,20.3700008392334,TRUE,maturity
1754,diplodus vulgaris,fb,17,TRUE,maturity
57569,diplotaxodon limnothrissa,fb,13.5,TRUE,maturity
57569,diplotaxodon limnothrissa,fb,14.5,TRUE,maturity
2058,dipturus batis,fb,160,TRUE,maturity
2058,dipturus batis,fb,130,TRUE,maturity
51636,dipturus chilensis,fb,104,TRUE,maturity
51636,dipturus chilensis,fb,103,TRUE,maturity
51636,dipturus chilensis,fb,87.0999984741211,TRUE,maturity
51636,dipturus chilensis,fb,87.9000015258789,TRUE,maturity
13145,dipturus innominatus,fb,93,TRUE,maturity
13145,dipturus innominatus,fb,112,TRUE,maturity
27108,discherodontus ashmeadi,fb,5.5,TRUE,maturity
7039,dissostichus mawsoni,fb,133.1999969482422,TRUE,maturity
7039,dissostichus mawsoni,fb,120.4000015258789,TRUE,maturity
1604,dorosoma cepedianum,fb,36.099998474121094,TRUE,maturity
1604,dorosoma cepedianum,fb,26.5,TRUE,maturity
12931,dules auriga,fb,14.100000381469728,TRUE,maturity
6339,economidichthys trichonis,fb,1.7999999523162842,TRUE,maturity
12221,eigenmannia virescens,fb,11,TRUE,maturity
12221,eigenmannia virescens,fb,13,TRUE,maturity
412,elagatis bipinnulata,fb,64.5999984741211,TRUE,maturity
6984,electrona antarctica,fb,7.400000095367432,TRUE,maturity
6985,electrona carlsbergi,fb,8.300000190734863,TRUE,maturity
1714,electrona risso,fb,5.800000190734863,TRUE,maturity
315,eleginus gracilis,fb,30,TRUE,maturity
12068,elopichthys bambusa,fb,78.5999984741211,TRUE,maturity
12068,elopichthys bambusa,fb,89.9000015258789,TRUE,maturity
395,emmelichthys nitidus nitidus,fb,24.399999618530273,TRUE,maturity
395,emmelichthys nitidus nitidus,fb,26.100000381469727,TRUE,maturity
395,emmelichthys nitidus nitidus,fb,14.600000381469728,TRUE,maturity
395,emmelichthys nitidus nitidus,fb,15.699999809265137,TRUE,maturity
395,emmelichthys nitidus nitidus,fb,24,TRUE,maturity
1874,enchelyopus cimbrius,fb,25,TRUE,maturity
555,encrasicholina devisi,fb,6.800000190734863,TRUE,maturity
555,encrasicholina devisi,fb,6.199999809265137,TRUE,maturity
64907,engraulis capensis,fb,9.5,TRUE,maturity
66,engraulis encrasicolus,fb,5.699999809265137,TRUE,maturity
66,engraulis encrasicolus,fb,5.599999904632568,TRUE,maturity
66,engraulis encrasicolus,fb,13,TRUE,maturity
66,engraulis encrasicolus,fb,11.5,TRUE,maturity
66,engraulis encrasicolus,fb,12.5,TRUE,maturity
66,engraulis encrasicolus,fb,10.5,TRUE,maturity
66,engraulis encrasicolus,fb,8.199999809265137,TRUE,maturity
66,engraulis encrasicolus,fb,13.699999809265137,TRUE,maturity
66,engraulis encrasicolus,fb,11.199999809265137,TRUE,maturity
66,engraulis encrasicolus,fb,8,TRUE,maturity
66,engraulis encrasicolus,fb,14.300000190734863,TRUE,maturity
66,engraulis encrasicolus,fb,6.5,TRUE,maturity
1664,engraulis mordax,fb,15,TRUE,maturity
1664,engraulis mordax,fb,9.600000381469728,TRUE,maturity
4,engraulis ringens,fb,12,TRUE,maturity
51538,enneapterygius atriceps,fb,1.5,TRUE,maturity
11296,enteromius argenteus,fb,7,TRUE,maturity
