spec_code,species,db,length_max,in_spp_table,table
62612,abalistes filamentosus,fb,35,TRUE,popchar
58334,abalistes stellatus,fb,60,TRUE,popchar
58334,abalistes stellatus,fb,50,TRUE,popchar
55145,abbottina liaoningensis,fb,6.599999904632568,TRUE,popchar
55143,abbottina obtusirostris,fb,7.800000190734863,TRUE,popchar
22903,abbottina rivularis,fb,9.5,TRUE,popchar
22903,abbottina rivularis,fb,6.800000190734863,TRUE,popchar
22903,abbottina rivularis,fb,11,TRUE,popchar
69366,ablabys gymnothorax,fb,4.789999961853027,TRUE,popchar
69366,ablabys gymnothorax,fb,8.279999732971191,TRUE,popchar
69366,ablabys gymnothorax,fb,6.78000020980835,TRUE,popchar
25701,ablabys macracanthus,fb,9,TRUE,popchar
25701,ablabys macracanthus,fb,20,TRUE,popchar
10232,ablabys taenianotus,fb,15,TRUE,popchar
10232,ablabys taenianotus,fb,12,TRUE,popchar
972,ablennes hians,fb,83,TRUE,popchar
972,ablennes hians,fb,115,TRUE,popchar
972,ablennes hians,fb,100,TRUE,popchar
972,ablennes hians,fb,90,TRUE,popchar
46918,aboma etheostoma,fb,3.4000000953674316,TRUE,popchar
268,abramis brama,fb,47,TRUE,popchar
268,abramis brama,fb,31.399999618530273,TRUE,popchar
268,abramis brama,fb,31,TRUE,popchar
268,abramis brama,fb,32,TRUE,popchar
268,abramis brama,fb,82,TRUE,popchar
268,abramis brama,fb,40.5,TRUE,popchar
268,abramis brama,fb,42.20000076293945,TRUE,popchar
268,abramis brama,fb,70,TRUE,popchar
268,abramis brama,fb,46.099998474121094,TRUE,popchar
6517,abudefduf bengalensis,fb,17,TRUE,popchar
5685,abudefduf lorenzi,fb,17,TRUE,popchar
5686,abudefduf notatus,fb,17,TRUE,popchar
1119,abudefduf saxatilis,fb,6.619999885559082,TRUE,popchar
5687,abudefduf septemfasciatus,fb,20,TRUE,popchar
5687,abudefduf septemfasciatus,fb,23,TRUE,popchar
5688,abudefduf sexfasciatus,fb,19,TRUE,popchar
5688,abudefduf sexfasciatus,fb,16,TRUE,popchar
5688,abudefduf sexfasciatus,fb,17,TRUE,popchar
5689,abudefduf sordidus,fb,24,TRUE,popchar
5689,abudefduf sordidus,fb,23,TRUE,popchar
6630,abudefduf vaigiensis,fb,18,TRUE,popchar
6630,abudefduf vaigiensis,fb,20,TRUE,popchar
6630,abudefduf vaigiensis,fb,18.899999618530273,TRUE,popchar
47208,abyssocottus korotneffi,fb,13.199999809265137,TRUE,popchar
56310,acanthanectes hystrix,fb,3.5,TRUE,popchar
56311,acanthanectes rufus,fb,3.549999952316284,TRUE,popchar
3708,acanthemblemaria aspera,fb,3,TRUE,popchar
46703,acanthemblemaria balanorum,fb,5.190000057220459,TRUE,popchar
3709,acanthemblemaria chaplini,fb,4.099999904632568,TRUE,popchar
3709,acanthemblemaria chaplini,fb,3.799999952316284,TRUE,popchar
16485,acanthemblemaria maria,fb,3.5,TRUE,popchar
27905,acanthemblemaria medusa,fb,3.5,TRUE,popchar
54806,acanthemblemaria paula,fb,1.7999999523162842,TRUE,popchar
57960,acanthistius pictus,fb,44.5,TRUE,popchar
52603,acanthobrama marmid,fb,17.200000762939453,TRUE,popchar
48174,acanthobrama microlepis,fb,25,TRUE,popchar
55146,acanthobrama urmianus,fb,19,FALSE,popchar
10354,acanthocepola abbreviata,fb,20,TRUE,popchar
10354,acanthocepola abbreviata,fb,30,TRUE,popchar
10354,acanthocepola abbreviata,fb,25,TRUE,popchar
9215,acanthocepola krusensternii,fb,40,TRUE,popchar
9214,acanthocepola limbata,fb,50,TRUE,popchar
6655,acanthochromis polyacanthus,fb,14,TRUE,popchar
49224,acanthoclinus littoreus,fb,20,TRUE,popchar
24577,acanthocobitis mooreh,fb,4.400000095367432,TRUE,popchar
24604,acanthocobitis rubidipinnis,fb,10,TRUE,popchar
24604,acanthocobitis rubidipinnis,fb,8,TRUE,popchar
89,acanthocybium solandri,fb,180.39999389648438,TRUE,popchar
89,acanthocybium solandri,fb,210,TRUE,popchar
89,acanthocybium solandri,fb,128,TRUE,popchar
89,acanthocybium solandri,fb,200,TRUE,popchar
89,acanthocybium solandri,fb,171,TRUE,popchar
55978,acanthogobio guentheri,fb,12,TRUE,popchar
67314,acanthopagrus arabicus,fb,50,TRUE,popchar
67314,acanthopagrus arabicus,fb,45,TRUE,popchar
8109,acanthopagrus australis,fb,39,TRUE,popchar
8109,acanthopagrus australis,fb,30,TRUE,popchar
8109,acanthopagrus australis,fb,65,TRUE,popchar
5526,acanthopagrus berda,fb,37,TRUE,popchar
5526,acanthopagrus berda,fb,75,TRUE,popchar
4543,acanthopagrus bifasciatus,fb,49,TRUE,popchar
4543,acanthopagrus bifasciatus,fb,38,TRUE,popchar
4543,acanthopagrus bifasciatus,fb,41,TRUE,popchar
4543,acanthopagrus bifasciatus,fb,50,TRUE,popchar
14601,acanthopagrus butcheri,fb,60,TRUE,popchar
14601,acanthopagrus butcheri,fb,39.70000076293945,TRUE,popchar
14601,acanthopagrus butcheri,fb,48,TRUE,popchar
14601,acanthopagrus butcheri,fb,54,TRUE,popchar
67289,acanthopagrus catenula,fb,50,TRUE,popchar
67289,acanthopagrus catenula,fb,34.5,TRUE,popchar
6356,acanthopagrus latus,fb,50,TRUE,popchar
65896,acanthopagrus pacificus,fb,31.799999237060547,TRUE,popchar
65896,acanthopagrus pacificus,fb,50,TRUE,popchar
65896,acanthopagrus pacificus,fb,90,TRUE,popchar
6531,acanthopagrus schlegelii,fb,50,TRUE,popchar
58053,acanthoplesiops echinatus,fb,4,TRUE,popchar
58053,acanthoplesiops echinatus,fb,2.4000000953674316,TRUE,popchar
17444,acanthoplesiops hiatti,fb,2.4000000953674316,TRUE,popchar
59172,acanthoplesiops psilogaster,fb,2.299999952316284,TRUE,popchar
59172,acanthoplesiops psilogaster,fb,2.700000047683716,TRUE,popchar
8836,acanthopsetta nadeshnyi,fb,46,TRUE,popchar
46831,acanthorhodeus chankaensis,fb,9.399999618530273,TRUE,popchar
25311,acanthosphex leurynnis,fb,2.0799999237060547,TRUE,popchar
25311,acanthosphex leurynnis,fb,3.0999999046325684,TRUE,popchar
4287,acanthostracion polygonius,fb,20.5,TRUE,popchar
68166,acanthurus albimento,fb,25.239999771118164,TRUE,popchar
68166,acanthurus albimento,fb,20.59000015258789,TRUE,popchar
4748,acanthurus auranticavus,fb,45,TRUE,popchar
4748,acanthurus auranticavus,fb,30,TRUE,popchar
68792,acanthurus bahianus,fb,9.010000228881836,FALSE,popchar
68792,acanthurus bahianus,fb,35,FALSE,popchar
4307,acanthurus bariene,fb,50,TRUE,popchar
4307,acanthurus bariene,fb,42,TRUE,popchar
4307,acanthurus bariene,fb,45,TRUE,popchar
4750,acanthurus blochii,fb,45,TRUE,popchar
4750,acanthurus blochii,fb,42,TRUE,popchar
4750,acanthurus blochii,fb,40,TRUE,popchar
943,acanthurus chirurgus,fb,34,TRUE,popchar
943,acanthurus chirurgus,fb,30,TRUE,popchar
943,acanthurus chirurgus,fb,35,TRUE,popchar
944,acanthurus coeruleus,fb,36,TRUE,popchar
944,acanthurus coeruleus,fb,30,TRUE,popchar
944,acanthurus coeruleus,fb,22.5,TRUE,popchar
1256,acanthurus dussumieri,fb,54,TRUE,popchar
1256,acanthurus dussumieri,fb,50,TRUE,popchar
4745,acanthurus fowleri,fb,45,TRUE,popchar
4736,acanthurus guttatus,fb,28,TRUE,popchar
4736,acanthurus guttatus,fb,26,TRUE,popchar
23375,acanthurus japonicus,fb,21,TRUE,popchar
23375,acanthurus japonicus,fb,20,TRUE,popchar
23375,acanthurus japonicus,fb,14,TRUE,popchar
4741,acanthurus leucocheilus,fb,45,TRUE,popchar
4741,acanthurus leucocheilus,fb,48,TRUE,popchar
1257,acanthurus leucosternon,fb,54,TRUE,popchar
1257,acanthurus leucosternon,fb,23,TRUE,popchar
1257,acanthurus leucosternon,fb,19.5,TRUE,popchar
1258,acanthurus lineatus,fb,38,TRUE,popchar
1258,acanthurus lineatus,fb,27.5,TRUE,popchar
1258,acanthurus lineatus,fb,35,TRUE,popchar
4746,acanthurus maculiceps,fb,40,TRUE,popchar
1255,acanthurus mata,fb,50,TRUE,popchar
1255,acanthurus mata,fb,40,TRUE,popchar
1255,acanthurus mata,fb,32,TRUE,popchar
1255,acanthurus mata,fb,45,TRUE,popchar
6011,acanthurus nigricans,fb,21.299999237060547,TRUE,popchar
6011,acanthurus nigricans,fb,21,TRUE,popchar
6011,acanthurus nigricans,fb,35,TRUE,popchar
6011,acanthurus nigricans,fb,12,TRUE,popchar
6011,acanthurus nigricans,fb,14,TRUE,popchar
4747,acanthurus nigricauda,fb,40,TRUE,popchar
4747,acanthurus nigricauda,fb,24.399999618530273,TRUE,popchar
4739,acanthurus nigrofuscus,fb,21,TRUE,popchar
4739,acanthurus nigrofuscus,fb,12,TRUE,popchar
4739,acanthurus nigrofuscus,fb,20,TRUE,popchar
4733,acanthurus nubilus,fb,26,TRUE,popchar
4733,acanthurus nubilus,fb,25,TRUE,popchar
4742,acanthurus pyroferus,fb,25,TRUE,popchar
4742,acanthurus pyroferus,fb,29,TRUE,popchar
4742,acanthurus pyroferus,fb,14,TRUE,popchar
4742,acanthurus pyroferus,fb,20,TRUE,popchar
1259,acanthurus tennentii,fb,31,TRUE,popchar
1259,acanthurus tennentii,fb,30,TRUE,popchar
4734,acanthurus thompsoni,fb,27,TRUE,popchar
4734,acanthurus thompsoni,fb,15,TRUE,popchar
4734,acanthurus thompsoni,fb,25,TRUE,popchar
942,acanthurus tractus,fb,20,TRUE,popchar
942,acanthurus tractus,fb,20.5,TRUE,popchar
1260,acanthurus triostegus,fb,27,TRUE,popchar
1260,acanthurus triostegus,fb,22,TRUE,popchar
1260,acanthurus triostegus,fb,17.899999618530273,TRUE,popchar
1260,acanthurus triostegus,fb,26,TRUE,popchar
1260,acanthurus triostegus,fb,16,TRUE,popchar
12782,acanthurus tristis,fb,25,TRUE,popchar
12782,acanthurus tristis,fb,20,TRUE,popchar
1261,acanthurus xanthopterus,fb,70,TRUE,popchar
1261,acanthurus xanthopterus,fb,62,TRUE,popchar
1261,acanthurus xanthopterus,fb,50,TRUE,popchar
23015,acantopsis dialuzona,fb,4.5,TRUE,popchar
66460,acantopsis spectabilis,fb,30,TRUE,popchar
11272,acapoeta tanganicae,fb,61,TRUE,popchar
4894,acentrogobius caninus,fb,14,TRUE,popchar
4894,acentrogobius caninus,fb,13,TRUE,popchar
4894,acentrogobius caninus,fb,10.5,TRUE,popchar
66879,acentrogobius cenderawasih,fb,3.930000066757202,TRUE,popchar
54133,acentrogobius chlorostigmatoides,fb,10.5,TRUE,popchar
46432,acentrogobius dayi,fb,10.800000190734863,TRUE,popchar
23581,acentrogobius janthinopterus,fb,12.600000381469727,TRUE,popchar
23581,acentrogobius janthinopterus,fb,12.5,TRUE,popchar
23582,acentrogobius moloanus,fb,8,TRUE,popchar
7228,acentrogobius nebulosus,fb,18,TRUE,popchar
23585,acentrogobius pflaumii,fb,9.600000381469727,TRUE,popchar
23587,acentrogobius suluensis,fb,3.299999952316284,TRUE,popchar
23587,acentrogobius suluensis,fb,8,TRUE,popchar
15776,acentrogobius viridipunctatus,fb,16.5,TRUE,popchar
15776,acentrogobius viridipunctatus,fb,10.600000381469727,TRUE,popchar
66887,acentronura breviperula,fb,5,TRUE,popchar
62231,acentrophryne dolichonema,fb,10.5,TRUE,popchar
59196,acentrophryne longidens,fb,5,TRUE,popchar
59196,acentrophryne longidens,fb,4.199999809265137,TRUE,popchar
51077,acestrorhynchus lacustris,fb,25,TRUE,popchar
51077,acestrorhynchus lacustris,fb,18,TRUE,popchar
51077,acestrorhynchus lacustris,fb,28,TRUE,popchar
52503,acestrorhynchus pantaneiro,fb,35.20000076293945,TRUE,popchar
54928,acheilognathus barbatulus,fb,8.399999618530273,TRUE,popchar
55891,acheilognathus barbatus,fb,7.699999809265137,TRUE,popchar
61167,acheilognathus elongatoides,fb,9.800000190734863,TRUE,popchar
9525,acheilognathus elongatus,fb,19.799999237060547,TRUE,popchar
54711,acheilognathus gracilis,fb,5.599999904632568,TRUE,popchar
55893,acheilognathus hypselonotus,fb,6.800000190734863,TRUE,popchar
55887,acheilognathus imberbis,fb,6.800000190734863,TRUE,popchar
54380,acheilognathus macropterus,fb,12.399999618530273,TRUE,popchar
56321,acheilognathus meridianus,fb,7.400000095367432,TRUE,popchar
55890,acheilognathus omeiensis,fb,7.21999979019165,TRUE,popchar
55892,acheilognathus polylepis,fb,9.5,TRUE,popchar
22892,acheilognathus tabira,fb,6.820000171661377,TRUE,popchar
54709,acheilognathus tonkinensis,fb,9.199999809265137,TRUE,popchar
52941,achirus declivis,fb,16,TRUE,popchar
4256,achirus lineatus,fb,11.100000381469727,TRUE,popchar
14420,achoerodus gouldii,fb,116,TRUE,popchar
50808,achoerodus viridis,fb,62,TRUE,popchar
23608,achondrostoma arcasii,fb,10.399999618530273,TRUE,popchar
62633,achondrostoma occidentale,fb,9.5,TRUE,popchar
23609,achondrostoma oligolepis,fb,15,TRUE,popchar
56582,acinocheirodon melanogramma,fb,3.180000066757202,TRUE,popchar
4683,acipenser baerii,fb,105.9000015258789,TRUE,popchar
4683,acipenser baerii,fb,300,TRUE,popchar
4683,acipenser baerii,fb,206,TRUE,popchar
4683,acipenser baerii,fb,200,TRUE,popchar
2590,acipenser brevirostrum,fb,143,TRUE,popchar
8737,acipenser dabryanus,fb,110,TRUE,popchar
8737,acipenser dabryanus,fb,120,TRUE,popchar
8737,acipenser dabryanus,fb,26.5,TRUE,popchar
2591,acipenser fulvescens,fb,150,TRUE,popchar
4712,acipenser gueldenstaedtii,fb,235,TRUE,popchar
4712,acipenser gueldenstaedtii,fb,215,TRUE,popchar
4712,acipenser gueldenstaedtii,fb,236,TRUE,popchar
2592,acipenser medirostris,fb,163,TRUE,popchar
2592,acipenser medirostris,fb,203,TRUE,popchar
2504,acipenser naccarii,fb,200,TRUE,popchar
2505,acipenser nudiventris,fb,221,TRUE,popchar
2505,acipenser nudiventris,fb,47,TRUE,popchar
2505,acipenser nudiventris,fb,220,TRUE,popchar
2593,acipenser oxyrinchus,fb,430,TRUE,popchar
2593,acipenser oxyrinchus,fb,459,TRUE,popchar
2593,acipenser oxyrinchus,fb,219,TRUE,popchar
9763,acipenser persicus,fb,242,TRUE,popchar
9763,acipenser persicus,fb,228,TRUE,popchar
4604,acipenser ruthenus,fb,116,TRUE,popchar
4604,acipenser ruthenus,fb,125,TRUE,popchar
6085,acipenser schrenckii,fb,300,TRUE,popchar
6085,acipenser schrenckii,fb,204,TRUE,popchar
8762,acipenser sinensis,fb,44,TRUE,popchar
8762,acipenser sinensis,fb,346,TRUE,popchar
2065,acipenser stellatus,fb,29.799999237060547,TRUE,popchar
2065,acipenser stellatus,fb,218,TRUE,popchar
2065,acipenser stellatus,fb,220,TRUE,popchar
2066,acipenser sturio,fb,280,TRUE,popchar
2066,acipenser sturio,fb,500,TRUE,popchar
2066,acipenser sturio,fb,156,TRUE,popchar
2066,acipenser sturio,fb,600,TRUE,popchar
2594,acipenser transmontanus,fb,610,TRUE,popchar
7974,acreichthys radiatus,fb,7,TRUE,popchar
7974,acreichthys radiatus,fb,6.5,TRUE,popchar
7849,acreichthys tomentosus,fb,11.5,TRUE,popchar
7849,acreichthys tomentosus,fb,12,TRUE,popchar
7849,acreichthys tomentosus,fb,11,TRUE,popchar
23304,acrochordonichthys rugosus,fb,7.739999771118164,TRUE,popchar
1267,acropoma japonicum,fb,9.850000381469727,TRUE,popchar
1267,acropoma japonicum,fb,11.449999809265137,TRUE,popchar
1267,acropoma japonicum,fb,9.319999694824219,TRUE,popchar
1267,acropoma japonicum,fb,14.369999885559082,TRUE,popchar
1267,acropoma japonicum,fb,10.220000267028809,TRUE,popchar
1267,acropoma japonicum,fb,15.100000381469727,TRUE,popchar
54946,acrossocheilus beijiangensis,fb,13.100000381469727,TRUE,popchar
54949,acrossocheilus clivosius,fb,9.199999809265137,TRUE,popchar
55156,acrossocheilus fasciatus,fb,13.399999618530273,TRUE,popchar
54939,acrossocheilus hemispinus,fb,14.5,TRUE,popchar
54948,acrossocheilus iridescens,fb,29.700000762939453,TRUE,popchar
54948,acrossocheilus iridescens,fb,17.200000762939453,TRUE,popchar
55158,acrossocheilus kreyenbergii,fb,15.300000190734863,TRUE,popchar
55155,acrossocheilus monticola,fb,16,TRUE,popchar
17291,acrossocheilus paradoxus,fb,14.899999618530273,TRUE,popchar
17291,acrossocheilus paradoxus,fb,14.199999809265137,TRUE,popchar
54938,acrossocheilus parallens,fb,11.5,TRUE,popchar
54947,acrossocheilus rendahli,fb,17.299999237060547,TRUE,popchar
54940,acrossocheilus wenchowensis,fb,14.300000190734863,TRUE,popchar
54940,acrossocheilus wenchowensis,fb,12.800000190734863,TRUE,popchar
14481,acrossocheilus yunnanensis,fb,22.100000381469727,TRUE,popchar
5509,acroteriobatus annulatus,fb,120,TRUE,popchar
5509,acroteriobatus annulatus,fb,109,TRUE,popchar
5510,acroteriobatus leucospilus,fb,120,TRUE,popchar
25240,acroteriobatus salalah,fb,75,TRUE,popchar
25240,acroteriobatus salalah,fb,63,TRUE,popchar
25240,acroteriobatus salalah,fb,68,TRUE,popchar
57913,acyrtops amplicirrus,fb,1.5399999618530273,TRUE,popchar
3073,acyrtops beryllinus,fb,2.5,TRUE,popchar
67983,acyrtus lanthanum,fb,2.380000114440918,TRUE,popchar
67983,acyrtus lanthanum,fb,1.8899999856948853,TRUE,popchar
67983,acyrtus lanthanum,fb,1.600000023841858,TRUE,popchar
16677,acyrtus rubiginosus,fb,3.5,TRUE,popchar
68806,adelotremus deloachi,fb,3.200000047683716,TRUE,popchar
68806,adelotremus deloachi,fb,2.940000057220459,TRUE,popchar
68806,adelotremus deloachi,fb,3.490000009536743,TRUE,popchar
6503,aeoliscus strigatus,fb,15,TRUE,popchar
6503,aeoliscus strigatus,fb,14,TRUE,popchar
7850,aesopia cornuta,fb,25,TRUE,popchar
7850,aesopia cornuta,fb,20,TRUE,popchar
7850,aesopia cornuta,fb,17.700000762939453,TRUE,popchar
6441,aethaloperca rogaa,fb,60,TRUE,popchar
7037,aethotaxis mitopteryx,fb,34,TRUE,popchar
8973,aetobatus flagellum,fb,48,TRUE,popchar
1250,aetobatus narinari,fb,250,TRUE,popchar
1250,aetobatus narinari,fb,280,TRUE,popchar
1250,aetobatus narinari,fb,880,TRUE,popchar
1250,aetobatus narinari,fb,200,TRUE,popchar
12600,aetobatus ocellatus,fb,152.8000030517578,TRUE,popchar
5011,aetomylaeus bovinus,fb,222,TRUE,popchar
5011,aetomylaeus bovinus,fb,175,TRUE,popchar
5011,aetomylaeus bovinus,fb,150,TRUE,popchar
5011,aetomylaeus bovinus,fb,148,TRUE,popchar
5011,aetomylaeus bovinus,fb,115,TRUE,popchar
67984,aetomylaeus caeruleofasciatus,fb,59.20000076293945,TRUE,popchar
67984,aetomylaeus caeruleofasciatus,fb,23.200000762939453,TRUE,popchar
67984,aetomylaeus caeruleofasciatus,fb,44.70000076293945,TRUE,popchar
67984,aetomylaeus caeruleofasciatus,fb,48.79999923706055,TRUE,popchar
12594,aetomylaeus maculatus,fb,70,TRUE,popchar
12594,aetomylaeus maculatus,fb,78,TRUE,popchar
12597,aetomylaeus milvus,fb,32.79999923706055,FALSE,popchar
10120,aetomylaeus nichofii,fb,58,TRUE,popchar
10120,aetomylaeus nichofii,fb,65,TRUE,popchar
10120,aetomylaeus nichofii,fb,64,TRUE,popchar
57010,afurcagobius suppositus,fb,9,TRUE,popchar
47969,ageneiosus inermis,fb,63,TRUE,popchar
53698,ageneiosus militaris,fb,46,TRUE,popchar
36,agonus cataphractus,fb,21,TRUE,popchar
13334,ailia coila,fb,18,TRUE,popchar
59224,aioliops brachypterus,fb,2.4000000953674316,TRUE,popchar
59225,aioliops megastigma,fb,3,TRUE,popchar
27609,aioliops novaeguineae,fb,2.299999952316284,TRUE,popchar
51454,akrokolioplax bicornis,fb,15.300000190734863,TRUE,popchar
54773,akysis brachybarbatus,fb,4.5,TRUE,popchar
8435,albatrossia pectoralis,fb,210,TRUE,popchar
58326,albula argentea,fb,70,TRUE,popchar
11512,albula glossodonta,fb,70,TRUE,popchar
11512,albula glossodonta,fb,50.79999923706055,TRUE,popchar
228,albula vulpes,fb,35,TRUE,popchar
228,albula vulpes,fb,100,TRUE,popchar
228,albula vulpes,fb,70.19999694824219,TRUE,popchar
228,albula vulpes,fb,33,TRUE,popchar
4875,alburnoides bipunctatus,fb,11,TRUE,popchar
4875,alburnoides bipunctatus,fb,15,TRUE,popchar
4875,alburnoides bipunctatus,fb,12.5,TRUE,popchar
4875,alburnoides bipunctatus,fb,13,TRUE,popchar
4875,alburnoides bipunctatus,fb,9,TRUE,popchar
65180,alburnoides eichwaldii,fb,11.100000381469727,TRUE,popchar
65180,alburnoides eichwaldii,fb,14,TRUE,popchar
25774,alburnus albidus,fb,11,TRUE,popchar
4730,alburnus alburnus,fb,23,TRUE,popchar
4730,alburnus alburnus,fb,10,TRUE,popchar
4730,alburnus alburnus,fb,11.600000381469727,TRUE,popchar
4730,alburnus alburnus,fb,14.899999618530273,TRUE,popchar
4730,alburnus alburnus,fb,14.5,TRUE,popchar
4730,alburnus alburnus,fb,15.800000190734863,TRUE,popchar
4730,alburnus alburnus,fb,30,TRUE,popchar
55304,alburnus atropatenae,fb,11.890000343322754,TRUE,popchar
55304,alburnus atropatenae,fb,13.90999984741211,TRUE,popchar
25857,alburnus belvica,fb,13.600000381469727,TRUE,popchar
25857,alburnus belvica,fb,22,TRUE,popchar
25857,alburnus belvica,fb,16,TRUE,popchar
5473,alburnus chalcoides,fb,35,TRUE,popchar
5473,alburnus chalcoides,fb,36,TRUE,popchar
5473,alburnus chalcoides,fb,19.399999618530273,TRUE,popchar
5473,alburnus chalcoides,fb,22.5,TRUE,popchar
5473,alburnus chalcoides,fb,20,TRUE,popchar
5473,alburnus chalcoides,fb,23.700000762939453,TRUE,popchar
5473,alburnus chalcoides,fb,40,TRUE,popchar
5473,alburnus chalcoides,fb,9,TRUE,popchar
5473,alburnus chalcoides,fb,18,TRUE,popchar
5473,alburnus chalcoides,fb,13,TRUE,popchar
5473,alburnus chalcoides,fb,21,TRUE,popchar
48173,alburnus filippii,fb,16,TRUE,popchar
48172,alburnus hohenackeri,fb,15,TRUE,popchar
52610,alburnus mossulensis,fb,20.399999618530273,TRUE,popchar
52610,alburnus mossulensis,fb,18.399999618530273,TRUE,popchar
64197,alburnus vistonicus,fb,28.799999237060547,TRUE,popchar
61290,alcichthys elongatus,fb,44,TRUE,popchar
2034,alcolapia alcalica,fb,10,TRUE,popchar
2033,alcolapia grahami,fb,20,TRUE,popchar
12938,aldrichetta forsteri,fb,40,TRUE,popchar
9012,aldrovandia phalacra,fb,21.299999237060547,TRUE,popchar
988,alectis ciliaris,fb,130,TRUE,popchar
988,alectis ciliaris,fb,150,TRUE,popchar
988,alectis ciliaris,fb,90,TRUE,popchar
10,alectis indica,fb,150,TRUE,popchar
10,alectis indica,fb,165,TRUE,popchar
10,alectis indica,fb,8,TRUE,popchar
10,alectis indica,fb,100,TRUE,popchar
10,alectis indica,fb,103,TRUE,popchar
1889,alepes djedaba,fb,33,TRUE,popchar
1889,alepes djedaba,fb,40,TRUE,popchar
1889,alepes djedaba,fb,22.600000381469727,TRUE,popchar
1889,alepes djedaba,fb,27.200000762939453,TRUE,popchar
1889,alepes djedaba,fb,29,TRUE,popchar
1903,alepes kleinii,fb,16,TRUE,popchar
1890,alepes melanoptera,fb,21,TRUE,popchar
1891,alepes vari,fb,56,TRUE,popchar
99,alepisaurus ferox,fb,46,TRUE,popchar
99,alepisaurus ferox,fb,72.30000305175781,TRUE,popchar
99,alepisaurus ferox,fb,167,TRUE,popchar
9171,alepocephalus agassizii,fb,28.399999618530273,TRUE,popchar
230,alepocephalus bairdii,fb,93,TRUE,popchar
230,alepocephalus bairdii,fb,55.400001525878906,TRUE,popchar
22691,alepocephalus longiceps,fb,16,TRUE,popchar
5071,alepocephalus rostratus,fb,45,TRUE,popchar
5071,alepocephalus rostratus,fb,42,TRUE,popchar
2405,alestes baremoze,fb,32,TRUE,popchar
2405,alestes baremoze,fb,27,TRUE,popchar
2405,alestes baremoze,fb,25,TRUE,popchar
2405,alestes baremoze,fb,28,TRUE,popchar
2405,alestes baremoze,fb,26,TRUE,popchar
2405,alestes baremoze,fb,30,TRUE,popchar
2405,alestes baremoze,fb,23.899999618530273,TRUE,popchar
5229,alestes dentex,fb,33.099998474121094,TRUE,popchar
5229,alestes dentex,fb,27.799999237060547,TRUE,popchar
5229,alestes dentex,fb,36,TRUE,popchar
64958,alionematichthys crassiceps,fb,6.300000190734863,TRUE,popchar
64958,alionematichthys crassiceps,fb,7.400000095367432,TRUE,popchar
64959,alionematichthys phuketensis,fb,3.5999999046325684,TRUE,popchar
64959,alionematichthys phuketensis,fb,4.099999904632568,TRUE,popchar
64959,alionematichthys phuketensis,fb,4.5,TRUE,popchar
64965,alionematichthys piger,fb,8.399999618530273,TRUE,popchar
64965,alionematichthys piger,fb,9.300000190734863,TRUE,popchar
64960,alionematichthys plicatosurculus,fb,7.900000095367432,TRUE,popchar
64960,alionematichthys plicatosurculus,fb,5.800000190734863,TRUE,popchar
64960,alionematichthys plicatosurculus,fb,8.600000381469727,TRUE,popchar
27338,alionematichthys riukiuensis,fb,7.900000095367432,TRUE,popchar
27338,alionematichthys riukiuensis,fb,16,TRUE,popchar
64963,alionematichthys suluensis,fb,4.900000095367432,TRUE,popchar
64963,alionematichthys suluensis,fb,5.199999809265137,TRUE,popchar
6391,allenbatrachus grunniens,fb,15.300000190734863,TRUE,popchar
6391,allenbatrachus grunniens,fb,30,TRUE,popchar
50449,allenbatrachus reticulatus,fb,11,TRUE,popchar
50449,allenbatrachus reticulatus,fb,15.300000190734863,TRUE,popchar
66456,alloblennius frondiculus,fb,5,TRUE,popchar
66456,alloblennius frondiculus,fb,2.4000000953674316,TRUE,popchar
12962,allocyttus niger,fb,40,TRUE,popchar
12962,allocyttus niger,fb,47,TRUE,popchar
12962,allocyttus niger,fb,45.5,TRUE,popchar
9144,allocyttus verrucosus,fb,42.5,TRUE,popchar
9144,allocyttus verrucosus,fb,42,TRUE,popchar
2694,allosmerus elongatus,fb,22.899999618530273,TRUE,popchar
5891,alopias pelagicus,fb,383,TRUE,popchar
5891,alopias pelagicus,fb,188,TRUE,popchar
5891,alopias pelagicus,fb,325,TRUE,popchar
5891,alopias pelagicus,fb,316.6000061035156,TRUE,popchar
5891,alopias pelagicus,fb,330,TRUE,popchar
5891,alopias pelagicus,fb,347,TRUE,popchar
5891,alopias pelagicus,fb,365,TRUE,popchar
2534,alopias superciliosus,fb,480,TRUE,popchar
2534,alopias superciliosus,fb,265,TRUE,popchar
2534,alopias superciliosus,fb,461,TRUE,popchar
2535,alopias vulpinus,fb,276,TRUE,popchar
2535,alopias vulpinus,fb,246,TRUE,popchar
2535,alopias vulpinus,fb,550,TRUE,popchar
2535,alopias vulpinus,fb,480,TRUE,popchar
1574,alosa aestivalis,fb,38,TRUE,popchar
28201,alosa agone,fb,34,TRUE,popchar
101,alosa alosa,fb,59,TRUE,popchar
101,alosa alosa,fb,74,TRUE,popchar
101,alosa alosa,fb,65,TRUE,popchar
101,alosa alosa,fb,61,TRUE,popchar
101,alosa alosa,fb,83,TRUE,popchar
101,alosa alosa,fb,53,TRUE,popchar
101,alosa alosa,fb,69,TRUE,popchar
101,alosa alosa,fb,56,TRUE,popchar
101,alosa alosa,fb,67,TRUE,popchar
101,alosa alosa,fb,70,TRUE,popchar
101,alosa alosa,fb,52.099998474121094,TRUE,popchar
1576,alosa braschnikowi,fb,50,TRUE,popchar
