spp_gp,name,rank,id,error,db
amaea mitchelli,Amaea,genus,390683,FALSE,worms
amaea mitchelli,Amaea mitchelli,species,419794,FALSE,worms
amaea retifera,Animalia,kingdom,2,FALSE,worms
amaea retifera,Mollusca,phylum,51,FALSE,worms
amaea retifera,Gastropoda,class,101,FALSE,worms
amaea retifera,Caenogastropoda,subclass,224570,FALSE,worms
amaea retifera,[unassigned] Caenogastropoda,order,382204,FALSE,worms
amaea retifera,Epitonioidea,superfamily,14781,FALSE,worms
amaea retifera,Epitoniidae,family,132,FALSE,worms
amaea retifera,Amaea,genus,390683,FALSE,worms
amaea retifera,Amaea retifera,species,224778,FALSE,worms
boreoscala greenlandica,Animalia,kingdom,2,FALSE,worms
boreoscala greenlandica,Mollusca,phylum,51,FALSE,worms
boreoscala greenlandica,Gastropoda,class,101,FALSE,worms
boreoscala greenlandica,Caenogastropoda,subclass,224570,FALSE,worms
boreoscala greenlandica,[unassigned] Caenogastropoda,order,382204,FALSE,worms
boreoscala greenlandica,Epitonioidea,superfamily,14781,FALSE,worms
boreoscala greenlandica,Epitoniidae,family,132,FALSE,worms
boreoscala greenlandica,Boreoscala,genus,391167,FALSE,worms
boreoscala greenlandica,Boreoscala greenlandica,species,523706,FALSE,worms
cirsotrema dalli,Animalia,kingdom,2,FALSE,worms
cirsotrema dalli,Mollusca,phylum,51,FALSE,worms
cirsotrema dalli,Gastropoda,class,101,FALSE,worms
cirsotrema dalli,Caenogastropoda,subclass,224570,FALSE,worms
cirsotrema dalli,[unassigned] Caenogastropoda,order,382204,FALSE,worms
cirsotrema dalli,Epitonioidea,superfamily,14781,FALSE,worms
cirsotrema dalli,Epitoniidae,family,132,FALSE,worms
cirsotrema dalli,Cirsotrema,genus,137938,FALSE,worms
cirsotrema dalli,Cirsotrema dalli,species,419795,FALSE,worms
couthouyella striatula,Animalia,kingdom,2,FALSE,worms
couthouyella striatula,Mollusca,phylum,51,FALSE,worms
couthouyella striatula,Gastropoda,class,101,FALSE,worms
couthouyella striatula,Caenogastropoda,subclass,224570,FALSE,worms
couthouyella striatula,[unassigned] Caenogastropoda,order,382204,FALSE,worms
couthouyella striatula,Epitonioidea,superfamily,14781,FALSE,worms
couthouyella striatula,Epitoniidae,family,132,FALSE,worms
couthouyella striatula,Couthouyella,genus,160225,FALSE,worms
couthouyella striatula,Couthouyella striatula,species,160227,FALSE,worms
epitonium albidum,Animalia,kingdom,2,FALSE,worms
epitonium albidum,Mollusca,phylum,51,FALSE,worms
epitonium albidum,Gastropoda,class,101,FALSE,worms
epitonium albidum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium albidum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium albidum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium albidum,Epitoniidae,family,132,FALSE,worms
epitonium albidum,Epitonium,genus,137943,FALSE,worms
epitonium albidum,Epitonium albidum,species,419803,FALSE,worms
epitonium angulatum,Animalia,kingdom,2,FALSE,worms
epitonium angulatum,Mollusca,phylum,51,FALSE,worms
epitonium angulatum,Gastropoda,class,101,FALSE,worms
epitonium angulatum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium angulatum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium angulatum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium angulatum,Epitoniidae,family,132,FALSE,worms
epitonium angulatum,Epitonium,genus,137943,FALSE,worms
epitonium angulatum,Epitonium angulatum,species,160289,FALSE,worms
epitonium apiculatum,Animalia,kingdom,2,FALSE,worms
epitonium apiculatum,Mollusca,phylum,51,FALSE,worms
epitonium apiculatum,Gastropoda,class,101,FALSE,worms
epitonium apiculatum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium apiculatum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium apiculatum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium apiculatum,Epitoniidae,family,132,FALSE,worms
epitonium apiculatum,Epitonium,genus,137943,FALSE,worms
epitonium apiculatum,Epitonium apiculatum,species,419804,FALSE,worms
epitonium candeanum,Animalia,kingdom,2,FALSE,worms
epitonium candeanum,Mollusca,phylum,51,FALSE,worms
epitonium candeanum,Gastropoda,class,101,FALSE,worms
epitonium candeanum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium candeanum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium candeanum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium candeanum,Epitoniidae,family,132,FALSE,worms
epitonium candeanum,Epitonium,genus,137943,FALSE,worms
epitonium candeanum,Epitonium candeanum,species,419806,FALSE,worms
epitonium celesti,Animalia,kingdom,2,FALSE,worms
epitonium celesti,Mollusca,phylum,51,FALSE,worms
epitonium celesti,Gastropoda,class,101,FALSE,worms
epitonium celesti,Caenogastropoda,subclass,224570,FALSE,worms
epitonium celesti,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium celesti,Epitonioidea,superfamily,14781,FALSE,worms
epitonium celesti,Epitoniidae,family,132,FALSE,worms
epitonium celesti,Epitonium,genus,137943,FALSE,worms
epitonium celesti,Epitonium celesti,species,139717,FALSE,worms
epitonium championi,Animalia,kingdom,2,FALSE,worms
epitonium championi,Mollusca,phylum,51,FALSE,worms
epitonium championi,Gastropoda,class,101,FALSE,worms
epitonium championi,Caenogastropoda,subclass,224570,FALSE,worms
epitonium championi,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium championi,Epitonioidea,superfamily,14781,FALSE,worms
epitonium championi,Epitoniidae,family,132,FALSE,worms
epitonium championi,Epitonium,genus,137943,FALSE,worms
epitonium championi,Epitonium championi,species,160291,FALSE,worms
epitonium dallianum,Animalia,kingdom,2,FALSE,worms
epitonium dallianum,Mollusca,phylum,51,FALSE,worms
epitonium dallianum,Gastropoda,class,101,FALSE,worms
epitonium dallianum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium dallianum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium dallianum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium dallianum,Epitoniidae,family,132,FALSE,worms
epitonium dallianum,Epitonium,genus,137943,FALSE,worms
epitonium dallianum,Epitonium dallianum,species,139720,FALSE,worms
epitonium denticulatum,Animalia,kingdom,2,FALSE,worms
epitonium denticulatum,Mollusca,phylum,51,FALSE,worms
epitonium denticulatum,Gastropoda,class,101,FALSE,worms
epitonium denticulatum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium denticulatum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium denticulatum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium denticulatum,Epitoniidae,family,132,FALSE,worms
epitonium denticulatum,Epitonium,genus,137943,FALSE,worms
epitonium denticulatum,Epitonium denticulatum,species,419807,FALSE,worms
epitonium foliaceicosta,Animalia,kingdom,2,FALSE,worms
epitonium foliaceicosta,Mollusca,phylum,51,FALSE,worms
epitonium foliaceicosta,Gastropoda,class,101,FALSE,worms
epitonium foliaceicosta,Caenogastropoda,subclass,224570,FALSE,worms
epitonium foliaceicosta,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium foliaceicosta,Epitonioidea,superfamily,14781,FALSE,worms
epitonium foliaceicosta,Epitoniidae,family,132,FALSE,worms
epitonium foliaceicosta,Epitonium,genus,137943,FALSE,worms
epitonium foliaceicosta,Epitonium foliaceicosta,species,419808,FALSE,worms
epitonium fractum,Animalia,kingdom,2,FALSE,worms
epitonium fractum,Mollusca,phylum,51,FALSE,worms
epitonium fractum,Gastropoda,class,101,FALSE,worms
epitonium fractum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium fractum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium fractum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium fractum,Epitoniidae,family,132,FALSE,worms
epitonium fractum,Epitonium,genus,137943,FALSE,worms
epitonium fractum,Epitonium fractum,species,419809,FALSE,worms
epitonium frielei,Animalia,kingdom,2,FALSE,worms
epitonium frielei,Mollusca,phylum,51,FALSE,worms
epitonium frielei,Gastropoda,class,101,FALSE,worms
epitonium frielei,Caenogastropoda,subclass,224570,FALSE,worms
epitonium frielei,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium frielei,Epitonioidea,superfamily,14781,FALSE,worms
epitonium frielei,Epitoniidae,family,132,FALSE,worms
epitonium frielei,Epitonium,genus,137943,FALSE,worms
epitonium frielei,Epitonium frielei,species,419810,FALSE,worms
epitonium humphreysii,Animalia,kingdom,2,FALSE,worms
epitonium humphreysii,Mollusca,phylum,51,FALSE,worms
epitonium humphreysii,Gastropoda,class,101,FALSE,worms
epitonium humphreysii,Caenogastropoda,subclass,224570,FALSE,worms
epitonium humphreysii,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium humphreysii,Epitonioidea,superfamily,14781,FALSE,worms
epitonium humphreysii,Epitoniidae,family,132,FALSE,worms
epitonium humphreysii,Epitonium,genus,137943,FALSE,worms
epitonium humphreysii,Epitonium humphreysii,species,160293,FALSE,worms
epitonium indianorum,Animalia,kingdom,2,FALSE,worms
epitonium indianorum,Mollusca,phylum,51,FALSE,worms
epitonium indianorum,Gastropoda,class,101,FALSE,worms
epitonium indianorum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium indianorum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium indianorum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium indianorum,Epitoniidae,family,132,FALSE,worms
epitonium indianorum,Epitonium,genus,137943,FALSE,worms
epitonium indianorum,Epitonium indianorum,species,523885,FALSE,worms
epitonium krebsii,Animalia,kingdom,2,FALSE,worms
epitonium krebsii,Mollusca,phylum,51,FALSE,worms
epitonium krebsii,Gastropoda,class,101,FALSE,worms
epitonium krebsii,Caenogastropoda,subclass,224570,FALSE,worms
epitonium krebsii,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium krebsii,Epitonioidea,superfamily,14781,FALSE,worms
epitonium krebsii,Epitoniidae,family,132,FALSE,worms
epitonium krebsii,Epitonium,genus,137943,FALSE,worms
epitonium krebsii,Epitonium krebsii,species,419811,FALSE,worms
epitonium multistriatum,Animalia,kingdom,2,FALSE,worms
epitonium multistriatum,Mollusca,phylum,51,FALSE,worms
epitonium multistriatum,Gastropoda,class,101,FALSE,worms
epitonium multistriatum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium multistriatum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium multistriatum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium multistriatum,Epitoniidae,family,132,FALSE,worms
epitonium multistriatum,Epitonium,genus,137943,FALSE,worms
epitonium multistriatum,Epitonium multistriatum,species,160295,FALSE,worms
epitonium novangliae,Animalia,kingdom,2,FALSE,worms
epitonium novangliae,Mollusca,phylum,51,FALSE,worms
epitonium novangliae,Gastropoda,class,101,FALSE,worms
epitonium novangliae,Caenogastropoda,subclass,224570,FALSE,worms
epitonium novangliae,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium novangliae,Epitonioidea,superfamily,14781,FALSE,worms
epitonium novangliae,Epitoniidae,family,132,FALSE,worms
epitonium novangliae,Epitonium,genus,137943,FALSE,worms
epitonium novangliae,Epitonium novangliae,species,160297,FALSE,worms
epitonium occidentale,Animalia,kingdom,2,FALSE,worms
epitonium occidentale,Mollusca,phylum,51,FALSE,worms
epitonium occidentale,Gastropoda,class,101,FALSE,worms
epitonium occidentale,Caenogastropoda,subclass,224570,FALSE,worms
epitonium occidentale,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium occidentale,Epitonioidea,superfamily,14781,FALSE,worms
epitonium occidentale,Epitoniidae,family,132,FALSE,worms
epitonium occidentale,Epitonium,genus,137943,FALSE,worms
epitonium occidentale,Epitonium occidentale,species,419813,FALSE,worms
epitonium unifasciatum,Animalia,kingdom,2,FALSE,worms
epitonium unifasciatum,Mollusca,phylum,51,FALSE,worms
epitonium unifasciatum,Gastropoda,class,101,FALSE,worms
epitonium unifasciatum,Caenogastropoda,subclass,224570,FALSE,worms
epitonium unifasciatum,[unassigned] Caenogastropoda,order,382204,FALSE,worms
epitonium unifasciatum,Epitonioidea,superfamily,14781,FALSE,worms
epitonium unifasciatum,Epitoniidae,family,132,FALSE,worms
epitonium unifasciatum,Epitonium,genus,137943,FALSE,worms
epitonium unifasciatum,Epitonium unifasciatum,species,419817,FALSE,worms
opalia aurifila,Animalia,kingdom,2,FALSE,worms
opalia aurifila,Mollusca,phylum,51,FALSE,worms
opalia aurifila,Gastropoda,class,101,FALSE,worms
opalia aurifila,Caenogastropoda,subclass,224570,FALSE,worms
opalia aurifila,[unassigned] Caenogastropoda,order,382204,FALSE,worms
opalia aurifila,Epitonioidea,superfamily,14781,FALSE,worms
opalia aurifila,Epitoniidae,family,132,FALSE,worms
opalia aurifila,Opalia,genus,137948,FALSE,worms
opalia aurifila,Opalia aurifila,species,419821,FALSE,worms
opalia burryi,Animalia,kingdom,2,FALSE,worms
opalia burryi,Mollusca,phylum,51,FALSE,worms
opalia burryi,Gastropoda,class,101,FALSE,worms
opalia burryi,Caenogastropoda,subclass,224570,FALSE,worms
opalia burryi,[unassigned] Caenogastropoda,order,382204,FALSE,worms
opalia burryi,Epitonioidea,superfamily,14781,FALSE,worms
opalia burryi,Epitoniidae,family,132,FALSE,worms
opalia burryi,Opalia,genus,137948,FALSE,worms
opalia burryi,Opalia burryi,species,419822,FALSE,worms
opalia crenata,Animalia,kingdom,2,FALSE,worms
opalia crenata,Mollusca,phylum,51,FALSE,worms
opalia crenata,Gastropoda,class,101,FALSE,worms
opalia crenata,Caenogastropoda,subclass,224570,FALSE,worms
opalia crenata,[unassigned] Caenogastropoda,order,382204,FALSE,worms
opalia crenata,Epitonioidea,superfamily,14781,FALSE,worms
opalia crenata,Epitoniidae,family,132,FALSE,worms
opalia crenata,Opalia,genus,137948,FALSE,worms
opalia crenata,Opalia crenata,species,139750,FALSE,worms
opalia eolis,Animalia,kingdom,2,FALSE,worms
opalia eolis,Mollusca,phylum,51,FALSE,worms
opalia eolis,Gastropoda,class,101,FALSE,worms
opalia eolis,Caenogastropoda,subclass,224570,FALSE,worms
opalia eolis,[unassigned] Caenogastropoda,order,382204,FALSE,worms
opalia eolis,Epitonioidea,superfamily,14781,FALSE,worms
opalia eolis,Epitoniidae,family,132,FALSE,worms
opalia eolis,Opalia,genus,137948,FALSE,worms
opalia eolis,Opalia eolis,species,419823,FALSE,worms
opalia hotessieriana,Animalia,kingdom,2,FALSE,worms
opalia hotessieriana,Mollusca,phylum,51,FALSE,worms
opalia hotessieriana,Gastropoda,class,101,FALSE,worms
opalia hotessieriana,Caenogastropoda,subclass,224570,FALSE,worms
opalia hotessieriana,[unassigned] Caenogastropoda,order,382204,FALSE,worms
opalia hotessieriana,Epitonioidea,superfamily,14781,FALSE,worms
opalia hotessieriana,Epitoniidae,family,132,FALSE,worms
opalia hotessieriana,Opalia,genus,137948,FALSE,worms
opalia hotessieriana,Opalia hotessieriana,species,419824,FALSE,worms
pandora filosa,Animalia,kingdom,2,FALSE,worms
pandora filosa,Mollusca,phylum,51,FALSE,worms
pandora filosa,Bivalvia,class,105,FALSE,worms
pandora filosa,Autobranchia,subclass,1424948,FALSE,worms
pandora filosa,Heteroconchia,infraclass,1424949,FALSE,worms
pandora filosa,Euheterodonta,subterclass,382296,FALSE,worms
pandora filosa,Anomalodesmata,superorder,254,FALSE,worms
pandora filosa,Pandoroidea,superfamily,382316,FALSE,worms
pandora filosa,Pandoridae,family,1787,FALSE,worms
pandora filosa,Pandora,genus,138310,FALSE,worms
pandora filosa,Pandora filosa,species,506817,FALSE,worms
pandora glacialis,Animalia,kingdom,2,FALSE,worms
pandora glacialis,Mollusca,phylum,51,FALSE,worms
pandora glacialis,Bivalvia,class,105,FALSE,worms
pandora glacialis,Autobranchia,subclass,1424948,FALSE,worms
pandora glacialis,Heteroconchia,infraclass,1424949,FALSE,worms
pandora glacialis,Euheterodonta,subterclass,382296,FALSE,worms
pandora glacialis,Anomalodesmata,superorder,254,FALSE,worms
pandora glacialis,Pandoroidea,superfamily,382316,FALSE,worms
pandora glacialis,Pandoridae,family,1787,FALSE,worms
pandora glacialis,Pandora,genus,138310,FALSE,worms
pandora glacialis,Pandora glacialis,species,140673,FALSE,worms
pandora gouldiana,Animalia,kingdom,2,FALSE,worms
pandora gouldiana,Mollusca,phylum,51,FALSE,worms
pandora gouldiana,Bivalvia,class,105,FALSE,worms
pandora gouldiana,Autobranchia,subclass,1424948,FALSE,worms
pandora gouldiana,Heteroconchia,infraclass,1424949,FALSE,worms
pandora gouldiana,Euheterodonta,subterclass,382296,FALSE,worms
pandora gouldiana,Anomalodesmata,superorder,254,FALSE,worms
pandora gouldiana,Pandoroidea,superfamily,382316,FALSE,worms
pandora gouldiana,Pandoridae,family,1787,FALSE,worms
pandora gouldiana,Pandora,genus,138310,FALSE,worms
pandora gouldiana,Pandora gouldiana,species,156932,FALSE,worms
pandora inaequivalvis,Animalia,kingdom,2,FALSE,worms
pandora inaequivalvis,Mollusca,phylum,51,FALSE,worms
pandora inaequivalvis,Bivalvia,class,105,FALSE,worms
pandora inaequivalvis,Autobranchia,subclass,1424948,FALSE,worms
pandora inaequivalvis,Heteroconchia,infraclass,1424949,FALSE,worms
pandora inaequivalvis,Euheterodonta,subterclass,382296,FALSE,worms
pandora inaequivalvis,Anomalodesmata,superorder,254,FALSE,worms
pandora inaequivalvis,Pandoroidea,superfamily,382316,FALSE,worms
pandora inaequivalvis,Pandoridae,family,1787,FALSE,worms
pandora inaequivalvis,Pandora,genus,138310,FALSE,worms
pandora inaequivalvis,Pandora inaequivalvis,species,140674,FALSE,worms
pandora inflata,Animalia,kingdom,2,FALSE,worms
pandora inflata,Mollusca,phylum,51,FALSE,worms
pandora inflata,Bivalvia,class,105,FALSE,worms
pandora inflata,Autobranchia,subclass,1424948,FALSE,worms
pandora inflata,Heteroconchia,infraclass,1424949,FALSE,worms
pandora inflata,Euheterodonta,subterclass,382296,FALSE,worms
pandora inflata,Anomalodesmata,superorder,254,FALSE,worms
pandora inflata,Pandoroidea,superfamily,382316,FALSE,worms
pandora inflata,Pandoridae,family,1787,FALSE,worms
pandora inflata,Pandora,genus,138310,FALSE,worms
pandora inflata,Pandora inflata,species,421002,FALSE,worms
pandora trilineata,Animalia,kingdom,2,FALSE,worms
pandora trilineata,Mollusca,phylum,51,FALSE,worms
pandora trilineata,Bivalvia,class,105,FALSE,worms
pandora trilineata,Autobranchia,subclass,1424948,FALSE,worms
pandora trilineata,Heteroconchia,infraclass,1424949,FALSE,worms
pandora trilineata,Euheterodonta,subterclass,382296,FALSE,worms
pandora trilineata,Anomalodesmata,superorder,254,FALSE,worms
pandora trilineata,Pandoroidea,superfamily,382316,FALSE,worms
pandora trilineata,Pandoridae,family,1787,FALSE,worms
pandora trilineata,Pandora,genus,138310,FALSE,worms
pandora trilineata,Pandora trilineata,species,156935,FALSE,worms
pandora wardiana,Animalia,kingdom,2,FALSE,worms
pandora wardiana,Mollusca,phylum,51,FALSE,worms
pandora wardiana,Bivalvia,class,105,FALSE,worms
pandora wardiana,Autobranchia,subclass,1424948,FALSE,worms
pandora wardiana,Heteroconchia,infraclass,1424949,FALSE,worms
pandora wardiana,Euheterodonta,subterclass,382296,FALSE,worms
pandora wardiana,Anomalodesmata,superorder,254,FALSE,worms
pandora wardiana,Pandoroidea,superfamily,382316,FALSE,worms
pandora wardiana,Pandoridae,family,1787,FALSE,worms
pandora wardiana,Pandora,genus,138310,FALSE,worms
pandora wardiana,Pandora wardiana,species,506822,FALSE,worms
periploma margaritaceum,Animalia,kingdom,2,FALSE,worms
periploma margaritaceum,Mollusca,phylum,51,FALSE,worms
periploma margaritaceum,Bivalvia,class,105,FALSE,worms
periploma margaritaceum,Autobranchia,subclass,1424948,FALSE,worms
periploma margaritaceum,Heteroconchia,infraclass,1424949,FALSE,worms
periploma margaritaceum,Euheterodonta,subterclass,382296,FALSE,worms
periploma margaritaceum,Anomalodesmata,superorder,254,FALSE,worms
periploma margaritaceum,Thracioidea,superfamily,382318,FALSE,worms
periploma margaritaceum,Periplomatidae,family,1786,FALSE,worms
periploma margaritaceum,Periploma,genus,156937,FALSE,worms
periploma margaritaceum,Periploma margaritaceum,species,421008,FALSE,worms
poromya granulata,Animalia,kingdom,2,FALSE,worms
poromya granulata,Mollusca,phylum,51,FALSE,worms
poromya granulata,Bivalvia,class,105,FALSE,worms
poromya granulata,Autobranchia,subclass,1424948,FALSE,worms
poromya granulata,Heteroconchia,infraclass,1424949,FALSE,worms
poromya granulata,Euheterodonta,subterclass,382296,FALSE,worms
poromya granulata,Anomalodesmata,superorder,254,FALSE,worms
poromya granulata,Poromyoidea,superfamily,382317,FALSE,worms
poromya granulata,Poromyidae,family,13727,FALSE,worms
poromya granulata,Poromya,genus,138373,FALSE,worms
poromya granulata,Poromya granulata,species,140843,FALSE,worms
poromya rostrata,Animalia,kingdom,2,FALSE,worms
poromya rostrata,Mollusca,phylum,51,FALSE,worms
poromya rostrata,Bivalvia,class,105,FALSE,worms
poromya rostrata,Autobranchia,subclass,1424948,FALSE,worms
poromya rostrata,Heteroconchia,infraclass,1424949,FALSE,worms
poromya rostrata,Euheterodonta,subterclass,382296,FALSE,worms
poromya rostrata,Anomalodesmata,superorder,254,FALSE,worms
poromya rostrata,Poromyoidea,superfamily,382317,FALSE,worms
poromya rostrata,Poromyidae,family,13727,FALSE,worms
poromya rostrata,Poromya,genus,138373,FALSE,worms
poromya rostrata,Poromya rostrata,species,408618,FALSE,worms
asthenothaerus hemphilli,Animalia,kingdom,2,FALSE,worms
asthenothaerus hemphilli,Mollusca,phylum,51,FALSE,worms
asthenothaerus hemphilli,Bivalvia,class,105,FALSE,worms
asthenothaerus hemphilli,Autobranchia,subclass,1424948,FALSE,worms
asthenothaerus hemphilli,Heteroconchia,infraclass,1424949,FALSE,worms
asthenothaerus hemphilli,Euheterodonta,subterclass,382296,FALSE,worms
asthenothaerus hemphilli,Anomalodesmata,superorder,254,FALSE,worms
asthenothaerus hemphilli,Thracioidea,superfamily,382318,FALSE,worms
asthenothaerus hemphilli,Thraciidae,family,256,FALSE,worms
asthenothaerus hemphilli,Asthenothaerus,genus,391101,FALSE,worms
asthenothaerus hemphilli,Asthenothaerus hemphilli,species,421003,FALSE,worms
bushia elegans,Animalia,kingdom,2,FALSE,worms
bushia elegans,Mollusca,phylum,51,FALSE,worms
bushia elegans,Bivalvia,class,105,FALSE,worms
bushia elegans,Autobranchia,subclass,1424948,FALSE,worms
bushia elegans,Heteroconchia,infraclass,1424949,FALSE,worms
bushia elegans,Euheterodonta,subterclass,382296,FALSE,worms
bushia elegans,Anomalodesmata,superorder,254,FALSE,worms
bushia elegans,Thracioidea,superfamily,382318,FALSE,worms
bushia elegans,Thraciidae,family,256,FALSE,worms
bushia elegans,Bushia,genus,415137,FALSE,worms
bushia elegans,Bushia elegans,species,421004,FALSE,worms
thracia conradi,Animalia,kingdom,2,FALSE,worms
thracia conradi,Mollusca,phylum,51,FALSE,worms
thracia conradi,Bivalvia,class,105,FALSE,worms
thracia conradi,Autobranchia,subclass,1424948,FALSE,worms
thracia conradi,Heteroconchia,infraclass,1424949,FALSE,worms
thracia conradi,Euheterodonta,subterclass,382296,FALSE,worms
thracia conradi,Anomalodesmata,superorder,254,FALSE,worms
thracia conradi,Thracioidea,superfamily,382318,FALSE,worms
thracia conradi,Thraciidae,family,256,FALSE,worms
thracia conradi,Thracia,genus,138549,FALSE,worms
thracia conradi,Thracia conradi,species,156589,FALSE,worms
thracia devexa,Animalia,kingdom,2,FALSE,worms
thracia devexa,Mollusca,phylum,51,FALSE,worms
thracia devexa,Bivalvia,class,105,FALSE,worms
thracia devexa,Autobranchia,subclass,1424948,FALSE,worms
thracia devexa,Heteroconchia,infraclass,1424949,FALSE,worms
thracia devexa,Euheterodonta,subterclass,382296,FALSE,worms
thracia devexa,Anomalodesmata,superorder,254,FALSE,worms
thracia devexa,Thracioidea,superfamily,382318,FALSE,worms
thracia devexa,Thraciidae,family,256,FALSE,worms
thracia devexa,Thracia,genus,138549,FALSE,worms
thracia devexa,Thracia devexa,species,141646,FALSE,worms
thracia septentrionalis,Animalia,kingdom,2,FALSE,worms
thracia septentrionalis,Mollusca,phylum,51,FALSE,worms
thracia septentrionalis,Bivalvia,class,105,FALSE,worms
thracia septentrionalis,Autobranchia,subclass,1424948,FALSE,worms
thracia septentrionalis,Heteroconchia,infraclass,1424949,FALSE,worms
thracia septentrionalis,Euheterodonta,subterclass,382296,FALSE,worms
thracia septentrionalis,Anomalodesmata,superorder,254,FALSE,worms
thracia septentrionalis,Thracioidea,superfamily,382318,FALSE,worms
thracia septentrionalis,Thraciidae,family,256,FALSE,worms
thracia septentrionalis,Thracia,genus,138549,FALSE,worms
thracia septentrionalis,Thracia septentrionalis,species,156454,FALSE,worms
thracia stimpsoni,Animalia,kingdom,2,FALSE,worms
thracia stimpsoni,Mollusca,phylum,51,FALSE,worms
thracia stimpsoni,Bivalvia,class,105,FALSE,worms
thracia stimpsoni,Autobranchia,subclass,1424948,FALSE,worms
thracia stimpsoni,Heteroconchia,infraclass,1424949,FALSE,worms
thracia stimpsoni,Euheterodonta,subterclass,382296,FALSE,worms
thracia stimpsoni,Anomalodesmata,superorder,254,FALSE,worms
thracia stimpsoni,Thracioidea,superfamily,382318,FALSE,worms
thracia stimpsoni,Thraciidae,family,256,FALSE,worms
thracia stimpsoni,Thracia,genus,138549,FALSE,worms
thracia stimpsoni,Thracia stimpsoni,species,421007,FALSE,worms
thracia trapezoides,Animalia,kingdom,2,FALSE,worms
thracia trapezoides,Mollusca,phylum,51,FALSE,worms
thracia trapezoides,Bivalvia,class,105,FALSE,worms
thracia trapezoides,Autobranchia,subclass,1424948,FALSE,worms
thracia trapezoides,Heteroconchia,infraclass,1424949,FALSE,worms
thracia trapezoides,Euheterodonta,subterclass,382296,FALSE,worms
thracia trapezoides,Anomalodesmata,superorder,254,FALSE,worms
thracia trapezoides,Thracioidea,superfamily,382318,FALSE,worms
thracia trapezoides,Thraciidae,family,256,FALSE,worms
thracia trapezoides,Thracia,genus,138549,FALSE,worms
thracia trapezoides,Thracia trapezoides,species,506909,FALSE,worms
euciroa elegantissima,Animalia,kingdom,2,FALSE,worms
euciroa elegantissima,Mollusca,phylum,51,FALSE,worms
euciroa elegantissima,Bivalvia,class,105,FALSE,worms
euciroa elegantissima,Autobranchia,subclass,1424948,FALSE,worms
euciroa elegantissima,Heteroconchia,infraclass,1424949,FALSE,worms
euciroa elegantissima,Euheterodonta,subterclass,382296,FALSE,worms
euciroa elegantissima,Anomalodesmata,superorder,254,FALSE,worms
euciroa elegantissima,Verticordioidea,superfamily,382319,FALSE,worms
euciroa elegantissima,Euciroidae,family,406059,FALSE,worms
euciroa elegantissima,Euciroa,genus,406060,FALSE,worms
euciroa elegantissima,Euciroa elegantissima,species,406390,FALSE,worms
haliris fischeriana,Animalia,kingdom,2,FALSE,worms
haliris fischeriana,Mollusca,phylum,51,FALSE,worms
haliris fischeriana,Bivalvia,class,105,FALSE,worms
haliris fischeriana,Autobranchia,subclass,1424948,FALSE,worms
haliris fischeriana,Heteroconchia,infraclass,1424949,FALSE,worms
haliris fischeriana,Euheterodonta,subterclass,382296,FALSE,worms
haliris fischeriana,Anomalodesmata,superorder,254,FALSE,worms
haliris fischeriana,Verticordioidea,superfamily,382319,FALSE,worms
haliris fischeriana,Verticordiidae,family,13716,FALSE,worms
haliris fischeriana,Haliris,genus,236731,FALSE,worms
haliris fischeriana,Haliris fischeriana,species,405225,FALSE,worms
opalia pumilio,Animalia,kingdom,2,FALSE,worms
