map_f,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
am_spp_mol_acanthephyra_pelagica.csv,127760700,99104300,89796200,83695600,76030000,68301800,62970300,57927300,51090700,44672200,37990000
am_spp_mol_acanthephyra_purpurea.csv,14174300,10612400,9147800,7868900,6955700,6179400,5433100,4841600,4254500,3589900,2519600
am_spp_mol_acanthephyra_quadrispinosa.csv,19034800,16182200,14256000,12214500,10447100,9392900,8477400,7637900,6764700,5415800,3799900
am_spp_mol_acanthephyra_sica.csv,763300,675800,591600,518800,462700,360300,303300,265800,231300,182500,90200
am_spp_mol_acanthephyra_smithi.csv,81928800,80498600,78663600,76103200,73403500,70273500,67001600,62751400,57988600,52654800,41478600
am_spp_mol_acanthephyra_stylorostratis.csv,148407600,146650300,143116300,132607400,119421600,103453900,71908500,50563700,47328500,43729500,31324500
am_spp_mol_acanthilia_intermedia.csv,1565800,1510800,1413500,1358000,1299600,1238500,1129400,973100,626700,359400,202900
am_spp_mol_acanthina_monodon.csv,101300,95600,91900,88800,76800,68300,65200,63300,61200,49900,33200
am_spp_mol_acanthistius_brasilianus.csv,1146600,981200,873200,799300,720400,656700,587200,544700,501700,438200,381900
am_spp_mol_acanthistius_ocellatus.csv,55600,55400,53600,52400,52400,50700,48700,43700,34900,32400,21600
am_spp_mol_acanthistius_sebastoides.csv,82600,72000,65500,57000,50700,46500,41000,41000,41000,41000,32200
am_spp_mol_acanthistius_serratus.csv,232600,202900,165600,143600,139300,124100,112900,100500,96600,75800,52800
am_spp_mol_acanthocarpus_alexandri.csv,1630800,1326900,1203100,1068200,988000,902600,818200,749300,631900,473100,226200
am_spp_mol_acanthocepola_abbreviata.csv,7534400,7223100,6921100,6648000,6431300,6141300,5776900,5494600,5108500,4531100,3337500
am_spp_mol_acanthocepola_krusensternii.csv,581700,570100,543200,521400,504600,473100,434600,418900,410400,393600,319600
am_spp_mol_acanthocepola_limbata.csv,1930000,1920400,1916500,1899600,1876100,1856500,1818700,1768100,1721200,1545500,1053400
am_spp_mol_acanthochaenus_luetkenii.csv,131681200,115095500,96750800,80599600,67468000,55646500,44791900,34863200,25744000,18438600,12118000
am_spp_mol_acanthochaetetes_wellsi.csv,1058400,1006000,946100,894200,844200,785100,746300,709400,648200,600500,501900
am_spp_mol_acanthochromis_polyacanthus.csv,2775600,2749600,2729100,2682400,2614200,2507700,2388800,2215200,2017200,1694400,1174400
am_spp_mol_acanthoclinus_fuscus.csv,71000,68800,68800,68800,68800,66000,63600,62600,62600,62600,49900
am_spp_mol_acanthocybium_solandri.csv,263664800,257083700,236269400,216559800,201060200,184769500,164906400,137760500,110922500,84586900,55682800
am_spp_mol_acanthocyclus_albatrossis.csv,378700,348000,320400,308100,299200,295500,281600,273800,271900,263800,236000
am_spp_mol_acanthodoris_pilosa.csv,6657900,4466600,3557900,2960700,2545000,2238100,1994900,1740300,1435800,1078200,662600
am_spp_mol_acanthogobius_flavimanus.csv,344700,319900,297200,279800,239600,189500,168400,145300,131700,118000,101800
am_spp_mol_acanthogorgia_aspera.csv,1193100,1139100,1089000,1032700,974000,918700,801000,698000,595100,536400,429100
am_spp_mol_acantholabrus_palloni.csv,949600,893600,823300,741800,693700,651100,610600,563100,508400,438600,378700
am_spp_mol_acantholithodes_hispidus.csv,964000,809100,747100,705300,683600,643700,531400,468500,423400,385900,310400
am_spp_mol_acantholobulus_bermudensis.csv,1645000,1622300,1590800,1533900,1428400,1325900,1254900,1181300,1073300,793400,520200
am_spp_mol_acantholobulus_caribbaeus.csv,1887200,1862200,1822600,1786200,1747600,1623700,1521300,1433900,1341400,1212100,822000
am_spp_mol_acantholumpenus_mackayi.csv,1592700,1523100,1454300,1402000,1347900,1286900,1199800,1143300,1057100,951900,762500
am_spp_mol_acanthomysis_longicornis.csv,1466700,1342700,1230900,1116600,1031500,936700,857400,774200,703200,616200,544400
am_spp_mol_acanthonus_armatus.csv,71003200,70343000,69693300,68704300,68185500,65187000,63282400,61064200,57332200,44852600,30695500
am_spp_mol_acanthonyx_petiverii.csv,1545400,1504600,1445100,1347100,1272400,1210700,1142800,1022800,869600,643700,222800
am_spp_mol_acanthopagrus_australis.csv,258700,239900,224000,206600,192600,187400,176900,163300,141300,129900,107800
am_spp_mol_acanthopagrus_bifasciatus.csv,568600,561400,547900,537400,522600,509300,497100,474300,444500,362100,288900
am_spp_mol_acanthopagrus_butcheri.csv,528300,517100,495400,484600,464500,438000,423900,402400,380900,352400,314800
am_spp_mol_acanthopagrus_latus.csv,397400,394000,381900,370100,335500,320000,303200,279500,260600,245800,218500
am_spp_mol_acanthopagrus_palmaris.csv,379900,343000,310000,281300,250200,231200,209500,192400,184300,158200,101200
am_spp_mol_acanthopagrus_schlegelii.csv,721800,678400,625600,592200,551600,512300,475000,417300,362800,326700,262300
am_spp_mol_acanthoplesiops_hiatti.csv,2500700,2432800,2344700,2233300,2142500,2031300,1958100,1843100,1654000,1464200,1031400
am_spp_mol_acanthoplesiops_indicus.csv,1205400,1096600,1025700,973400,895800,825900,740200,663200,585200,520300,354900
am_spp_mol_acanthoplesiops_psilogaster.csv,1463800,1400000,1338600,1273400,1199400,1097800,989000,788000,631400,453400,276800
am_spp_mol_acanthopsetta_nadeshnyi.csv,1043900,964400,869100,746900,635800,550400,483600,424600,384100,345500,301600
am_spp_mol_acanthosphex_leurynnis.csv,7427600,7339000,7254600,7157800,7054700,6911700,6734300,6485100,6180800,5690300,4784300
am_spp_mol_acanthosquilla_derijardi.csv,4720000,4286200,3851700,3579500,3360400,3195700,3041400,2875500,2565200,2258000,1848200
am_spp_mol_acanthosquilla_multifasciata.csv,6460700,5789000,5118700,4536800,3997600,3495900,3095900,2420700,1956800,1396000,997600
am_spp_mol_acanthostepheia_malmgreni.csv,3730700,2580500,1951300,1313600,1006700,810700,664500,538000,455400,384300,299400
am_spp_mol_acanthostracion_guineense.csv,301400,294800,284200,266600,252700,243000,229600,218300,201200,193700,166400
am_spp_mol_acanthostracion_notacanthus.csv,596900,530900,447700,383100,354800,334600,313400,296600,272000,246300,200900
am_spp_mol_acanthostracion_polygonius.csv,1630700,1574300,1534800,1496500,1442300,1373900,1286300,1161800,1018500,832300,530500
am_spp_mol_acanthostracion_quadricornis.csv,2854900,2766200,2673100,2604100,2502600,2398800,2220200,2035400,1805300,1539000,1024700
am_spp_mol_acanthostrongylophora_ingens.csv,1757800,1606500,1469600,1322400,1206500,1043200,948700,838000,748100,643100,538600
am_spp_mol_acanthurus_achilles.csv,846900,821700,800200,769600,741000,706600,656900,613900,567700,494400,383500
am_spp_mol_acanthurus_albipectoralis.csv,400100,384300,363800,345400,338600,326300,318000,306200,286600,268000,241900
am_spp_mol_acanthurus_auranticavus.csv,4591000,4490200,4360200,4157400,3975900,3786400,3497900,3190000,2894300,2422000,1666400
am_spp_mol_acanthurus_bahianus.csv,323500,312600,295200,291800,283000,268500,260000,251000,239100,224800,139300
am_spp_mol_acanthurus_blochii.csv,5354400,5200100,4976000,4765000,4490900,4117600,3723200,3129200,2376000,1805900,1160400
am_spp_mol_acanthurus_chirurgus.csv,2329100,2252800,2203200,2145600,2094500,1955200,1769100,1613500,1465100,1223400,831200
am_spp_mol_acanthurus_coeruleus.csv,1908600,1817800,1714000,1626200,1544600,1451300,1364900,1267100,1161100,1048900,693100
am_spp_mol_acanthurus_dussumieri.csv,7140900,6962000,6756600,6564200,6222000,5758400,5238000,4428800,3462900,2721400,1863800
am_spp_mol_acanthurus_fowleri.csv,5126500,4797300,4532500,4271800,4002400,3714000,3396400,3038100,2671700,2235900,1740600
am_spp_mol_acanthurus_gahhm.csv,456400,449700,446300,438300,436200,428700,425400,421900,411400,366000,273500
am_spp_mol_acanthurus_grammoptilus.csv,1272500,1234300,1193100,1125600,1091400,1057000,1002200,968400,915800,826200,688300
am_spp_mol_acanthurus_guttatus.csv,3585500,3384800,3151600,2850600,2507400,2191400,1914300,1621000,1378500,1123400,795900
am_spp_mol_acanthurus_japonicus.csv,4585200,4458900,4360400,4237200,4154700,4053400,3906100,3714900,3441400,3117000,2288800
am_spp_mol_acanthurus_leucocheilus.csv,1681600,1641400,1562300,1453700,1361000,1273700,1183300,1076600,959200,793400,651400
am_spp_mol_acanthurus_leucopareius.csv,2139700,1996900,1856300,1710100,1570100,1397100,1251800,1112900,903100,703100,459600
am_spp_mol_acanthurus_leucosternon.csv,1938500,1880200,1829400,1783000,1712800,1596600,1481300,1341800,1247500,1093200,818100
am_spp_mol_acanthurus_lineatus.csv,5466300,5345700,5194800,4986600,4714700,4450700,4126400,3797300,3403900,2880400,1893500
am_spp_mol_acanthurus_maculiceps.csv,2953800,2823500,2662700,2508800,2305600,2106300,1931300,1783000,1662300,1456400,1211100
am_spp_mol_acanthurus_mata.csv,6820800,6674500,6507900,6349300,6154100,5926900,5579800,5175600,4729400,3872500,2591900
am_spp_mol_acanthurus_monroviae.csv,400900,398500,389600,382200,378200,367800,355600,337200,326800,307200,254200
am_spp_mol_acanthurus_nigricans.csv,5945600,5905600,5828500,5751300,5621100,5438500,5131300,4746000,4358600,3638800,2318200
