orig_sciname,valid_name,aphia_id
mucronalia gigas,melanella teinostoma,537007
muggiaea kochi,muggiaea kochii,135444
mugilogobius adeia,mugilogobius adeia,1011153
mugilogobius amadi,mugilogobius amadi,1017457
mugilogobius cagayanensis,mugilogobius cagayanensis,1015010
mugilogobius hitam,mugilogobius hitam,1007100
mugilogobius karatunensis,mugilogobius karatunensis,1015013
mugilogobius latifrons,mugilogobius latifrons,1019249
mugilogobius lepidotus,mugilogobius lepidotus,1384259
mugilogobius myxodermus,mugilogobius myxodermus,1015346
mugilogobius nuicocensis,mugilogobius nuicocensis,1384365
mugilogobius rexi,mugilogobius rexi,1009969
mugilogobius sarasinorum,mugilogobius sarasinorum,1019250
mugilogobius zebra,mugilogobius zebra,1015014
mullus barbatus ponticus,mullus barbatus ponticus,293633
mumiola tessallata,mumiola tessellata,730736
munida plexaura,babamunida plexaura,392186
munida rutllanti,munida speciosa,107164
munida scabra,paramunida scabra,392670
munidopsis diomedeae,galacantha diomedeae,392209
munidopsis spinosa,galacantha spinosa,392212
munna similis,uromunna similis,744035
munna ubiquita,uromunna ubiquita,256270
munneurycope incisa,gurjanopsis incisa,817547
munnogonium affinis,boreosignum affinis,411057
munnogonium armigerum,tethygonium armigerum,411091
munnogonium orientale,boreosignum orientale,411055
munnogonium polynesiensis,boreosignum polynesiensis,411060
munnogonium somersensis,boreosignum somersensis,411056
munnogonium subtilis,boreosignum subtilis,411058
munnogonium waldronensis,munnogonium waldronense,744044
munnogonium wilsoni,boreosignum wilsoni,411059
munnopsurus arcticus,munnopsurus giganteus,118636
muracypraea donmoorei,muracypraea mus donmoorei,719935
murchisonella columna,murchisonella columna,139166
murchisonella gittenbergeri,aclis gittenbergeri,736280
murex fulvescens,hexaplex fulvescens,596160
murex maculatus,favartia maculata,738143
murex maculatus,murex carbonnieri,730408
murex mindanoensis,vokesimurex mindanaoensis,405217
murex nigrispinosus,murex ternispina,730433
murex recurvirostris,vokesimurex recurvirostris,405226
muriceopsis bayeri,muriceides sceptrum,292017
muricodrupa fiscella,murichorda fiscellum,1335428
muricopsis cristatus,muricopsis cristata,140401
muricopsis mariangelae,muricopsis rutila mariangelae,744595
muricopsis matildae,muricopsis matildeae,405031
muricopsis warreni,murexsul warreni,407905
musculus chinensis,musculus coenobitus,506140
musculus corrugatus,musculus glacialis,467467
musculus cultellus,musculus niger,140474
munnopsurus ochotensis,no match,NA
murchisonella tampaensis,no match,NA
murex duplex,no match,NA
muricodrupa funiculus,no match,NA
muricodrupa triangulatus,no match,NA
murravia catinuliformis,no match,NA
musculus impressus,no match,NA
musculus japonica,arcuatula japonica,505950
musculus lacustre,musculium lacustre,181563
musculus marmoratus,musculus subpictus,506128
musculus nanus,musculus nana,1030633
musculus olivaceus,musculus discors,140472
musculus partumetum,musculium partumeium,857208
musculus securis,musculium securis,857209
musculus senhousei,arcuatula senhousia,505946
musculus strigatus,mytella strigata,1458663
musculus vernicosus,vilasina vernicosa,506195
mya eideri,mya pseudoarenaria,156249
mya neoovata,mya pseudoarenaria,156249
mya neouddevallensis,mya pseudoarenaria,156249
myadora albida,myadora albida,506808
myadora boltoni,myadora boltoni,506794
myadora brevis,myadora brevis,506788
myadora complexa,myadora complexa,506803
myadora convexa,myadora convexa,506791
myadora crassa,myadora crassa,506789
myadora delicata,myadora royana,506804
myadora elongata,myadoropsis elongata,506809
myadora fluctuosa,myadora fluctuosa,506800
musculus mirandus,no match,NA
musculus nexus,no match,NA
musculus seminudus,no match,NA
myadora oblonga,myadora oblonga,506805
myadora ovata,myadora ovata,506806
myadora ovata,myadora complexa,506803
myadora pandoriformis,myadora pandoriformis,506790
myadora pavimenta,myadora pulleinei,506801
myadora pervalida,myadora complexa,506803
myadora plana,myadora trigona,506807
myadora proxima,myadora fluctuosa,506800
myadora pulleinei,myadora pulleinei,506801
myadora quadrata,myadora compressa,506795
myadora reeveana,myadora reeveana,506797
myadora rotundata,myadora rotundata,506799
myadora royana,myadora royana,506804
myadora soyoae,hunkydora soyoae,506785
myadora striata,myadora striata,397144
myadora tessera,myadora tessera,506802
myadora trigona,myadora trigona,506807
myadora weberi,myadora compressa,506795
myadora yokoyamai,myadora fluctuosa,506800
mycale acerata,mycale (oxymycale) acerata,168672
mycale adhaerens,mycale (aegogropila) adhaerens,168518
mycale americana,mycale (aegogropila) americana,168521
mycale angulosa,mycale (zygomycale) angulosa,168698
mycale angulosa,mycale (arenochalina) laxissima,168561
mycale anomala,mycale (arenochalina) anomala,168555
mycale antiae,mycale (aegogropila) antiae,1322605
mycale arctica,mycale (mycale) arctica,168622
mycale arctica,mycale (rhaphidotheca) ernsti,1423658
mycale arenaria,mycale (mycale) arenaria,168623
mycale arndti,mycale (aegogropila) arndti,168522
mycale aruensis,mycale (mycale) dendyi,168628
mycale bidentata,mycale (paresperella) moluccensis,225794
mycale carmigropila,mycale (aegogropila) carmigropila,370760
mycale cavernosa,mycale (aegogropila) cavernosa,168525
mycale cecilia,mycale (carmia) cecilia,168571
mycale citrina,mycale (aegogropila) citrina,387432
mycale cleistochela,mycale (naviculina) cleistochela,168667
mycale contarenii,mycale (aegogropila) contarenii,168526
mycale corallina,mycale (kerasemna) humilis,1477593
mycale coronata,mycale (rhaphidotheca) coronata,168694
mycale crassissima,mycale (mycale) crassissima,1480113
mycale cucumis,mycale (carmia) cucumis,168576
mycale dendyi,mycale (mycale) dendyi,168628
mycale denticulata,mycale (aegogropila) denticulata,463580
mycale diaphana,mycale (mycale) diaphana,1482563
mycale doellojuradoi,mycale (mycale) doellojuradoi,168629
mycale escarlatei,mycale (aegogropila) escarlatei,168529
mycale euplectelloides,mycale (arenochalina) euplectellioides,168557
mycale fibrexilis,mycale (carmia) fibrexilis,714090
mycale fibrosa,mycale (mycale) bouryesnaultae,1477802
mycale furcata,mycale (aegogropila) furcata,723384
mycale gelatinosa,mycale (mycale) gelatinosa,168631
mycale grandis,mycale (mycale) grandis,168632
mycale helios,mycale (carmia) helios,168584
mycale hispida,mycale (carmia) hispida,1389951
mycale immitis,mycale (mycale) immitis,168635
mycale indica,mycale (mycale) grandis,168632
mycale intermedia,mycale (oxymycale) intermedia,134434
mycale laevis,mycale (mycale) laevis,168638
mycale laxissima,mycale (arenochalina) laxissima,168561
mycale lindbergi,mycale (mycale) lindbergi,1482695
mycale lingua,mycale (mycale) lingua,168640
mycale lissochela,mycale (carmia) lissochela,168586
mycale lobata,amphilectus ovulum,1424119
mycale longistyla,mycale (mycale) longistyla,168641
mycale loveni,mycale (mycale) loveni,168642
mycale macilenta,mycale (carmia) macilenta,168587
mycale macrosigma,mycale (paresperella) macrosigma,168684
mycale madraspatana,mycale (carmia) madraspatana,1479059
mycale magellanica,mycale (aegogropila) magellanica,168534
mycale magnirhaphidifera,mycale (carmia) magnirhaphidifera,168588
mycale mammiformis,mycale (mycale) mammiformis,1482698
mycale massa,mycale (mycale) massa,168647
mycale maunakea,mycale (carmia) maunakea,1479063
mycale mauricei,mycale (mycale) mauricei,1477801
mycale micracanthoxea,mycale (carmia) micracanthoxea,168589
mycale microsigmatosa,mycale (carmia) microsigmatosa,168590
mycale minima,mycale (carmia) minima,168592
mycale moluccensis,mycale (paresperella) moluccensis,225794
mycale monanchorata,mycale (arenochalina) imperfecta,1478456
mycale murrayi,mycale (carmia) murrayi,168593
mycale mytilorum,mycale (carmia) mytilorum,168594
mycale obscura,mycale (naviculina) obscura,168671
mycale oceanica,mycale (mycale) massa,168647
mycale orientalis,mycale (aegogropila) orientalis,1477915
mycale ovulum,amphilectus ovulum,1424119
mycale papillosa,mycale (carmia) papillosa,168597
mycale parasitica,mycale (grapelia) australis,168613
mycale parishi,mycale (zygomycale) parishii,168699
mycale paschalis,mycale (mycale) paschalis,168652
mycale pellucida,mycale (mycale) grandis,168632
mycale phillipensis,mycale (aegogropila) phillipensis,168540
mycale phyllophila,mycale (carmia) phyllophila,713921
mycale placoides,mycale (mycale) lingua,168640
mycale plumosa,mycale (aegogropila) plumosa,168541
mycale renieroides,mycale (oxymycale) renieroides,168675
mycale retifera,mycale (aegogropila) retifera,168543
mycale rhaphidotoxa,mycale (carmia) rhaphidotoxa,168655
mycale richardsoni,mycale (carmia) richardsoni,168601
mycale rotalis,mycale (aegogropila) rotalis,168544
mycale similaris,mycale (carmia) subclavata,168605
mycale sulevoidea,mycale (aegogropila) sulevoidea,168548
mycale tenuisistrongylata,mycale (carmia) tenuisinuousitylostyli,168608
apistogramma macmasteri,apistogramma macmasteri,1012485
apistogramma martini,apistogramma martini,1009647
apistogramma meinkeni,apistogramma meinkeni,1383704
apistogramma mendezi,apistogramma mendezi,1010908
apistogramma minima,apistogramma minima,1007734
apistogramma moae,apistogramma moae,1012423
apistogramma nijsseni,apistogramma nijsseni,1383695
apistogramma norberti,apistogramma norberti,1011260
apistogramma nororientalis,apistogramma nororientalis,1007735
apistogramma ortegai,apistogramma ortegai,1384820
apistogramma ortmanni,apistogramma ortmanni,1525950
apistogramma panduro,apistogramma panduro,1010585
apistogramma pantalone,apistogramma pantalone,1008873
apistogramma paucisquamis,apistogramma paucisquamis,1011766
apistogramma paulmuelleri,apistogramma paulmuelleri,1007462
apistogramma payaminonis,apistogramma payaminonis,1011853
apistogramma pedunculata,apistogramma pedunculata,1007736
apistogramma personata,apistogramma personata,1012401
apistogramma pertensis,apistogramma pertensis,1526011
apistogramma piaroa,apistogramma piaroa,1007737
apistogramma piauiensis,apistogramma piauiensis,1012402
apistogramma playayacu,apistogramma playayacu,1007754
apistogramma pleurotaenia,apistogramma pleurotaenia,1526044
apistogramma pulchra,apistogramma pulchra,1012403
apistogramma regani,apistogramma regani,1012404
mycale tenuispiculata,mycale (arenochalina) tenuispiculata,1478487
mycale thaumatochela,mycale (naviculina) thaumatochela,592897
mycale thielei,mycale (mycale) thielei,168659
mycale titubans,mycale (anomomycale) titubans,168552
mycale toporoki,mycale (mycale) toporoki,168660
mycale tylota,mycale (mycale) tylota,168664
mycale tylotornota,mycale (oxymycale) tylotornota,1322792
myliusia callocyathus,myliusia callocyathus,171666
myliusia challengeri,myliusia challengeri,171667
myliusia conica,myliusia conica,171668
myliusia grayi,neoaulocystis grayi,171824
myliusia verrucosa,myliusia verrucosa,171671
myliusia zitteli,neoaulocystis zittelii,171826
myonera alleni,myonera alleni,408563
myonera angularis,myonera angularis,139460
myonera caduca,rengea caduca,505151
myonera dautzenbergi,myonera dautzenbergi,408570
myonera demistriata,bathyneaera hadalis,408518
myonera kaiwa,myonera kaiwa,457180
myonera pretiosa,myonera pretiosa,408583
myonera ruginosa,protocuspidaria ruginosa,406449
myonera tasmanica,myonera tasmanica,408585
myonera undata,cuspidaria undata,156773
myosotella denticulata,myosotella myosotis,139673
myonera atlantica,no match,NA
myoxocephalus sinensis,myoxocephalus sinensis,1020443
myoxocephalus thompsonii,myoxocephalus thompsonii,567535
myra eudactyla,myra eudactylus,441197
myra kessleri,myrine kesslerii,441202
myrianida edwardsi,myrianida edwarsi,238194
myrianida quinquedecimdentata,myrianida quindecimdentata,238201
myriapora coarctata,leieschara coarctata,472376
myriochele danielsseni,myriochele danielsseni,130540
myriochele gracilis,myriochele gracilis,329068
myriochele heeri,myriochele heeri,130542
myriochele oculata,galathowenia oculata,146950
myriochele picta,myriochele picta,329075
myriochele pygidialis,myriochele pygidialis,329076
myriotrochus bathybius,myriotrochus (oligotrochus) bathybius,124441
myriotrochus clarki,myriotrochus (oligotrochus) clarki,124442
myriotrochus neocaledonicus,myriotrochus (oligotrochus) neocaledonicus,529156
myriotrochus rotulus,myriotrochus (oligotrochus) rotulus,529157
myriotrochus vitreus,myriotrochus (oligotrochus) vitreus,529394
myrtea compressa,jorgenia compressa,464171
myrtea lens,afrolucina lens,932504
myrtea pristiphora,myrtina pristiphora,605806
myrtea sagrinata,eulopia sagrinata,875597
mysella aleutica,kurtiella tumida,606421
mysella arthuri,malvinasia arthuri,595579
myrmekioderma ceylonenira,no match,NA
mysella beringensis,myxilla (myxilla) behringensis,169447
mysella bidentata,kurtiella bidentata,345281
mysella charcoti,altenaeum charcoti,876461
mysella compacta,montacutona compacta,872671
mysella compressa,kurtiella compressa,606412
mysella dawsoni,altenaeum dawsoni,152312
mysella gibbosa,altenaeum gibbosum,876462
mysella grippi,kurtiella grippi,876471
mysella miniuscula,mysella minuscula,766481
mysella moelleri,mysella planata,423546
mysella pedroana,kurtiella pedroana,606416
mysella planulata,kurtiella planulata,876479
mysella sculpta,altenaeum mabillei,876463
mysella subquadrata,mysella subquadrata,714457
mysella triangularis,kurtiella triangularis,345285
mysella triangularis,rochefortia triangularis,872542
mysella triquetra,spheniopsis triquetra,505920
mysella tumida,kurtiella tumida,606421
mysella tumidula,kurtiella tumidula,345287
mysidium columbiae,mysidium (orientomysidium) columbiae,161495
mysidopsis almyra,americamysis almyra,161345
mysis australe,antarctomysis maxima,226680
mysouffa turrita,mysouffa turrita,420517
mysella golischi,no match,NA
mysella grebnitzkii,no match,NA
mysella mutsuwanensis,no match,NA
mystides limbata,pseudomystides limbata,130683
mystus abbreviatus,mystus abbreviatus,1022307
mystus alasensis,mystus alasensis,1009269
mystus albolineatus,mystus albolineatus,1010964
mystus ankutta,mystus ankutta,1008362
mystus atrifasciatus,mystus atrifasciatus,1015043
mystus bimaculatus,mystus bimaculatus,1018588
mystus bleekeri,mystus bleekeri,1020266
mystus bocourti,mystus bocourti,1420603
mystus canarensis,mystus canarensis,1384155
mystus carcio,mystus carcio,1022753
mystus castaneus,mystus castaneus,1009798
mystus catapogon,mystus catapogon,1006808
mystus chinensis,mystus chinensis,1019907
mystus cineraceus,mystus cineraceus,1008247
mystus dibrugarensis,mystus dibrugarensis,1017445
mystus falcarius,mystus falcarius,1384349
mystus heoki,mystus heoki,1007203
mystus horai,mystus horai,1014077
mystus impluviatus,mystus impluviatus,1009660
mystus indicus,mystus indicus,1007202
mystus keletius,mystus keletius,1022385
mystus keralai,mystus keralai,1007101
mystus leucophasis,mystus leucophasis,1021243
mystus menoni,mystus menoni,1007278
mystus multiradiatus,mystus multiradiatus,1011159
mystus mysticetus,mystus mysticetus,1011160
mystus nanus,mystus nanus,1385030
mystus ngasep,mystus ngasep,1007776
mystus nigriceps,mystus nigriceps,1022024
mystus pulcher,mystus pulcher,1017750
mystus punctifer,mystus punctifer,1009942
mystus rhegma,mystus rhegma,1015270
mystus rufescens,mystus rufescens,1019656
mystus seengtee,mystus seengtee,1022471
mystus singaringan,mystus singaringan,1026297
mystus tengara,mystus tengara,1022781
mystus zeylanicus,mystus zeylanicus,1384704
mytella bicolor,mytella guyanensis,533145
mytella charruana,mytella strigata,1458663
mytilimeria falklandica,mytilimeria falklandica,533146
mytilopsis lopesi,rheodreissena lopesi,1383323
mytilopsis trautwineana,mytilopsis trautwineana,505327
mytilus coruscus,mytilus unguiculatus,541675
mytilus desolationis,mytilus platensis,506158
mytilus divaricata,aulacomya maoriana,505962
mytilus smaragdinus,perna viridis,367822
myurella exiguoides,punctoterebra exiguoides,1417452
myurella hiscocki,profunditerebra hiscocki,1417634
mytilus antarcticus,no match,NA
myurella parkinsoni,myurellopsis parkinsoni,1417515
myxilla agennes,myxilla (myxilla) agennes,169442
myxilla arenaria,myxilla (ectyomyxilla) arenaria,169428
myxilla asigmata,myxilla (burtonanchora) asigmata,723279
myxilla barentsi,myxilla (myxilla) barentsi,169445
myxilla basimucronata,myxilla (myxilla) basimucronata,169446
myxilla chilensis,myxilla (ectyomyxilla) chilensis,169429
myxilla elastica,myxilla (myxilla) elastica,169457
myxilla elongata,myxilla (myxilla) elongata,169458
myxilla fimbriata,myxilla (myxilla) fimbriata,169461
myxilla incrustans,myxilla (myxilla) incrustans,169466
myxilla iotrochotina,myxilla (myxilla) iotrochotina,169473
myxilla kerguelensis,myxilla (ectyomyxilla) kerguelensis,169432
myxilla lacunosa,myxilla (myxilla) lacunosa,1382889
myxilla lissostyla,myxilla (burtonanchora) lissostyla,344760
myxilla macrosigma,myxilla (myxilla) macrosigma,169475
myxilla mariana,myxilla (ectyomyxilla) mariana,169433
myxilla methanophila,myxilla (ectyomyxilla) methanophila,169436
myxilla mollis,myxilla (myxilla) mollis,169478
myxilla pedunculata,myxilla (burtonanchora) pedunculata,169424
myxilla perspinosa,myxilla (myxilla) perspinosa,169482
myxilla ramosa,myxilla (myxilla) ramosa,169486
myxilla ramosa,myxilla (ectyomyxilla) janeae,1424209
myxilla rosacea,myxilla (myxilla) rosacea,169488
myzostoma alatum,myzostoma alatum,130332
myzostoma ambiguum,myzostoma ambiguum,335160
myzostoma antennatum,myzostoma antennatum,335161
myzostoma areolatum,myzostoma areolatum,335162
myzostoma armatae,myzostoma armatae,329403
myzostoma atrum,myzostoma atrum,335165
myzostoma bicaudatum,myzostoma bicaudatum,335168
myzostoma brachiatum,myzostoma brachiatum,335171
myzostoma brevicirrum,myzostoma brevicirrum,335172
myzostoma brevipes,myzostoma brevipes,335174
myzostoma calycotyle,myzostoma calycotyle,335175
myzostoma carpenteri,myzostoma carpenteri,130335
myzostoma chelonium,myzostoma chelonium,335179
myzostoma chelonoidium,myzostoma chelonoidium,335180
myzostoma chinesicum,myzostoma chinesicum,335181
myzostoma cirriferum,myzostoma cirriferum,130336
myzostoma clarki,myzostoma clarki,335185
myzostoma compressum,myzostoma compressum,335186
myzostoma coriaceum,myzostoma coriaceum,335187
myzostoma coronatum,myzostoma coronatum,335189
myzostoma costatum,NA,NA
myzostoma crenatum,myzostoma crenatum,335191
myzostoma cuniculus,myzostoma cuniculus,329406
myzostoma cysticolum,myzostoma cysticolum,335195
myzostoma deani,myzostoma deani,335196
myzostoma dentatum,myzostoma dentatum,335198
myzostoma capitocutis,no match,NA
myzostoma echinus,no match,-9999
myzostoma elegans,no match,-9999
myzostoma fisheri,no match,-9999
myzostoma fissum,no match,-9999
myzostoma furcatum,no match,-9999
myzostoma gigas,no match,-9999
myzostoma glabrum,no match,-9999
myzostoma horologium,no match,-9999
myzostoma ijimai,no match,-9999
myzostoma intermedium,no match,-9999
myzostoma jaegersteni,no match,-9999
myzostoma japonicum,no match,-9999
myzostoma labiatum,no match,-9999
myzostoma laingense,no match,-9999
myzostoma longicirrum,no match,-9999
myzostoma longimanum,no match,-9999
myzostoma longipes,no match,-9999
myzostoma lütkeni,no match,-9999
myzostoma marginatum,no match,-9999
myzostoma metacrini,no match,-9999
myzostoma mortenseni,no match,-9999
myzostoma murrayi,no match,-9999
myzostoma nigrescens,no match,-9999
myzostoma nigromaculatum,no match,-9999
myzostoma pallidum,no match,-9999
myzostoma pictum,myzostoma pictum,335243
myzostoma plicatum,myzostoma plicatum,335245
myzostoma polycyclus,myzostoma polycyclus,335246
myzostoma pottsi,myzostoma pottsi,335247
myzostoma pseudocuniculus,myzostoma pseudocuniculus,329411
myzostoma quadrifilum,myzostoma quadrifilum,335250
myzostoma radiatum,myzostoma radiatum,335251
myzostoma rotundum,myzostoma rotundum,335253
myzostoma smithi,myzostoma smithi,335256
myzostoma stochoeides,myzostoma stochoeides,335257
myzostoma testudo,myzostoma testudo,335264
myzostoma toliarense,myzostoma toliarense,329413
myzostoma triste,myzostoma triste,335266
myzostoma viride,myzostoma viride,335271
myzostoma wheeleri,myzostoma wheeleri,335272
nacella delicatissima,nacella deaurata,456656
nacella fuegiensis,nacella deaurata,456656
nacella kerguelensis,nacella kerguelenensis,197297
nacospatangus alta,nacospatangus altus,513408
naiades cantraini,naiades cantrainii,129753
naineris dendritica,naineris dendritica,334057
naineris mutilata,naineris mutilata,334061
naineris quadraticeps,naineris quadraticeps,130516
myzostoma singaporense,no match,NA
naineris hainanensis,no match,NA
naineris quadricuspida,naineris quadricuspida,130517
naineris uncinata,naineris uncinata,329420
nais variabilis,nais variabilis,137482
namanereis cavernicola,namanereis cavernicola,889754
namanereis hummelincki,namanereis hummelincki,867101
nandopsis ramsdeni,nandopsis ramsdeni,1015012
nandus andrewi,nandus andrewi,1384448
nandus mercatus,nandus mercatus,1008351
nandus oxyrhynchus,nandus oxyrhynchus,1010700
nandus prolixus,nandus prolixus,1008972
nannastacus clavatus,scherocumella clavata,182626
nannastacus nasutus,scherocumella nasuta,182630
nannastacus nichollsi,scherocumella nichollsi,182631
nannastacus pilgrimi,scherocumella pilgrimi,182632
nannastacus sheardi,scherocumella sheardi,182633
nannastacus shumi,nannastacus suhmi,182596
nannoniscus intermedius,nannonisconus intermedius,817137
nannoniscus robustus,hebefustis robustus,256293
nannoperca australis,nannoperca australis,1020006
nannoperca oxleyana,nannoperca oxleyana,991284
nannoperca variegata,nannoperca variegata,991285
nannoperca vittata,nannoperca vittata,1020471
nanocassiope truncatifrons,micropanope truncatifrons,444308
namanereis beaumeri,no match,NA
nannastacus atlanticus,no match,NA
apistogramma resticulosa,apistogramma resticulosa,1012405
apistogramma rositae,apistogramma rositae,1384389
apistogramma rubrolineata,apistogramma rubrolineata,1009792
apistogramma rupununi,apistogramma rupununi,1525853
apistogramma salpinction,apistogramma salpinction,1009185
apistogramma similis,apistogramma similis,1009580
apistogramma staecki,apistogramma staecki,1011935
apistogramma steindachneri,apistogramma steindachneri,1013801
apistogramma taeniata,apistogramma taeniata,1420031
apistogramma trifasciata,apistogramma trifasciata,1018727
apistogramma tucurui,apistogramma tucurui,1384303
apistogramma uaupesi,apistogramma uaupesi,1012406
apistogramma urteagai,apistogramma urteagai,1011851
apistogramma velifera,apistogramma velifera,1009583
apistogramma viejita,apistogramma viejita,1012489
apistogramma wapisana,apistogramma wapisana,1008872
apistogramma wolli,apistogramma wolli,1006848
aplidiopsis arenosum,polyclinum arenosum,215894
aplidium africanum,aplidium lobatum,103652
aplidium argus,morchellium argus,148714
aplidium cunhaense,aplidium cunhense,249843
aplidium exiguun,aplidium exiguum,249855
aplidiopsis yezoense,no match,NA
aplidium blochmanni,no match,NA
aplidium complanatum,no match,NA
nanomelon viperinum,nanomelon viperinus,384678
nanosesarma andersonii,nanosesarma andersoni,444594
nanostrea fluctigera,nanostrea pinnicola,1446709
naquetia capucina,chicoreus capucinus,558798
nassa trancolina,nassa francolina,215700
nassarina minor,steironepion minus,420010
nassarina monilifera,steironepion moniliferum,420011
nassarina penicillata,zanassarina penicillata,1332448
nassarius accuminatus,nassarius acuminatus,560134
nassarius albus,phrontis alba,877063
nassarius angulicostis,nassarius nodicinctus,560269
nassarius antillarum,phrontis antillarum,877064
nassarius beatus,nassarius bellus,560150
nassarius burchardi,tritia burchardi,876839
nassarius canaliculatus,nassarius siquijorensis,215711
nassarius candidissimus,phrontis candidissima,877054
nassarius comtessei,nassarius conoidalis,560064
nassarius coralligenus,tritia coralligena,890055
nassarius corniculum,tritia corniculum,876831
nassarius corniculus,tritia corniculum,876831
nassarius crenulicostatus,reticunassa crenulicostata,876866
nassarius cuvierii,tritia cuvierii,876827
nassarius denticulatus,tritia denticulata,876851
nassarius elatus,tritia elata,890056
naquetia trigonula,no match,NA
nassarius elegans,nassarius crassiusculus,862672
nassarius gerstenbrandti,nassarius ecstilbus,560187
nassarius gibbosulus,tritia gibbosula,991267
nassarius graniferus,nassarius granifer,560218
nassarius granum,tritia grana,876837
nassarius haldemanni,nassarius haldemani,560221
nassarius heynemanni,tritia heynemanni,876853
nassarius hotessieri,phrontis hotessieriana,877052
nassarius hotessierianus,phrontis hotessieriana,877052
nassarius incrassatus,tritia incrassata,876825
nassarius johni,naytia johni,876861
nassarius karinae,phrontis karinae,877053
nassarius karinae,tritia karinwienrichae,1391957
nassarius leptospirus,nassarius leptospira,560242
nassarius lima,tritia lima,1115499
nassarius louisi,tritia louisi,991268
nassarius luridus,nassarius graphiterus,751945
nassarius macrocephala,nassarius macrocephalus,560249
nassarius marganitifer,nassarius margaritifer,560062
nassarius margaritiferus,nassarius margaritifer,560062
nassarius mutabilis,tritia mutabilis,876840
nassarius nitidus,tritia nitida,890057
nassarius ovoidea,tritia ovoidea,876850
nassarius fragum,no match,NA
nassarius mamillatus,no match,NA
nassarius nanus,no match,NA
nassarius pagodus,phrontis pagoda,877062
nassarius perpinguis,caesia perpinguis,1497956
nassarius pfeifferi,tritia pfeifferi,876859
nassarius politus,reticunassa pilata,992151
nassarius politus,nassarius polistes,1388769
nassarius polygonatus,phrontis polygonata,877060
nassarius pygmaeus,tritia varicosa,1391526
nassarius recidivus,tritia recidiva,890058
nassarius reticulatus,tritia reticulata,876821
nassarius robustus,tritia lima,1115499
nassarius silvardi,reticunassa silvardi,876865
nassarius sinarus,nassarius sinarum,560319
nassarius tiarula,phrontis tiarula,1497938
nassarius tinei,tritia tinei,876843
nassarius tingitanus,tritia tingitana,876857
nassarius trivittatus,ilyanassa trivittata,467492
nassarius turulosus,tritia turulosa,1513391
nassarius unifasciatus,tritia unifasciata,876852
nassarius vaucheri,tritia vaucheri,890059
nassarius versicolor,phrontis versicolor,877056
nassarius vibex,phrontis vibex,877061
natica alapapilionis,naticarius alapapilionis,570007
natica ampla,glossaulax didyma ampla,585092
natica areolata,tanea areolata,216928
natica castanea,euspira catena,140528
natica collaris,natica collaria,224835
natica guesti,notocochlis guesti,597303
natica joubini,falsilunatia joubini,714013
natica lemniscata,natica marochiensis,208000
natica lineata,tanea lineata,592609
natica nigromaculata,falsilunatia nigromaculata,714014
natica onca,naticarius onca,570008
natica orientalis,naticarius orientalis,570176
natica phytelephas,polinices candidissimus,570150
natica prietoi,tectonatica prietoi,1438211
natica pusilla,tectonatica pusilla,160063
natica pusilla,euspira pallida,140536
natica stercusmuscarum,naticarius stercusmuscarum,720574
natica tigrina,paratectonatica tigrina,1432965
natica undulata,tanea undulata,570116
natica violacea,tectonatica violacea,570024
natica vittata,cochlis vittata,886581
naticarius lineozonus,naticarius lineozona,571882
nausithoe planulophorus,nausithoe planulophora,135289
nausitora dunlopi,nausitora dunlopei,527839
nausitora fusticula,nausitora fusticulus,527835
nautilus repertus,nautilus repertus,342237
navanax polyalphos,navanax polyalphos,581410
neanthes brandti,alitta brandti,339215
natica lebruni,no match,NA
naxioides mammillata,no match,NA
neaeromya myaciformis,no match,NA
neanthes caudata,neanthes acuminata,157496
neanthes diversicolor,hediste diversicolor,152302
neanthes pseudonoodti,pseudonereis pseudonoodti,334672
neanthes seridentata,perinereis seridentata,334453
neanthes succinea,alitta succinea,234850
nearchaster aciculosus,nearchaster (nearchaster) aciculosus,380816
nearchaster musorstomi,nearchaster (nearchaster) musorstomi,380817
nearchaster pedicellaris,nearchaster (nearchaster) pedicellaris,380818
nearchaster variabilis,nearchaster (nearchaster) variabilis,380822
neasellus oculatum,neasellus oculatus,1063851
nebalia japanensis,nebalia japanensis,459303
nebalia pugettensis,NA,NA
nebalia typhlops,sarsinebalia typhlops,147144
nebularia aurora,strigatella aurora,1060910
nebularia rutila,pseudonebularia rutila,1060681
nebularia vultuosa,strigatella vultuosa,1061494
nectoneanthes ijimai,nectoneanthes oxypoda,334117
nectoneanthes multignatha,nectoneanthes oxypoda,334117
nectopyramis spinosa,nectopyramis natans,135463
nectoteuthis pourtalesii,nectoteuthis pourtalesi,342369
nedystoma dayi,nedystoma dayi,1019816
neilo delli,neilo wairoana delli,546427
neilonella acinula,ledella acinula,506306
neanthes dawydovi,no match,NA
neanthes grayi,no match,NA
neilonella guineensis,pseudoneilonella latior,367752
neilonella menziesi,katadesmia cuneata,140306
neilonella pusio,pseudoneilonella pusio,1465717
neilonella striolata,pseudoneilonella latior,367752
nellia oculata,nellia tenella,422269
nemapteryx augusta,nemapteryx augusta,1012629
nematalosa flyensis,nematalosa flyensis,1012165
nematalosa papuensis,nematalosa papuensis,1013595
nematocarcinus altus,segonzackomaius altus,586841
nematocarcinus burukovskyi,segonzackomaius burukovskyi,586840
nematocarcinus serratus,nematocarcinus tenuipes,586812
nematomenia arctica,nematomenia arctica,345766
