orig_sciname,valid_name,aphia_id
enteromius eutaenia,enteromius eutaenia,1470714
enteromius evansi,enteromius evansi,1525464
enteromius fasciolatus,enteromius fasciolatus,1421200
enteromius foutensis,enteromius foutensis,1524114
enteromius greenwoodi,enteromius greenwoodi,1524533
enteromius guildi,enteromius guildi,1524389
enteromius guineensis,enteromius guineensis,1525898
enteromius guirali,enteromius guirali,1467117
enteromius gurneyi,enteromius gurneyi,1421106
enteromius haasianus,enteromius haasianus,1525342
enteromius holotaenia,enteromius holotaenia,1470717
enteromius huguenyi,enteromius huguenyi,1525842
enteromius hulstaerti,enteromius hulstaerti,1525057
enteromius humeralis,enteromius humeralis,1469376
enteromius humilis,enteromius humilis,1469378
enteromius inaequalis,enteromius inaequalis,1524113
enteromius innocens,enteromius innocens,1468411
enteromius jacksoni,enteromius jacksoni,1467674
enteromius jae,enteromius jae,1470229
enteromius janssensi,enteromius janssensi,1524339
enteromius kamolondoensis,enteromius kamolondoensis,1525279
enteromius kerstenii,enteromius kerstenii,1421101
enteromius kessleri,enteromius kessleri,1421024
enteromius kissiensis,enteromius kissiensis,1524918
enteromius kuiluensis,enteromius kuiluensis,1525465
enteromius lamani,enteromius lamani,1525702
enteromius laticeps,enteromius laticeps,1467675
enteromius lauzannei,enteromius lauzannei,1524176
enteromius leonensis,enteromius leonensis,1525829
enteromius liberiensis,enteromius liberiensis,1467898
enteromius lineomaculatus,enteromius lineomaculatus,1470230
enteromius litamba,enteromius litamba,1526060
enteromius lornae,enteromius lornae,1525166
enteromius loveridgii,enteromius loveridgii,1525788
enteromius lufukiensis,enteromius lukusiensis,1525298
enteromius luikae,enteromius luikae,1525253
enteromius lujae,enteromius lujae,1525901
enteromius lukindae,enteromius lukindae,1525832
enteromius lukusiensis,enteromius lukusiensis,1525298
enteromius luluae,enteromius luikae,1525253
enteromius machadoi,enteromius machadoi,1524535
enteromius macinensis,enteromius macinensis,1524908
enteromius macrops,enteromius macrops,1389454
enteromius macrotaenia,enteromius macrotaenia,1460148
enteromius magdalenae,enteromius magdalenae,1526151
enteromius manicensis,enteromius macinensis,1524908
enteromius marmoratus,enteromius marmoratus,1525299
enteromius martorelli,enteromius martorelli,1524457
enteromius mattozi,enteromius mattozi,1042349
enteromius mediosquamatus,enteromius mediosquamatus,1524537
enteromius melanotaenia,enteromius melanotaenia,1525892
enteromius mimus,enteromius mimus,1525943
enteromius miolepis,enteromius miolepis,1470214
enteromius mocoensis,enteromius macinensis,1524908
enteromius mocoensis,enteromius motebensis,1467888
enteromius mohasicus,enteromius mohasicus,1525849
enteromius motebensis,enteromius motebensis,1467888
enteromius multilineatus,enteromius multilineatus,1460149
enteromius musumbi,enteromius musumbi,1526031
enteromius neefi,enteromius neefi,1524749
enteromius neglectus,enteromius neglectus,1470231
enteromius neumayeri,enteromius neumayeri,1165239
enteromius nigeriensis,enteromius nigeriensis,1470228
enteromius nigrifilis,enteromius nigrifilis,1525504
enteromius nigroluteus,enteromius nigroluteus,1525466
enteromius niokoloensis,enteromius niokoloensis,1524830
enteromius nounensis,enteromius nounensis,1525521
enteromius nyanzae,enteromius nyanzae,1524786
enteromius okae,enteromius okae,1525008
enteromius oligogrammus,enteromius oligogrammus,1525301
enteromius olivaceus,enteromius olivaceus,1525748
enteromius owenae,enteromius owenae,1525151
enteromius pallidus,enteromius pallidus,1418362
enteromius paludinosus,enteromius paludinosus,1214761
enteromius papilio,enteromius papilio,1524259
enteromius parablabes,enteromius parablabes,1524887
enteromius parajae,enteromius parajae,1525528
enteromius pellegrini,enteromius pellegrini,1525255
enteromius perince,enteromius perince,1165237
enteromius petchkovskyi,enteromius petchkovskyi,1524539
enteromius pleurogramma,enteromius pleurogramma,1470215
enteromius pobeguini,enteromius pobeguini,1525992
enteromius poechii,enteromius poechii,1526008
enteromius potamogalis,enteromius potamogalis,1383084
enteromius prionacanthus,enteromius prionacanthus,1524180
enteromius profundus,enteromius profundus,1524470
enteromius pseudotoppini,enteromius pseudotoppini,1525749
enteromius pumilus,enteromius pumilus,1469358
enteromius punctitaeniatus,enteromius punctitaeniatus,1524909
enteromius pygmaeus,enteromius pygmaeus,1524738
enteromius quadrilineatus,enteromius quadrilineatus,1525317
enteromius quadripunctatus,enteromius quadripunctatus,1468413
enteromius radiatus,enteromius radiatus,1419118
enteromius raimbaulti,enteromius raimbaulti,1524745
enteromius rohani,enteromius rohani,1525689
enteromius roussellei,enteromius roussellei,1524775
enteromius rouxi,enteromius rouxi,1524750
enteromius rubrostigma,enteromius rubrostigma,1524706
enteromius salessei,enteromius salessei,1526059
enteromius sensitivus,enteromius sensitivus,1525067
enteromius serengetiensis,enteromius serengetiensis,1525468
enteromius sexradiatus,enteromius sexradiatus,1526009
enteromius seymouri,enteromius seymouri,1525179
enteromius stanleyi,enteromius stanleyi,1524371
enteromius stauchi,enteromius stauchi,1524541
enteromius stigmasemion,enteromius stigmasemion,1525344
enteromius stigmatopygus,enteromius stigmatopygus,1470223
enteromius subinensis,enteromius subinensis,1524563
enteromius sublineatus,enteromius sublineatus,1524910
enteromius sylvaticus,enteromius sylvaticus,1524440
enteromius syntrechalepis,enteromius syntrechalepis,1525009
enteromius taeniopleura,enteromius taeniopleura,1525757
enteromius taeniurus,enteromius taeniurus,1470232
enteromius tanapelagius,enteromius tanapelagius,1480123
enteromius tegulifer,enteromius tegulifer,1525345
enteromius tetraspilus,enteromius tetraspilus,1468414
enteromius tetrastigma,enteromius tetrastigma,1525902
enteromius teugelsi,enteromius teugelsi,1525026
enteromius thamalakanensis,enteromius thamalakanensis,1525398
enteromius thespesios,enteromius thespesios,1523804
enteromius thysi,enteromius thysi,1524372
enteromius tiekoroi,enteromius tiekoroi,1524125
enteromius tomiensis,enteromius tomiensis,1525347
enteromius tongaensis,enteromius tomiensis,1525347
enteromius toppini,enteromius toppini,1525781
enteromius traorei,enteromius traorei,1524124
enteromius treurensis,enteromius treurensis,1524871
enteromius trimaculatus,enteromius trimaculatus,1416216
ameiurus serracanthus,ameiurus serracanthus,1013317
amiantis purpurata,eucallista purpurata,1362684
ammonicera circumcirra,ammonicera circumcirra,420426
ammonicera familiaris,ammonicera familiaris,420427
ammonicera lineofuscata,ammonicera lineofuscata,420428
ammonicera minortalis,ammonicera minortalis,420429
ammonicera plana,ammonicera plana,532380
ammonicera sculpturata,ammonicera sculpturata,420430
amniataba affinis,amniataba affinis,1012716
amniataba percoides,amniataba percoides,991187
amphilophus amarillo,amphilophus amarillo,1009775
amphilophus astorquii,amphilophus astorquii,1008540
amphilophus chancho,amphilophus chancho,1008543
amphilophus citrinellus,amphilophus citrinellus,991188
amphilophus flaveolus,amphilophus flaveolus,1384446
amphilophus globosus,amphilophus globosus,1007935
amphilophus labiatus,amphilophus labiatus,1018306
amphilophus lyonsi,amphilophus lyonsi,1013437
amphilophus margaritifer,amphilophus margaritifer,1021145
amphilophus sagittae,amphilophus sagittae,1007035
amphilophus supercilius,amphilophus supercilius,1007934
amphilophus tolteca,amphilophus tolteca,1007275
amphilophus viridis,amphilophus viridis,1007274
amphilophus xiloaensis,amphilophus xiloaensis,1009776
amphilophus zaliosus,amphilophus zaliosus,1012809
enteromius trinotatus,enteromius trinotatus,1525349
enteromius trispiloides,enteromius trispiloides,1420079
enteromius trispilomimus,enteromius trispilomimus,1526116
enteromius trispilopleura,enteromius trispilopleura,1470216
enteromius trispilos,enteromius trispiloides,1420079
enteromius turkanae,enteromius turkanae,1524193
enteromius unitaeniatus,enteromius unitaeniatus,1423448
enteromius urostigma,enteromius urostigma,1525759
enteromius usambarae,enteromius usambarae,1526117
enteromius validus,enteromius validus,1524488
enteromius vanderysti,enteromius vanderysti,1525059
enteromius vandewallei,enteromius vandewallei,1384996
enteromius venustus,enteromius venustus,1524243
enteromius viktorianus,enteromius viktorianus,1525476
enteromius viviparus,enteromius viviparus,1468429
enteromius walkeri,enteromius walkeri,1470711
enteromius walshae,enteromius walshae,1524239
enteromius wellmani,enteromius wellmani,1526010
enteromius yardiensis,enteromius yardiensis,1523792
enteromius yeiensis,enteromius yeiensis,1525541
enteromius yongei,enteromius yongei,1524788
enteromius zalbiensis,enteromius zalbiensis,1524783
enteromius zanzibaricus,enteromius zanzibaricus,1421108
entocolax schwanwitschi,entocolax schwanitschi,180955
entodesma patagonicum,entodesma patagonicum,506765
entodesma weisbordi,entodesma weisbordi,457817
entosphenus folletti,entosphenus folletti,1012757
entosphenus lethophagus,entosphenus lethophagus,1524438
entosphenus macrostoma,entosphenus macrostoma,1012282
entosphenus minimus,entosphenus minimus,1524387
entosphenus similis,entosphenus similis,1012492
eosipho atlanticus,manaria atlantica,888070
ephippodonta gigas,ephippodontina gigas,876052
epigonichthys australis,epigonichthys australis,266220
episesarma chengtongense,episesarma chentongense,444511
epitonium acutum,turritella duplicata,215162
epitonium atomus,epitonium atomus,523784
epitonium blainei,boreoscala blainei,523705
epitonium commodum,epitonium commodum,523818
epitonium eulitum,cylindriscala elata,830785
epitonium eulitum,epitonium eulita,523845
epitonium fabrizioi,epitonium fabrizioi,458075
epitonium hayashi,epitonium stigmaticum,523981
epitonium inconspicuum,ageratina glechonophylla,1092345
epitonium lamellosum,gyroscala commutata,524634
epitonium liliputanum,epitonium liliputanum,523906
epitonium mauryi,epitonium fractum,419809
epitonium mellissi,epitonium mellissi,523919
epitonium pallasii,epitonium pallasi,523939
epitonium pandion,periapta gracilis,139758
epitonium permodestum,no match,NA
epitonium perplexum,gyroscala commutata,524634
epitonium philtatum,epitonium philtatum,523950
epitonium polacia,epitonium polacia,419814
epitonium pyramidale,epitonium pyramidale,523959
epitonium rugosum,cirsotrema rugosum,523724
epitonium rugosum,turritella duplicata,215162
epitonium rupicola,gyroscala rupicola,524035
epitonium sanctaehelenae,epitonium sanctaehelenae,523968
epitonium scalare,epitonium scalare,207942
epitonium sericifila,epitonium sericifilum,419815
epitonium subauriculatum,epitonium subauriculatum,523983
epitonium tiburonense,epitonium tiburonense,524006
epitonium tollini,epitonium tollini,419816
epitonium venosum,epitonium venosum,524018
epitonium vigintifoliata,epitonium castum,523808
epitonium worsfoldi,epitonium worsfoldi,419818
epitonium xenicima,gyroscala xenicima,524037
ercolania boodleae,ercolania boodleae,494662
ercolania fuscata,ercolania fuscata,160304
ercolania viridis,ercolania viridis,141563
erronea barclayi,paradusta barclayi,1053072
erronea bregeriana,contradusta bregeriana,530914
erronea hungerfordi,paradusta hungerfordi,1053062
erronea pulchella,ficadusta pulchella,709397
erronea walkeri,contradusta walkeri,530913
erronea felina,no match,NA
abraliopsis morisii,abraliopsis (abraliopsis) morisii,878692
abraliopsis pacificus,abraliopsis (abraliopsis) pacificus,878693
abraliopsis pfefferi,abraliopsis (abraliopsis) morisii,878692
acanthodasys fibrosus,acanthodasys fibrosus,265553
acanthodasys lineatus,acanthodasys lineatus,265554
acanthodoris vatheleti,acanthodoris vatheleti,532319
acanthogyrus acanthuri,acanthogyrus (acanthosentis) acanthuri,448611
acar domingensis,barbatia domingensis,582484
acharax patagonicus,acharax patagonica,507120
acanthobrama lissneri,no match,NA
acanthobrama microlepis,no match,NA
acanthobrama orontis,no match,NA
acanthobrama persidis,no match,NA
acanthobrama telavivensis,no match,NA
acanthobrama thisbeae,no match,NA
acantopsis dialuzona,no match,NA
acantopsis dinema,no match,NA
acantopsis ioa,no match,NA
acantopsis octoactinotos,no match,NA
acantopsis rungthipae,no match,NA
acantopsis spectabilis,no match,NA
acantopsis thiemmedhi,no match,NA
acar revelata,no match,NA
acentrogobius pellidebilis,no match,NA
acentrogobius therezieni,no match,NA
erycina emmonsi,amerycina emmonsi,876576
erycina fernandina,epilepton fernandinum,876563
erycina linella,amerycina linella,876577
erycina periscopiana,amerycina periscopiana,876578
esomus ahli,esomus ahli,1016027
esomus altus,esomus altus,1021248
esomus barbatus,esomus barbatus,1021867
esomus longimanus,esomus longimanus,1015088
esomus malabaricus,esomus malabaricus,1020774
esomus malayensis,esomus malayensis,1536316
esomus manipurensis,esomus manipurensis,1011350
esomus thermoicos,esomus thermoicos,1022213
etroplus canarensis,etroplus canarensis,1383090
etropus delsmani pacificus,etropus delsmani pacificus,293597
eubranchus cingulatus,eubranchus vittatus,139772
eubranchus misakiensis,leostyletus misakiensis,572091
eubranchus pallidus,amphorina pallida,423079
eucalathis macroctena,melvicalathis macroctena,235560
eucheilota diademata,eutima diademata,987504
euchelus clathratus,vaceuchelus clathratus,559696
euchelus instrictus,herpetopoma instrictum,547219
eucoelium coronaria,eucoelium coronarium,251562
eucoelium pallida,eucoelium pallidus,251566
eucrassatella speciosa,kalolophus speciosus,884192
eudendrium planum,eudendrium rameum,117554
eudistoma toealense,eudistoma toealensis,252531
eudyptula albosignata,eudyptula minor,225932
eugerres mexicanus,eugerres mexicanus,1021088
eugnathogobius siamensis,eugnathogobius siamensis,1010650
eugnathogobius stictos,eugnathogobius stictos,834886
eugymnanthea inequilina,eugymnanthea inquilina,117513
eukrohnia geptneri,eukrohnia geptneri,266227
eulima atlantica,melanella atlantica,224882
eulima auricincta,hemiliostraca auricincta,566069
eulima fusus,eulimacrostoma fusus,1362325
eulima hemphillii,microeulima hemphillii,419849
eulima masseneti,eulima fulvocincta,419837
eulima onychina,eulima onychina,532812
eulima patula,eulimacrostoma patulum,1362334
eulima rectiuscula,eulima ephamilla,565791
eulimastoma harbisonae,eulimastoma harbisonae,420447
eulimella argentina,turbonilla argentina,585343
eulimella bahiensis,careliopsis bahiensis,1317260
eulimella compactilis,eulimella compactilis,140948
eulimella compactilis,melanella compactilis,139835
eulimella lissa,eulimella lissa,467504
eulimella polita,eulimella polita,160309
eulimella polita,eulimella polita,577047
eulimella simplex,eulimella simplex,532817
eulimella smithii,eulimella smithii,160311
eulimella xenophyes,atomiscala xenophyes,736281
eulimastoma pocahontasae,no match,NA
eumetula dilecta,eumetula dilecta,197164
eumetula strebeli,eumetula strebeli,197165
eunice siciliensis,palola siciliensis,130078
euphyllia yaeyamaensis,fimbriaphyllia yaeyamensis,1048079
euphysa australis,euphysa australis,284693
euprymna phenax,eumandya phenax,1437795
eurycope madseni,disconectes madseni,255727
euryphorus nordmanni,euryphorus nordmannii,358630
eurytellina guildingii,moerella guildingii,1055914
euspira falklandica,falsilunatia falklandica,197170
euspira immaculata,polinices immaculatus,585066
eustomias dendrobium,eustomias dendrobium,1523906
eustomias stamen,eustomias stamen,1523907
eustomias tritentaculatus,eustomias tritentaculatus,1523908
eutima cuculata,eutima cuculata,284603
eutriphora auffenbergi,eutriphora auffenbergi,458217
eutropiichthys britzi,eutropiichthys britzi,1384423
eutropiichthys burmannicus,eutropiichthys burmannicus,314373
eutropiichthys cetosus,eutropiichthys cetosus,1007030
eutropiichthys goongwaree,eutropiichthys goongwaree,1022514
eutropiichthys murius,eutropiichthys murius,1022779
eutropiichthys salweenensis,eutropiichthys salweenensis,1384424
euvola amusoides,euvola laurenti,394071
evasterias troscheli,evasterias troschelii,255040
eulithidium breve,no match,NA
exostoma barakensis,exostoma barakensis,1384428
exostoma berdmorei,exostoma berdmorei,1021196
exostoma effrenum,exostoma effrenum,1007109
exostoma labiatum,exostoma labiatum,1016650
exostoma peregrinator,exostoma peregrinator,1007110
