iucn_sid,T_min_a,T_min_p,T_max_p,T_max_a,n_cells,warning
133622,24.0094413757324,26.9895496368408,29.470254898071303,33.670254898071306,2326,no worries
133623,24.32594871521,27.76281719207765,29.47065277099611,33.670652770996114,2492,no worries
133624,22.7336273193359,28.064741897582998,29.52450103759766,33.72450103759766,1983,no worries
133625,24.0094413757324,25.075907707214338,25.616535949707018,29.816535949707017,58,preference temp range too small!
133626,25.3936519622803,27.175024604797372,29.548778152465808,33.74877815246581,408,no worries
133627,22.7336273193359,25.986125564575183,29.247392845153783,33.447392845153786,852,no worries
133628,23.643383026123,26.8298976898193,29.458689880371068,33.65868988037107,2578,no worries
133629,21.8675289154053,27.48057518005372,29.47475929260252,33.67475929260252,2159,no worries
133630,23.9002265930176,27.57329235076905,29.382834243774422,33.58283424377442,1720,no worries
133631,22.7336273193359,25.90677604675294,29.79445762634278,33.99445762634278,213,no worries
133632,28.6724147796631,28.677451324462922,28.893395614623977,33.09339561462398,13,preference temp range too small!
133633,18.0475120544434,25.31310844421385,29.2961711883545,33.4961711883545,5306,no worries
133634,18.9903545379639,25.85659904479978,29.33034687042234,33.53034687042234,4810,no worries
133635,20.7134037017822,26.138554382324212,29.31399040222172,33.51399040222172,5022,no worries
133636,23.3477458953857,27.02510375976565,29.42931232452392,33.62931232452392,3030,no worries
133637,24.240255355835,25.832186698913553,28.164915084838903,32.364915084838906,306,no worries
133638,21.4378700256348,26.138554382324212,29.4298801422119,33.6298801422119,3572,no worries
133639,24.32594871521,27.94620895385738,29.508399581909188,33.70839958190919,1912,no worries
133640,22.0661449432373,26.045071411132803,29.418597412109357,33.61859741210936,3409,no worries
133641,19.0356750488281,25.81916751861573,29.32448253631589,33.524482536315894,4868,no worries
133642,19.0356750488281,25.84393005371093,29.392634201049788,33.59263420104979,3420,no worries
133643,22.7336273193359,25.718114089965862,29.83652267456058,34.03652267456058,173,no worries
133644,18.9903545379639,26.29235610961914,29.32341537475584,33.52341537475584,4887,no worries
133645,25.8263549804688,26.488837432861338,28.5200035095215,32.720003509521504,197,no worries
133646,18.9903545379639,25.94652156829836,29.31046772003174,33.51046772003174,4914,no worries
133647,21.1552658081055,26.3420171737671,29.383505821228,33.583505821228,3896,no worries
133648,19.0356750488281,25.65095977783202,29.2963565826416,33.4963565826416,5123,no worries
133649,18.9903545379639,26.22978172302244,29.3437767028809,33.5437767028809,4589,no worries
133650,21.4735717773438,26.78857727050778,29.404769134521498,33.6047691345215,2578,no worries
133651,20.7134037017822,26.2335994720459,29.33082618713382,33.53082618713382,4797,no worries
133652,20.7134037017822,25.8695697784424,29.3104553222656,33.5104553222656,5091,no worries
133653,27.4237899780273,28.17720603942869,29.70684757232667,33.90684757232667,448,no worries
133654,19.0356750488281,25.66065483093262,29.33951663970945,33.539516639709454,4478,no worries
133655,24.32594871521,25.39188232421874,29.021649932861358,33.22164993286136,409,no worries
133656,27.4207592010498,28.3747329711914,29.5292987823486,33.7292987823486,1731,no worries
133657,25.8107032775879,26.769831466674802,28.299304580688478,32.49930458068848,707,no worries
133658,24.065975189209,28.1647357940674,29.4580783843994,33.6580783843994,2261,no worries
133659,22.7336273193359,26.15605926513673,29.71473369598393,33.914733695983934,290,no worries
133660,19.0356750488281,26.0454153060913,29.382273864746132,33.582273864746135,3580,no worries
133661,23.3477458953857,26.7188854217529,29.3880214691162,33.5880214691162,3361,no worries
133662,19.0356750488281,25.983747482299798,29.314890861511252,33.514890861511255,5006,no worries
133663,21.6797275543213,26.28725166320798,28.259472846984888,32.45947284698489,974,no worries
133664,27.4768886566162,27.89676036834716,29.50330200195313,33.70330200195313,94,no worries
133665,22.7336273193359,25.974698638916003,29.7759677886963,33.9759677886963,239,no worries
133666,17.6046619415283,26.231777191162138,29.35684432983398,33.55684432983398,4165,no worries
133667,27.4151306152344,27.830151557922363,29.01811542510987,33.21811542510987,44,no worries
133668,19.0356750488281,26.045071411132803,29.339391708374002,33.539391708374005,4659,no worries
133669,23.3477458953857,26.561255645751977,29.43660392761232,33.63660392761232,2685,no worries
133670,23.8846797943115,28.33889045715334,29.504302215576182,33.704302215576185,1877,no worries
133671,22.691068649292,25.64863204956053,29.260410118103053,33.460410118103056,1488,no worries
133672,23.9002265930176,27.94546337127681,29.47995033264157,33.679950332641575,2238,no worries
133673,21.8675289154053,26.40815982818604,29.36167221069335,33.56167221069335,4342,no worries
133674,18.0475120544434,25.63394260406495,29.3303689956665,33.5303689956665,4666,no worries
133675,22.4706783294678,26.345985031127917,29.35304565429686,33.55304565429686,4185,no worries
133676,19.0356750488281,21.738854217529322,29.258827590942378,33.45882759094238,533,no worries
133677,22.7336273193359,25.718114089965862,29.83652267456058,34.03652267456058,173,no worries
133678,19.0356750488281,26.44130191802975,29.43109531402588,33.631095314025885,2892,no worries
133679,20.0122375488281,26.323434066772478,29.32687988281246,33.52687988281246,4575,no worries
133680,21.6797275543213,25.61020431518554,28.223398208618143,32.423398208618146,1227,no worries
133681,23.4621143341064,24.6354732513428,27.6254291534424,31.8254291534424,241,no worries
133682,19.0356750488281,26.2323379516602,29.3822231292725,33.5822231292725,4061,no worries
133683,27.4207592010498,28.41552276611326,29.439826774597126,33.639826774597125,1470,no worries
133684,19.0356750488281,19.51520957946782,23.64469032287594,24.516902923584,89,no worries
133685,19.0356750488281,25.907057571411162,29.31360702514646,33.51360702514646,4863,no worries
133686,25.8107032775879,26.7687599182129,28.29781379699708,32.49781379699708,715,no worries
133687,22.7336273193359,25.984612655639637,29.2549247741699,33.4549247741699,648,no worries
133688,23.0426540374756,27.9163776397705,29.46260223388672,33.66260223388672,999,no worries
133689,23.5221004486084,27.50652141571047,29.48510150909423,33.68510150909423,2062,no worries
133690,19.0356750488281,27.26504173278805,29.47479000091554,33.67479000091554,2212,no worries
133691,21.4752044677734,24.66941490173336,29.27025451660158,33.47025451660158,117,no worries
133692,24.9388904571533,25.88164672851564,28.515016174316422,32.715016174316425,215,no worries
133693,22.5346126556396,26.72158050537105,29.35981998443603,33.55981998443603,3180,no worries
133694,19.0356750488281,27.4789371490479,29.3652935028076,33.5652935028076,2111,no worries
133695,21.4735717773438,26.60645904541012,29.40861206054688,33.60861206054688,3069,no worries
133696,24.32594871521,27.7356971740723,29.483221435546902,33.683221435546905,2170,no worries
133697,17.9267425537109,25.86245422363279,29.3197483062744,33.5197483062744,4918,no worries
133698,18.513219833374,26.08064613342282,29.30879745483402,33.508797454834024,3765,no worries
133699,28.06298828125,28.5219764709473,29.383768081665,33.583768081665,121,preference temp range too small!
133700,19.0356750488281,25.77417144775388,29.3271690368652,33.5271690368652,3943,no worries
133701,25.6583919525146,25.821331977844203,28.44982624053955,32.649826240539554,46,no worries
133702,18.9903545379639,25.53776512145994,29.2975368499756,33.4975368499756,5275,no worries
133703,27.0723495483398,27.3691884994507,28.498752403259303,32.698752403259306,14,no worries
135644,18.7189617156982,19.10411453247066,20.348290252685544,20.8728275299072,73,no worries
136315,23.7873477935791,26.29035072326662,28.359749984741242,32.559749984741245,355,no worries
136623,15.8903341293335,24.62429962158206,29.26287345886232,33.46287345886232,5969,no worries
153534,16.6400623321533,18.6038553237915,21.731776428222652,22.7524757385254,374,no worries
153535,16.4233493804932,18.485387992858932,22.63145561218265,25.7056999206543,802,no worries
153538,-0.470342993736267,1.6796613931655862,19.71540603637696,26.2693901062012,5427,no worries
154617,22.5331115722656,23.59378509521484,28.65783004760744,32.85783004760744,75,no worries
154623,21.6218910217285,25.9980792999268,29.3320274353027,33.5320274353027,4201,no worries
154626,21.4801063537598,26.75211582183841,29.48448963165287,33.68448963165287,2020,no worries
154629,27.4237899780273,28.2648885726929,29.336841392517133,33.53684139251713,940,no worries
154630,19.0356750488281,19.52834606170655,24.656065940856948,25.6566429138184,76,no worries
154643,23.5221004486084,26.788031387329077,29.342704772949197,33.5427047729492,2805,no worries
154667,16.8527660369873,18.0642465591431,23.80238857269289,26.3659820556641,104,no worries
154676,19.9632987976074,26.79187164306645,29.448071479797328,33.64807147979733,2690,no worries
154677,23.0524578094482,25.98922576904296,29.43585700988768,33.63585700988768,1577,no worries
154680,15.2663450241089,18.08059425354,26.70732345581054,30.907323455810538,102,no worries
154697,23.1110343933105,26.11784439086914,28.25003166198732,32.450031661987325,935,no worries
154700,27.1473636627197,27.39949531555179,27.98425979614256,32.18425979614256,80,preference temp range too small!
154701,17.0345134735107,17.28021564483645,22.0064033508301,22.9624805450439,72,no worries
154706,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
154708,14.3792867660522,17.33015556335446,22.378163909912118,25.4583282470703,935,no worries
154713,20.6540470123291,22.19780540466304,25.205801773071258,29.405801773071257,55,no worries
154717,23.4653930664063,23.4653930664063,23.4653930664063,23.4653930664063,1,preference temp range too small!
154719,29.1254444122314,29.40001068115234,29.80379753112792,34.00379753112792,23,preference temp range too small!
154720,17.6998767852783,18.17757034301754,20.34464683532712,21.5734157562256,129,no worries
154723,27.4207592010498,28.1840152740479,29.4712047576904,33.671204757690404,1951,no worries
154734,10.0036087036133,14.870627021789561,28.196004486084,32.396004486084,1255,no worries
154743,26.4275531768799,27.401215171813966,29.453559494018585,33.65355949401859,604,no worries
154753,18.3994045257568,19.10023956298832,22.628677749633802,23.1344127655029,55,no worries
154759,17.9642105102539,25.6705051422119,29.34345741271974,33.54345741271974,4405,no worries
154763,25.9069995880127,25.94593391418458,26.1798252105713,30.379825210571298,3,preference temp range too small!
154774,17.8398933410645,23.9441909790039,29.2064695358276,33.406469535827604,1616,no worries
154775,20.3425445556641,26.42125797271724,28.1934476852417,32.3934476852417,232,no worries
154780,14.783392906189,15.42578125,19.984655380249052,22.41552734375,326,no worries
154788,24.065975189209,25.32259407043454,28.83459014892574,33.034590148925744,249,no worries
154792,26.8195953369141,28.247060966491674,29.2966718673706,33.4966718673706,1068,no worries
154793,22.9714393615723,26.3842639923096,28.282470703125,32.482470703125,741,no worries
154796,20.6540470123291,22.482629585266093,27.393009376525903,31.593009376525902,48,no worries
154797,1.40032804012299,1.938720464706418,17.62230281829833,27.8335914611816,34,no worries
154809,21.1001529693604,23.02384853363035,25.953142166137702,30.1531421661377,56,no worries
154811,28.2954425811768,28.299163436889682,28.3824291229248,32.5824291229248,3,preference temp range too small!
154814,27.0186252593994,27.334616088867183,28.87276191711424,33.07276191711424,163,no worries
154817,22.5331115722656,23.03606300354006,25.16979484558106,29.36979484558106,25,no worries
154818,22.7336273193359,26.196158409118652,29.735459327697747,33.93545932769775,256,no worries
154825,6.45705890655518,8.158407783508304,21.448743438720744,24.3013801574707,1103,no worries
154829,14.6470651626587,16.86750717163082,25.0730487823486,29.2730487823486,377,no worries
154834,23.0524578094482,24.57005748748776,27.766691017150862,31.96669101715086,104,no worries
154837,23.4653930664063,25.93718261718752,28.21534271240232,32.41534271240232,57,no worries
154841,17.6998767852783,18.18105297088624,20.778824424743682,21.5734157562256,74,no worries
154849,26.0016250610352,28.19328746795656,29.497903251647948,33.69790325164795,1854,no worries
154853,14.3831834793091,23.18522224426273,28.17813625335692,32.37813625335692,580,no worries
154855,13.4117574691772,24.48483886718752,29.42143917083738,33.621439170837384,1674,no worries
154868,28.0664882659912,28.37684383392334,29.270135307312003,33.470135307312006,90,preference temp range too small!
154891,23.4621143341064,24.549501800537122,26.82294158935548,31.02294158935548,217,no worries
154904,24.0094413757324,25.070136070251458,25.53530139923096,29.73530139923096,54,preference temp range too small!
154924,1.57355797290802,2.2614659786224394,10.70264444351198,11.7449989318848,68,no worries
154926,14.5247840881348,14.74122447967532,16.009287452697762,17.2260971069336,17,no worries
154927,27.5404815673828,27.5892219543457,27.7918186187744,31.9918186187744,16,preference temp range too small!
154938,27.9528789520264,28.68472061157226,29.2479667663574,33.4479667663574,7,preference temp range too small!
154943,17.209846496582,18.64492607116696,23.42480964660648,23.8934020996094,45,no worries
154946,20.3722381591797,24.0025039672852,28.501676559448256,32.70167655944826,1325,no worries
154947,27.4768886566162,28.249268150329588,29.66317443847655,33.86317443847655,620,no worries
154954,18.0851612091064,19.29905433654786,28.672956085205083,32.87295608520508,333,no worries
154957,27.2825374603271,27.5095586776733,28.6722993850708,32.872299385070804,46,no worries
154958,8.03087615966797,14.933906555175799,24.16753578186035,28.6261119842529,636,no worries
154960,22.1207237243652,25.622767257690462,29.38943481445312,33.58943481445312,2199,no worries
154968,14.0415992736816,14.822624206543,23.2727928161621,24.2577972412109,206,no worries
154971,24.240255355835,26.506237792968776,29.3447458267212,33.544745826721204,984,no worries
154972,14.7795763015747,16.44704113006594,20.81816368103029,23.2581882476807,462,no worries
154975,16.8867473602295,17.349534225463863,23.70751533508302,25.5655994415283,57,no worries
154986,21.4752044677734,21.50360870361324,22.253434371948238,22.3508052825928,5,preference temp range too small!
154989,24.7059135437012,26.315214538574182,28.74035339355472,32.94035339355472,709,no worries
155006,21.1552658081055,24.761427688598623,29.28441619873046,33.484416198730464,967,no worries
155013,18.5719985961914,20.6102397918701,27.92117691040042,32.12117691040042,335,no worries
155017,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
155019,12.7341899871826,12.762489700317401,13.357553291320759,13.3889932632446,9,preference temp range too small!
155020,21.9881324768066,23.614389419555643,29.04070892333984,33.24070892333984,255,no worries
155029,27.4074077606201,28.25484771728516,29.440075111389138,33.64007511138914,1568,no worries
155030,9.50151062011719,18.394536781311018,28.84944915771488,33.04944915771488,8638,no worries
155032,27.656343460083,28.45805110931395,29.26348876953128,33.46348876953128,412,preference temp range too small!
155033,24.9678974151611,25.18674755096435,26.5070743560791,30.7070743560791,16,no worries
155034,23.4621143341064,25.9892883300781,29.4582595825195,33.6582595825195,1761,no worries
155059,21.964994430542,23.189154624939,26.9436054229736,31.1436054229736,196,no worries
155073,23.3605880737305,27.58885116577152,29.346666717529317,33.54666671752932,2875,no worries
155076,18.6001796722412,22.773853683471657,28.715576934814443,32.915576934814446,287,no worries
155079,22.9428424835205,26.1038160324097,29.2100954055786,33.4100954055786,1376,no worries
155083,23.3369998931885,25.54480094909666,28.5200035095215,32.720003509521504,577,no worries
155086,22.7336273193359,25.929433441162082,29.19159202575686,33.391592025756864,683,no worries
155096,5.38088989257813,11.95680503845216,27.25291557312014,31.45291557312014,6193,no worries
155099,15.3401975631714,15.81915664672854,27.350589752197262,31.55058975219726,385,no worries
155103,28.1799163818359,28.18184661865235,28.392524719238303,32.592524719238305,6,preference temp range too small!
155108,20.2671775817871,23.41373062133787,28.60282135009766,32.80282135009766,744,no worries
155109,28.4930667877197,28.58677444458006,28.91528854370118,33.11528854370118,37,preference temp range too small!
155116,21.2428970336914,26.6415336608887,29.36044883728028,33.56044883728028,4063,no worries
155120,21.3828678131104,26.28590278625488,29.362327575683558,33.56232757568356,3767,no worries
155121,14.5869131088257,16.15346374511718,22.358631134033217,25.2452869415283,79,no worries
155123,-1.25959599018097,-0.09562959745526307,11.149590587615975,25.6220321655273,4740,no worries
155140,26.7376499176025,26.74157619476315,26.772986412048347,30.972986412048346,2,preference temp range too small!
155146,19.0464897155762,27.25359668731689,29.46646118164066,33.66646118164066,1592,no worries
155156,22.5331115722656,23.03606300354006,25.16979484558106,29.36979484558106,25,no worries
155165,23.4621143341064,27.116273880004897,29.38237533569339,33.58237533569339,2208,no worries
155167,23.9588222503662,26.41354370117185,28.28045654296875,32.48045654296875,756,no worries
155174,11.5454025268555,12.55069656372066,17.925679016113264,29.1826286315918,53,no worries
155180,26.0798244476318,26.40203475952149,27.90783920288088,32.10783920288088,38,no worries
155181,23.1110343933105,26.565382766723623,28.31630744934084,32.51630744934084,855,no worries
155186,22.0818328857422,26.6155948638916,29.4171409606934,33.6171409606934,3621,no worries
155193,27.4074077606201,28.12176933288576,29.47496948242188,33.67496948242188,965,no worries
155194,27.2979431152344,27.7979679107666,28.65805778503418,32.858057785034184,85,preference temp range too small!
155212,17.6252288818359,24.59153747558592,28.26341571807863,32.46341571807863,852,no worries
155220,21.0093898773193,24.16041717529296,28.26982002258298,32.46982002258298,1379,no worries
155221,27.4768886566162,28.2692699432373,29.4948921203613,33.6948921203613,1271,no worries
155235,26.0798244476318,26.99476032257083,28.356257247924773,32.556257247924776,300,no worries
155237,22.7336273193359,25.4651346206665,29.278075218200698,33.4780752182007,626,no worries
155238,27.4768886566162,28.2597961425781,29.545934677124002,33.745934677124005,1166,no worries
155240,27.1863765716553,28.32027015686033,29.27542457580568,33.47542457580568,768,preference temp range too small!
155248,26.4096508026123,27.02063751220705,28.0663251876831,32.2663251876831,36,no worries
155250,19.5987129211426,24.661678314208956,27.96770133972166,32.16770133972166,409,no worries
155252,27.4207592010498,27.99333629608156,29.43376388549804,33.63376388549804,378,no worries
155253,25.9266548156738,26.6565780639648,28.2628440856934,32.4628440856934,421,no worries
155263,21.0934162139893,22.6218923568726,26.984528541564934,31.184528541564934,164,no worries
155270,16.2478179931641,19.80250568389897,29.164391708374033,33.364391708374036,1034,no worries
155276,11.3765726089478,24.50007057189945,28.17994594573975,32.37994594573975,4266,no worries
155280,26.8195953369141,27.51038208007816,28.82191772460934,33.02191772460934,153,no worries
155285,16.2460517883301,16.787139129638692,17.85977973937984,18.2791843414307,42,no worries
155290,19.0464897155762,25.39372177124026,29.34911880493164,33.54911880493164,2477,no worries
155292,22.5072555541992,22.53680992126464,26.10166492462156,30.30166492462156,4,no worries
155294,22.4002246856689,23.59165840148922,28.26701393127442,32.46701393127442,473,no worries
155308,22.4195938110352,26.023058700561542,29.61033325195312,33.81033325195312,817,no worries
155311,27.2735366821289,28.40298919677736,29.491132736206062,33.691132736206065,537,no worries
155313,27.5252361297607,28.159798049926778,29.24731845855714,33.44731845855714,114,no worries
155314,22.4195938110352,25.52757549285888,29.20453243255617,33.404532432556174,622,no worries
155321,15.8903341293335,17.11058158874512,23.28308219909666,26.1270408630371,279,no worries
155327,20.6540470123291,22.509781455993632,25.15644531249996,29.35644531249996,60,no worries
158616,27.5905532836914,28.42664184570311,29.20212306976316,33.402123069763164,588,preference temp range too small!
158617,0.649681985378265,1.22989946603775,21.8463726043701,28.2774429321289,156,no worries
158632,23.3477458953857,26.0257320404053,29.4960327148438,33.6960327148438,1911,no worries
161317,3.81722211837769,4.14963579177856,27.1941509246826,31.3941509246826,91,no worries
161318,24.260705947876,24.93227386474608,27.14721374511716,31.34721374511716,119,no worries
161319,1.09576296806335,1.09899294376373,3.9954628944397,5.65279197692871,81,no worries
161320,18.052318572998,22.62154960632325,27.9134044647217,32.113404464721704,246,no worries
161321,12.9452867507935,16.359283638000523,22.939920806884807,24.1792812347412,962,no worries
161322,2.40776205062866,2.609008550643922,8.996077156066894,9.28779220581055,7,no worries
161324,1.63008904457092,2.1485438823700003,8.188042068481444,10.0329351425171,20,no worries
161325,9.51402568817139,13.4259471893311,24.6332893371582,26.8233547210693,731,no worries
161327,1.22536301612854,1.238503515720365,10.3708906173706,15.2869386672974,16,no worries
161328,9.99377918243408,11.748222351074201,26.661230850219738,30.861230850219737,1143,no worries
161329,13.704176902771,15.0870895385742,18.4558334350586,18.5880527496338,221,no worries
161330,3.51560640335083,4.543358707427976,27.188228988647438,31.388228988647437,43,no worries
161331,1.87290596961975,3.594373416900634,26.340889739990235,30.540889739990234,245,no worries
161333,1.22421300411224,2.4117791414260843,28.47719058990478,32.67719058990478,84,no worries
161334,11.4852228164673,13.3471117019653,25.137292480468723,29.337292480468722,177,no worries
161335,21.6771144866943,23.528921318054227,29.0258913040161,33.2258913040161,124,no worries
161336,1.937175989151,3.232846450805664,27.45661888122562,31.65661888122562,239,no worries
161337,0.649681985378265,4.08177189826965,26.51546401977543,30.71546401977543,160,no worries
161338,21.6771144866943,22.401173973083473,25.01330814361575,29.21330814361575,42,no worries
161339,16.6400623321533,18.56452636718746,22.30098304748532,23.3605537414551,829,no worries
161340,1.51493299007416,2.506470203399662,15.116978263854993,22.9311981201172,7,no worries
161341,3.46117210388184,6.158790636062626,11.41480369567876,12.0550708770752,20,no worries
161342,20.3722381591797,24.431159973144553,28.3687677383423,32.5687677383423,766,no worries
161343,24.1917667388916,24.294599723815928,25.0125095367432,29.212509536743198,12,preference temp range too small!
161344,17.7254295349121,19.059377288818343,29.03152542114254,33.23152542114254,173,no worries
161345,-0.682983994483948,2.735440492630005,6.494636297225955,10.7990455627441,1286,no worries
161346,22.6429748535156,23.06884269714356,27.12499008178714,31.32499008178714,69,no worries
161347,3.19423389434814,3.5192663431167643,13.95608177185057,16.3557586669922,24,no worries
161349,1.27081096172333,1.883443117141727,27.57912044525147,31.77912044525147,220,no worries
161350,-0.829820990562439,1.087988996505738,5.7185960769653335,12.3138771057129,2077,no worries
161351,25.5390529632568,25.77093200683592,27.501389312744138,31.701389312744137,25,no worries
161354,4.71193981170654,7.263687372207645,26.789626121520968,30.989626121520967,364,no worries
161355,17.1450271606445,18.96902656555172,28.852243041992203,33.052243041992206,315,no worries
161357,4.08936595916748,11.787219047546401,20.905564880371102,24.516902923584,405,no worries
161358,1.20555400848389,2.0721632242202723,22.668159103393585,28.820987701416,209,no worries
161359,3.67168307304382,4.059649085998538,26.890435409545905,31.090435409545904,49,no worries
161360,0.457587003707886,0.7975099921226504,15.31195163726808,17.2316284179688,223,no worries
161361,-0.596939980983734,3.0287533283233623,17.31602859497072,22.5816841125488,345,no worries
161363,0.849012970924377,3.139835500717166,19.910092544555667,28.9768447875977,64,no worries
161364,20.0616245269775,22.5917100906372,26.71540546417235,30.91540546417235,196,no worries
161366,-1.55127501487732,-0.39320690631866423,10.06094589233395,22.4290599822998,3842,no worries
161367,2.30611491203308,2.335263729095458,3.834692668914798,11.8778734207153,17,no worries
161368,23.0524578094482,23.86541805267336,26.374550437927248,30.574550437927247,20,no worries
161370,13.0492258071899,14.534014701843262,18.57626647949218,22.0116882324219,369,no worries
161371,-1.02873504161835,0.8475650012493134,8.563087368011471,21.0471363067627,2124,no worries
161372,0.529482007026672,1.656791424751284,2.9350382328033464,11.8778734207153,129,no worries
161373,21.7302646636963,26.283007812499978,28.32134590148922,32.52134590148922,489,no worries
161374,3.32558703422546,3.595277404785154,22.377260971069294,27.1416530609131,15,no worries
161375,1.4311009645462,3.324206423759461,10.611736297607441,18.7868175506592,2568,no worries
161376,18.0873241424561,26.28956394195559,29.30291290283203,33.50291290283203,3788,no worries
161377,-1.29016196727753,-0.6491009950637819,7.564109802246092,10.3248882293701,1868,no worries
161378,16.7088203430176,23.23032836914066,28.24428405761716,32.44428405761716,949,no worries
161380,21.4855003356934,24.437148857116668,29.164139938354488,33.36413993835449,230,no worries
161381,-0.829820990562439,1.09582676887512,4.991800880432126,8.51871395111084,1839,no worries
161382,0.824926972389221,1.8567776799201972,14.572718143463108,18.089771270752,524,no worries
161383,2.11102604866028,2.140654373168944,14.84631652832028,17.9598903656006,139,no worries
161384,19.8918170928955,21.36159057617188,28.877578353881844,33.07757835388185,137,no worries
161387,0.650057017803192,0.7090821981430058,2.0001139879226653,2.25838088989258,18,no worries
161388,-0.950909018516541,3.18315696716309,15.6936445236206,28.9378700256348,1921,no worries
161390,1.53994798660278,1.5410724759101868,3.829635715484621,3.84374809265137,18,no worries
161391,1.94760799407959,2.273304843902591,4.642429161071776,4.95051097869873,94,no worries
161392,2.49845290184021,2.554538011550903,3.003218889236447,3.05930399894714,2,no worries
161393,1.22536301612854,1.7458882093429602,20.99166374206544,25.2498779296875,137,no worries
161394,27.4320983886719,27.49896278381348,27.775312042236322,31.97531204223632,7,preference temp range too small!
161395,6.64293193817139,11.498111248016352,23.84894332885743,27.4959869384766,652,no worries
161396,23.1672821044922,23.58550510406493,28.6678539276123,32.8678539276123,34,no worries
161397,15.200665473938,18.404669189453102,27.3771789550781,31.5771789550781,1053,no worries
161398,7.96900510787964,9.852534866333006,21.974010086059536,26.0488319396973,2002,no worries
161402,1.09576296806335,1.124160814285276,5.91673879623413,10.0085096359253,583,no worries
161403,-1.50373601913452,-0.408251494169235,17.7676649093628,27.7574291229248,4256,no worries
161404,20.3280925750732,22.92640266418454,28.65542316436769,32.85542316436769,760,no worries
161405,23.2119922637939,24.16066741943362,27.49249038696291,31.69249038696291,100,no worries
161406,19.0464897155762,22.884187507629427,28.89748592376711,33.09748592376711,364,no worries
161407,-0.17179399728775,0.9619282007217411,15.66146116256715,25.2498779296875,1748,no worries
161408,22.7336273193359,25.936078071594228,29.56611881256105,33.766118812561054,308,no worries
161409,18.3994045257568,19.620361328125,27.8619575500488,32.0619575500488,231,no worries
161410,1.58585095405579,3.9472343444824247,29.11032562255856,33.31032562255856,89,no worries
161411,18.052318572998,24.473361968994162,27.91541137695316,32.11541137695316,157,no worries
161414,0.659837007522583,2.029399514198305,13.79860973358155,18.089771270752,716,no worries
161415,3.74460792541504,3.92027997970581,27.3001804351807,31.5001804351807,21,no worries
161416,7.17051601409912,7.352035045623776,13.869818878173822,26.7106456756592,13,no worries
161417,1.43099200725555,1.596262407302854,5.571602392196653,6.4001669883728,3,no worries
161418,2.82896089553833,5.77966823577881,14.99985141754152,24.7621479034424,385,no worries
161419,8.54193305969238,9.895190048217772,26.81025867462154,31.01025867462154,222,no worries
161420,0.782940983772278,1.86845407485962,13.214703464508084,18.089771270752,224,no worries
161421,2.98549294471741,3.83594703674316,27.2983245849609,31.498324584960898,41,no worries
161422,2.95771503448486,3.8196263790130613,26.782077598571792,30.98207759857179,48,no worries
161423,21.2439022064209,24.600470161437983,29.198510932922368,33.39851093292237,118,no worries
161424,6.48878717422485,6.93870782852173,15.8033857345581,18.1460742950439,71,no worries
161425,11.7044591903687,13.772463035583481,21.662503433227542,26.221809387207,1245,no worries
161426,24.7059135437012,26.294437026977562,28.536217117309562,32.736217117309565,315,no worries
161427,24.643913269043,25.4343738555908,28.218563079834,32.418563079834,171,no worries
161428,23.0623397827148,23.137166023254352,23.8106994628906,23.8780117034912,6,preference temp range too small!
161429,1.46728301048279,1.4964325070381181,3.463308417797085,4.23473501205444,4,no worries
161430,-0.347301006317139,1.098353958129886,5.8899989128112775,8.89763164520264,1423,no worries
161431,22.7336273193359,27.59011116027834,29.29125671386722,33.49125671386722,3027,no worries
161432,2.01815891265869,2.944136238098146,15.082880973815922,21.8106174468994,698,no worries
161433,11.9768981933594,13.72623796463011,25.341660118103032,29.54166011810303,438,no worries
161434,23.4621143341064,24.946418762207,28.003942489624,32.203942489624,331,no worries
161436,9.21997737884521,12.24185085296632,28.24796905517576,32.44796905517576,1047,no worries
161437,6.33428716659546,7.996568441390989,28.6465940475464,32.846594047546404,6,no worries
161438,1.23606705665588,5.702071428298954,23.98691921234132,28.6905040740967,404,no worries
161439,22.7147579193115,27.08780269622799,29.33670845031738,33.536708450317384,2058,no worries
161440,1.87290596961975,3.022966480255124,22.931569290161118,27.8116264343262,22,no worries
161441,1.15227496623993,1.252564048767094,11.296274757385241,25.4041652679443,33,no worries
161443,4.65739297866821,7.3734910011291515,26.235596466064457,30.435596466064457,3295,no worries
161444,1.0798259973526,1.201972281932832,2.6714103937149067,3.3480110168457,74,no worries
161445,24.8959522247314,26.873661231994618,29.329053688049285,33.52905368804929,798,no worries
161446,26.7033958435059,27.027782440185568,27.99057312011717,32.19057312011717,8,preference temp range too small!
161447,22.7336273193359,25.811078643798815,29.44742107391356,33.64742107391356,502,no worries
161448,21.1006336212158,22.65400180816653,26.48147602081296,30.68147602081296,90,no worries
161449,1.87854599952698,3.7582539081573483,27.25279502868652,31.45279502868652,93,no worries
161450,4.05246019363403,4.5680665969848615,19.231873321533232,23.8073768615723,4,no worries
161451,21.4752044677734,22.34039001464842,25.25988197326658,29.45988197326658,55,no worries
161452,-0.419593989849091,1.09895598888397,9.19373226165771,29.0848026275635,2671,no worries
161453,9.7500057220459,10.3454732894897,23.0368251800537,27.9875469207764,1831,no worries
