orig_sciname,valid_name,aphia_id
conus hypochlorus,conasprella insculpta,835382
conus ichinoseana,conasprella ichinoseana,835380
conus ikedai,profundiconus ikedai,581033
conus insculptus,conasprella insculpta,835382
conus ione,conasprella ione,835341
conus irregularis,conus crotchii,224817
conus jaspideus,conasprella jaspidea,836687
conus jaspideus,conus algoensis,225448
conus jeanmartini,profundiconus jeanmartini,581034
conus joliveti,conasprella joliveti,835404
conus kanakinus,profundiconus kanakinus,751667
conus kimioi,conasprella kimioi,834382
conus kohni,conasprella kohni,835900
conus korni,pseudolilliconus korni,581132
conus kuiperi,pseudolilliconus kuiperi,581131
conus lani,profundiconus lani,581035
conus largillierti,conus largilliertii,429839
conus lenhilli,conasprella lenhilli,835312
conus lentiginosus,conasprella lentiginosa,835402
conus lizarum,conasprella lizarum,835409
conus longurionis,conasprella longurionis,835411
conus loroisii,conus buxeus loroisii,428943
conus loyaltiensis,profundiconus loyaltiensis,581036
conus lucidus,conasprella lucida,836697
conus luquei,conus delanoyae,224847
conus mahogani,conasprella mahogani,836699
conus mazei,conasprella mazei,835315
conus mcgintyi,conasprella mcgintyi,835304
conus melissae,conus longilineus,224911
conus memiae,conasprella memiae,834374
conus messiasi,conus fuscoflavus,224879
conus mindanus,conasprella mindana,836701
conus mordeirae,conus cuneolus,224821
conus neoguttatus,conus lineopunctatus,429427
conus nodiferus,conasprella nodifera,1350015
conus olgae,conus havanensis,420212
conus orbignyi,conasprella orbignyi,835413
conus otohimeae,conasprella otohimeae,834376
conus pacei,conasprella pacei,835317
conus pacificus,profundiconus pacificus,746716
conus pagodus,conasprella pagoda,580164
conus pealii,conasprella pealii,1350018
conus pepeiu,conasprella pepeiu,580173
conus perplexus,conasprella perplexa,836707
conus phuketensis,conus pretiosus,428979
conus pineaui,conus guinaicus,224280
conus profundorum,profundiconus profundorum,580594
conus pseudoaurantius,conus pseudaurantius,428251
conus pseudocuneolus,conus cuneolus,224821
conus pseudokimioi,conasprella pseudokimioi,834384
conus pseudorbignyi,conasprella pseudorbignyi,835416
conus puncticulatus,conasprella puncticulata,836771
conus pusio,conus melvilli,428205
conus pusio,conasprella pusio,836775
conus rachelae,conasprella rachelae,835902
conus rainesae,conasprella rainesae,835319
conus raoulensis,conasprella raoulensis,835343
conus roberti,conasprella roberti,835321
conus rutilus,conasprella rutila,835977
conus saecularis,conasprella saecularis,835418
conus sagei,lilliconus sagei,580587
conus salreiensis,conus crotchii,224817
conus sanderi,conus villepinii,420226
conus sauros,conasprella sauros,835323
conus sazanka,conus martensi,428203
conus schirrmeisteri,conasprella schirrmeisteri,1350081
conus scopulicola,profundiconus scopulicola,430125
conus selenae,artemidiconus selenae,577955
conus serranegrae,conus cuneolus,224821
conus sieboldii,conasprella sieboldii,835345
conus smirna,profundiconus smirna,581038
conus speciosissimus,conus magellanicus,428197
conus spirofilis,conasprella spirofilis,835349
conus stearnsii,conasprella stearnsii,836785
conus stocki,conasprella stocki,835420
conus subulatus,conus subulatus,429913
conus taslei,conus guinaicus,224280
conus teodorae,conus crotchii,224817
conus teramachii,profundiconus teramachii,581028
conus tiki,conasprella tiki,580174
conus tirardi,conasprella tirardi,1291291
conus tornatus,conasprella tornata,836787
conus traillii,pygmaeconus traillii,986853
conus traversianus,conasprella traversiana,835423
conus tuberculosus,profundiconus tuberculosus,751669
conus vaubani,profundiconus vaubani,581039
conus vimineus,conasprella viminea,835425
conus wakayamaensis,conasprella wakayamaensis,580172
conus worki,conus eversoni,426491
conus ximenes,conasprella ximenes,836189
coregonus subautumnalis,coregonus subautumnalis,1015692
coregonus widegreni,coregonus widegreni,404077
coscinaraea columna,psammocora columna,766867
coscinaraea exesa,psammocora exesa,766865
coscinaraea wellsi,cycloseris wellsi,716291
craterestrea levis,craterastrea levis,216131
crocodylus niloticus,crocodylus niloticus,1034995
cycloteuthis serventyi,cycloteuthis sirventi,139472
cyclothone pseudoacclinidens,cyclothone acclinidens,127282
cymatium parthenopaeum,monoplex parthenopeus,476531
cymodocea angustata,cymodocea angustata,374728
cymodocea nodosa,cymodocea nodosa,145793
cymodocea rotundata,cymodocea rotundata,208921
cymodocea serrulata,oceana serrulata,1473917
cynoglossus brachycephalus,cynoglossus kopsii,219856
cynoglossus cleopatridis,cynoglossus dollfusi,274200
cynoglossus feldmanni,cynoglossus feldmanni,1026886
cynoglossus microphthalmus,cynoglossus capensis,219854
cynoglossus praecisus,cynoglossus kopsii,219856
cynoglossus quadrilineatus,cynoglossus bilineatus,219846
cynoglossus quadriocellatus,cynoglossus quadriocellatus,1536373
cynoglossus versicolor,cynoglossus kopsii,219856
cyprinodon riverendi,cyprinodon riverendi,1014931
cysticus gutta,plesiocystiscus gutta,489331
cysticus josephinae,plesiocystiscus josephinae,489332
dagetichthys albomaculatus,synaptura albomaculata,274313
dagetichthys commersonnii,synaptura commersonnii,274315
dagetichthys lusitanica,dagetichthys lusitanicus,403345
dagetichthys marginatus,synaptura marginata,219835
dasyscopelus orientalis,myctophum orientale,272724
datnioides microlepis,datnioides microlepis,1021577
dentiraja falloarga,dentiraja falloargus,1043488
dermogenys collettei,dermogenys collettei,1009918
desbruyeresia armata,desbruyeresia armata,1363656
desbruyeresia costata,desbruyeresia costata,1363657
desbruyeresia marianaensis,desbruyeresia marianaensis,449954
desbruyeresia marisindica,desbruyeresia marisindica,396135
desbruyeresia melanioides,desbruyeresia melanioides,449955
desmarestia tropica,desmarestia tropica,375493
cynometra iripa,no match,NA
dasyscopelus brachygnathos,no match,NA
diapterus aureolus,deckertichthys aureolus,1043458
dichocoenia stellaris,dichocoenia stokesii,289807
dictyopteris diaphana,dictyopteris diaphana,375489
dictyota galapagensis,dictyota galapagensis,377140
dictyota major,dictyota major,220785
diomedea amsterdamensis,diomedea amsterdamensis,405082
diplophos proximus,diplophos taenia,127292
diploria clivosa,pseudodiploria clivosa,828326
diploria strigosa,pseudodiploria strigosa,718718
dipturus chilensis,dipturus chilensis,271542
dipturus leptocaudus,dipturus leptocauda,271552
dipturus nasutus,zearaja nasuta,398319
dipturus trachydermus,dipturus trachyderma,271562
doiichthys novaeguineae,nedystoma novaeguineae,281642
doryichthys boaja,doryichthys boaja,1026993
doryteuthis plei,doryteuthis (doryteuthis) pleii,410356
dracogyra subfuscus,dracogyra subfusca,1047923
drombus bontii,gobius bontii,302950
echinophyllia echinata,oxypora echinata,1349604
echinopora pacificus,echinopora pacifica,1341443
ectochaete perforans,entocladia thivyae,404161
eisenia galapagensis,eisenia galapagensis,375494
dipturus maugeanus,no match,NA
dolichandrone spathacea,no match,NA
dussumieria albulina,no match,NA
elacatinus inornatus,tigrigobius digueti,1011464
elacatinus janssi,tigrigobius janssi,1012362
elacatinus nesiotes,tigrigobius nesiotes,1043431
elacatinus rubrigenis,tigrigobius rubrigenis,1376245
eleotris acanthopomus,eleotris acanthopomus,311038
encrasicholina pseudoheteroloba,encrasicholina heteroloba,219980
engyprosopon annulatum,engyprosopon annulatus,277387
engyprosopon kushimotoense,engyprosopon kushimotoensis,398681
engyprosopon sechellense,engyprosopon sechellensis,219799
enhalus acoroides,enhalus acoroides,208932
eogonatus tinro,gonatopsis okutanii,342330
epinephelus geoffroyi,epinephelus chlorostigma,218199
epinephelus moara,epinephelus bruneus,273840
eptatretus lopheliae,rubicundus lopheliae,1043436
equetus lanceolatus,eques lanceolatus,1389965
erythrastrea flabellata,oulophyllia wellsi,1487779
etrumeus jacksoniensis,etrumeus teres,158693
eucinostomus lefroyi,ulaema lefroyi,322267
eugerres awlae,eugerres plumieri,280743
eugerres periche,eugerres brevimanus,280740
enteroctopus californicus,no match,NA
enteroctopus conispadiceus,no match,NA
enteroctopus hongkongensis,no match,NA
ephalophis greyae,no match,NA
etmopterus sheikoi,no match,NA
acropora pinguis,acropora robusta,207000
acropora plana,acropora tenuis,207105
acropora prostrata,acropora millepora,207023
acropora rambleri,acropora speciosa,430655
acropora rosaria,acropora loripes,207074
acropora rufus,acropora rufa,763784
acropora scherzeriana,acropora gemmifera,207097
acropora schmitti,acropora digitifera,207045
acropora sekiseiensis,acropora horrida,207006
acropora tizardi,acropora cerealis,207016
acropora torresiana,acropora samoensis,207055
acropora tutuilensis,acropora abrotanoides,207083
acropora variabilis,acropora valida,207072
acropora vermiculata,acropora sarmentosa,288244
acropora wallaceae,acropora samoensis,207055
acrosorium papenfussii,acrosorium papenfussii,376452
acrostichum aureum,acrostichum aureum,235080
acrostichum danaeifolium,acrostichum danaeifolium,234489
acrostichum speciosum,acrostichum speciosum,234490
actinopyga agassizi,actinopyga agassizii,241768
adeuomphalus collinsi,adeuomphalus collinsi,457673
adeuomphalus elegans,adeuomphalus elegans,457674
adeuomphalus trochanter,adeuomphalus trochanter,458584
aegialitis annulata,aegialitis annulata,235078
aegialitis rotundifolia,aegialitis rotundifolia,235079
euphyllia ancora,fimbriaphyllia ancora,1048073
euphyllia divisa,fimbriaphyllia divisa,1048074
euphyllia paraancora,fimbriaphyllia paraancora,1048076
euphyllia paradivisa,fimbriaphyllia paradivisa,1048080
euphyllia yaeyamaensis,fimbriaphyllia yaeyamensis,1048079
euprymna phenax,eumandya phenax,1437795
evynnis tumifrons,dentex tumifrons,273967
excoecaria agallocha,excoecaria agallocha,235057
excoecaria indica,shirakiopsis indica,709282
faunus ater,faunus ater,581169
favia albidus,dipsastraea albida,758223
favia danae,dipsastraea danai,758238
favia favus,dipsastraea favus,718748
favia helianthoides,dipsastraea helianthoides,758239
favia lacuna,dipsastraea lacuna,758224
favia laxa,dipsastraea laxa,758235
favia leptophylla,mussismilia leptophylla,1344208
favia lizardensis,dipsastraea lizardensis,758225
favia maritima,dipsastraea maritima,758236
favia marshae,dipsastraea marshae,758226
favia matthaii,dipsastraea matthaii,758240
favia maxima,astraeosmilia maxima,1487798
favia pallida,dipsastraea pallida,758233
favia rosaria,dipsastraea rosaria,758229
eunice viridis,no match,NA
favia rotumana,dipsastraea rotumana,758237
favia rotundata,favites rotundata,207445
favia speciosa,dipsastraea speciosa,758219
favia stelligera,goniastrea stelligera,763067
favia truncatus,dipsastraea truncata,758228
favia veroni,dipsastraea veroni,758232
favia vietnamensis,dipsastraea vietnamensis,758227
favites bestae,favites melicerum,758217
favites micropentagona,favites micropentagonus,763551
favites paraflexuosa,favites paraflexuosus,763552
favites russelli,paragoniastrea russelli,817179
floridichthys polyommus,floridichthys polyommus,1015175
foetorepus goodenbeani,synchiropus goodenbeani,712846
forsterygion gymnota,forsterygion gymnotum,314382
fundulus grandissimus,fundulus grandissimus,422554
fundulus persimilis,fundulus persimilis,422555
fundulus xenica,fundulus xenicus,308885
fungia concinna,lithophyllon concinna,716645
fungia costulata,cycloseris costulata,207325
fungia curvata,cycloseris curvata,716444
fungia cyclolites,cycloseris cyclolites,207323
fungia distorta,cycloseris distorta,207326
fungia fragilis,cycloseris fragilis,716448
fungia fralinae,heliofungia fralinae,716357
fungia granulosa,pleuractis granulosa,716549
fungia hexagonalis,sinuorota hexagonalis,994375
fungia horrida,danafungia horrida,716608
fungia moluccensis,pleuractis moluccensis,716545
fungia paumotensis,pleuractis paumotensis,716547
fungia repanda,lithophyllon repanda,716653
fungia scabra,lithophyllon scabra,716611
fungia scruposa,danafungia scruposa,716609
fungia scutaria,lobactis scutaria,716542
fungia seychellensis,pleuractis seychellensis,716548
fungia sinensis,cycloseris sinensis,716552
fungia somervillei,cycloseris somervillei,207328
fungia spinifer,lithophyllon spinifer,716610
fungia taiwanensis,pleuractis taiwanensis,716544
fungia tenuis,cycloseris tenuis,207324
fungia vaughani,cycloseris vaughani,207327
galatea cailliaudi,galatea cailliaudii,494745
galaxaura barbata,galaxaura barbata,375504
galaxaura intermedia,dichotomaria intermedia,840497
gangetia miliacea,gangetia miliacea,767299
gibberula puntillum,gibberula punctillum,405009
girella freminvillei,girella freminvillii,280861
giuris margaritaceus,giuris margaritacea,712855
glossogobius illimis,glossogobius illimis,834946
galatea heukelomii,no match,NA
gelochelidon macrotarsa,no match,NA
glyptocephalus kitaharae,tanakius kitaharae,282923
gobiesox cephalus,gobiesox cephalus,1015168
gobiesox multitentaculus,gobiesox multitentaculus,293671
gobiodon albolineatus,gobiodon rivulatus,219478
gobionellus hastatus,gobionellus oceanicus,159753
gobiopsis macrostomus,gobiopsis macrostoma,277788
gobius ophiocephalus,zosterisessor ophiocephalus,126942
gonialosa modesta,gonialosa modesta,1020658
goniastrea aspera,coelastrea aspera,762427
goniastrea australensis,paragoniastrea australensis,817177
goniastrea deformis,paragoniastrea deformis,817178
goniastrea palauensis,coelastrea palauensis,762428
goniastrea peresi,paramontastraea peresi,762398
goniolithon alternans,lithophyllum alternans,375518
goniopora minor,goniopora pedunculata,759975
goniopora stutchburyi,bernardpora stutchburyi,764221
gonostoma elongatum,sigmops elongatus,221512
gracilaria ecuadoreanus,gracilaria ecuadoreana,375977
gracilaria skottsbergii,gracilaria skottsbergii,375979
grimalditeuthis bonplandi,grimalditeuthis bonplandii,238742
gygis microrhyncha,gygis alba microrhyncha,567428
gymneleotris seminudus,gymneleotris seminuda,280953
gymnelus barsukovi,gymnelus viridis,127096
gymnogobius scrobiculatus,gymnogobius scrobiculatus,1013955
gulosus aristotelis,no match,NA
halodule beaudettei,halodule wrightii,208925
halodule bermudensis,halodule bermudensis,377177
halodule ciliata,halodule ciliata,377178
halodule emarginata,halodule emarginata,1533045
halodule pinifolia,halodule pinifolia,626404
halodule uninervis,halodule uninervis,208924
halodule wrightii,halodule wrightii,208925
halophila baillonii,halophila baillonis,374721
halophila engelmanni,halophila engelmannii,374722
halophila euphlebia,halophila major,593695
halymenia santamariae,halymenia santamariae,376401
heleobia dalmatica,eupaludestrina dalmatica,1457257
heleobia macei,eupaludestrina macei,1457262
heleobia maltzani,eupaludestrina maltzani,1457264
heleobia rausiana,eupaludestrina rausiana,1457267
helicoradomenia bisquama,helicoradomenia bisquama,395236
helicoradomenia parathermalis,helicoradomenia parathermalis,395286
helicorbis australiensis,helicorbis australiensis,1306122
helicrenion reticulatum,helicrenion reticulatum,536901
hemitrygon bennetti,hemitrygon bennettii,1042846
heritiera fomes,heritiera fomes,235117
heritiera globosa,heritiera globosa,235118
heritiera littoralis,heritiera littoralis,235119
herklotsichthys spilurus,herklotsichthys spilura,212265
hermosilla azurea,kyphosus azureus,1019728
heteropoma fulva,allepithema fulvum,1390611
heteropoma glabratum,allepithema glabratum,1390612
heteropoma pyramis,allepithema pyramis,1383924
heteropoma quadrasi,allepithema quadrasi,1383921
heteropoma tuberculatum,allepithema tuberculatum,1390614
heteropoma turritum,allepithema turritum,1390615
hexanchus vitulus,NA,NA
hime formosanus,hime formosana,398371
hippichthys albomaculosus,hippichthys albomaculosus,1384587
histioteuthis machrohista,histioteuthis macrohista,341870
holothuria albifasciatus,NA,NA
holothuria annulifera,holothuria (stauropora) anulifera,241859
holothuria chilensis,holothuria (halodeima) chilensis,241831
holothuria dicorona,holothuria (mertensiothuria) leucospilota,210881
holothuria erinaceaus,holothuria (selenkothuria) erinacea,210852
holothuria exilis,holothuria (stauropora) exilis,241884
holothuria flavocastanea,holothuria (platyperona) sanctori,124528
holothuria fuligina,holothuria (metriatyla) scabra,210813
holothuria huberti,holothuria (holothuria) helleri,124506
holothuria papillata,holothuria (acanthotrapeza) pyxis,210864
holothuria papillifera,holothuria (mertensiothuria) papillifera,210862
holothuria rathbunii,holothuria (thymiosycia) unicolor,732389
holothuria riojai,holothuria (halodeima) kefersteinii,241834
holothuria stocki,holothuria (semperothuria) surinamensis,241858
holothuria sulcata,holothuria (cystipus) occidentalis,241826
hongeo koreana,hongeo koreanus,712397
howella simplex,bathysphyraenops simplex,159845
hucho perryi,parahucho perryi,320038
hyalogyra vitrinelloides,hyalogyra vitrinelloides,536905
hyalogyrina grasslei,hyalogyrina grasslei,449964
hydrobates leucorhous,oceanodroma leucorhoa,137192
hydrobia vitrea,hydrobia vitrella,822479
hydrophis caerulescens,polyodontognathus caerulescens,407689
hydrophis cantoris,microcephalophis cantoris,407684
holothuria unica,no match,NA
hydrobates castro,no match,NA
hydrobates cheimomnestes,no match,NA
hydrobates homochroa,no match,NA
hydrobates hornbyi,no match,NA
hydrobates jabejabe,no match,NA
hydrobates macrodactylus,no match,NA
hydrobates markhami,no match,NA
hydrobates matsudairae,no match,NA
hydrobates melania,no match,NA
hydrobates microsoma,no match,NA
hydrobates monorhis,no match,NA
hydrobates monteiroi,no match,NA
hydrobates socorroensis,no match,NA
hydrobates tethys,no match,NA
hydrobates tristrami,no match,NA
hydrophis laboutei,chitulia laboutei,468222
hydrophis macdowelli,hydrophis mcdowelli,344064
hydrophis ocellatus,hydrophis ornatus ocellatus,407825
hyphessobrycon fernandezi,hyphessobrycon fernandezi,1383641
hypsoblennius maculipinna,hypsoblennius maculipinna,293667
idiosepius notoides,xipholeptos notoides,1055555
ilisha sirishai,ilisha sirishae,281170
iluocoetes elongatus,argentinolycus elongatus,1019169
indophyllia macassarensis,cynarina macassarensis,739761
iniistius javanicus,xyrichtys javanicus,273600
ipnops pristibrachium,ipnops agassizii,221395
iravadia mahimensis,pseudomerelina mahimensis,767231
iravadia reticulata,iravadia quadrasi,527647
isophyllastrea rigida,isophyllia rigida,287850
jasus tristani,jasus paulensis,246323
jaumea carnosa,jaumea carnosa,1098826
jordanella pulchra,garmanella pulchra,280816
justitia longimanus,justitia longimana,382881
kallymenia multiloba,kallymenia multiloba,376414
kallymenia setchellii,kallymenia setchellii,376413
kandelia candel,kandelia candel,235090
hydrophis walli,no match,NA
hydrophis zweifeli,no match,NA
ischaemum muticum,no match,NA
isopora cylindrica,no match,NA
kandelia obovata,kandelia obovata,394961
kentrocapros spilonotus,kentrocapros spilonota,1495431
kolpophis annandalei,hydrophis annandalei,1377525
kondakovia longimana,moroteuthopsis longimana,1452326
kondakovia nigmatullini,moroteuthopsis longimana,1452326
kuhlia malo,kuhlia malo,1022656
laemodonta striata,laemodonta octanfracta,558422
laguncularia racemosa,laguncularia racemosa,235050
lamnostoma orientalis,lamnostoma orientale,217570
lamnostoma polyophthalma,lamnostoma polyophthalmum,713029
lampanyctus bensoni,lampanyctus festivus,126614
lampanyctus gemmifer,lampanyctus crocodilus,126612
larus genei,chroicocephalus genei,1488274
larus scoresbii,leucophaeus scoresbii,344089
latiaxis babelis,babelomurex cariniferus,224954
laticauda schistorhynchus,laticauda schistorhyncha,1377559
laurencia congesta,laurencia congesta,376457
laurencia densissima,laurencia densissima,376975
laurencia ligulata,laurencia ligulata,376998
laurencia mediocris,laurencia mediocris,404085
laurencia oppositocladia,laurencia oppositocladia,376458
leiognathus equulus,leiognathus equula,303762
lentipes adelphizonus,lentipes adelphizonus,1009008
lentipes mekonggaensis,lentipes mekonggaensis,1007059
lepilaena australis,no match,NA
lepilaena marina,lepilaena marina,495097
lepomis punctatus,lepomis punctatus,1355509
leptachirus alleni,leptachirus alleni,1008596
leptachirus lorentz,leptachirus lorentz,1008600
leptachirus robertsi,leptachirus robertsi,1008602
leptastrea pruinosa,leptastrea purpurea,207470
leptocephalus congroides,heteroconger congroides,712435
lestidiops extrema,lestidiops extremus,272091
lestidiops indopacifica,lestidiops indopacificus,220327
lestidiops luetkeni,lestrolepis luetkeni,275836
liocranchia reinhardti,liocranchia reinhardtii,341818
liopsetta putnami,pleuronectes putnami,305774
liosaccus pachygaster,sphoeroides pachygaster,127417
lissonanchus lusheri,lissonanchus lusherae,219764
leucocarbo atriceps,no match,NA
leucocarbo bougainvilliorum,no match,NA
leucocarbo campbelli,no match,NA
leucocarbo carunculatus,no match,NA
leucocarbo chalconotus,no match,NA
leucocarbo colensoi,no match,NA
leucocarbo magellanicus,no match,NA
leucocarbo onslowi,no match,NA
leucocarbo ranfurlyi,no match,NA
leucocarbo verrucosus,no match,NA
lilaeopsis occidentalis,no match,NA
aegiceras corniculatum,aegiceras corniculatum,235069
aegiceras floridum,aegiceras floridum,235070
agathothoma finalis,agathotoma finalis,432920
ahnfeltiopsis smithii,ahnfeltiopsis smithii,375714
aipysurus eydouxii,aipysurus eydouxi,344640
aipysurus pooleorum,aipysurus laevis pooleorum,407821
allopatides dendroeides,allopatides dendroides,529349
alluroteuthis antarctica,alluroteuthis antarcticus,325302
alosa pontica,alosa immaculata,272251
alsidium pusillum,alsidium pusillum,374155
alviniconcha adamantis,alviniconcha adamantis,827400
alviniconcha boucheti,alviniconcha boucheti,827397
alviniconcha hessleri,alviniconcha hessleri,449947
alviniconcha kojimai,alviniconcha kojimai,827396
alviniconcha marisindica,alviniconcha marisindica,827398
alviniconcha strummeri,alviniconcha strummeri,827399
ambrosia maritima,ambrosia polystachya,1114462
ambrosia maritima,ambrosia crithmifolia,1097357
amphibola crenata,amphibola crenata,590660
amphibolis antarctica,amphibolis antarctica,374718
amphibolis griffithii,amphibolis griffithii,374719
amphigymnas multipes,amphigymnas woodmasoni,746121
amphiroa compressa,amphiroa compressa,375528
amphiroa crustiformis,amphiroa crustiformis,376971
aglaia cucullata,no match,NA
allium telmatum,no match,NA
lithophyllon mokai,cycloseris mokai,716299
lithophyllum amplostratum,lithophyllum amplostratum,375516
lithophyllum complexum,lithophyllum complexum,375517
lithophyllum mutabile,titanoderma mutabile,708226
lithophyllum rileyi,lithophyllum rileyi,375520
lithophyllum sancti-georgei,lithophyllum sancti-georgei,375519
lithothamnion cottonii,lithothamnion cottonii,375511
lithothamnion pocillum,lithothamnion pocillum,375512
liza grandisquamis,parachelon grandisquamis,1042881
liza luciae,liza luciae,218886
lobodon carcinophaga,lobodon carcinophagus,344008
lobophyllia dentatus,lobophyllia dentata,763791
lobophyllia pachysepta,acanthastrea pachysepta,888170
lobophyllia serratus,lobophyllia serrata,763793
lobotes pacificus,lobotes pacifica,273633
lontra felina,lutra felina,477316
lontra provocax,lutra canadensis provocax,477320
lophiodes lugubris,lophiodes mutilus,217837
luciogobius ryukyuensis,luciogobius ryukyuensis,1008324
lumnitzera littorea,lumnitzera littorea,235052
lumnitzera racemosa,lumnitzera racemosa,235053
lurifax japonicus,lurifax japonicus,389163
lutrogale perspicillata,lutrogale perspicillata,404088
maasella edwardsi,maasella edwardsii,125420
macrotritopus scorpio,macrotritopus scorpio,534534
malaclemys terrapin,malaclemys terrapin,422564
marcusenius livingstonii,marcusenius livingstonii,1019073
mastigoteuthis atlantica,echinoteuthis atlantica,759129
mastigoteuthis cordiformis,idioteuthis cordiformis,527173
mastigoteuthis danae,echinoteuthis danae,759127
mastigoteuthis famelica,echinoteuthis famelica,759128
mastigoteuthis glaukopsis,mastigoteuthis glaukopis,341899
mastigoteuthis hjorti,mastigopsis hjorti,759125
mastigoteuthis magna,magnoteuthis magna,759131
mastigoteuthis microlucens,magnoteuthis microlucens,759132
mastigoteuthis pyrodes,mastigotragus pyrodes,834048
mastigoteuthis tyroi,mastigoteuthis tyroi,410377
meandrina braziliensis,meandrina brasiliensis,430665
melamphaes succedanaus,melamphaes succedaneus,1384958
melampus caffer,melampus lividus,215060
melampus coffeus,melampus coffea,420640
melampus striatus,melampus (signia) striatus,1469735
melampus striatus,melampus (tralia) striatus,1469734
melampus striatus,melampus striatus,1469732
melanopsis trifasciata,zemelanopsis trifasciata,581166
melanostomias spilorhynchus,melanostomias bartonbeani,127359
membras argentea,membras argentea,1014309
menidia clarkhubbsi,menidia clarkhubbsi,422551
menidia colei,menidia colei,422552
mesonerilla prospera,leptonerilla prospera,870632
mesophyllum laxum,mesophyllum laxum,375514
melanitta stejnegeri,no match,NA
mesothuria abberviata,mesothuria abbreviata,732427
mesothuria candelabra,zygothuria candelabri,816799
mesothuria connectens,zygothuria connectens,124591
mesothuria expectans,paroriza prouhoi,183336
mesothuria lactea,zygothuria lactea,124592
mesothuria marginata,zygothuria marginata,816798
mesothuria thomsoni,zygothuria thomsoni,529718
mesothuria triradiata,mesothuria intestinalis,816800
microcarbo melanoleucos,phalacrocorax melanoleucos,225983
micromussa diminuta,goniopora diminuta,886936
micromussa minuta,acanthastrea minuta,288882
microstomus bathybius,embassichthys bathybius,280641
millepora murrayi,millepora intricata,210727
millepora tuberosa,millepora exaesa,210728
minyclupeoides dentibranchialus,minyclupeoides dentibranchialus,1008538
mobula eregoodoo,mobula kuhlii,217436
monolene mertensi,monolene mertensae,275921
montastraea annularis,orbicella annularis,758260
montastraea faveolata,orbicella faveolata,758261
montastraea franksi,orbicella franksi,758262
montastrea annuligera,astrea annuligera,762420
montastrea colemani,favites colemani,763489
montastrea curta,astrea curta,762421
meteoria pauciradiatus,no match,NA
microcarbo coronatus,no match,NA
montastrea magnistellata,favites magnistellata,1289661
montastrea multipunctata,micromussa multipunctata,886930
montastrea salebrosa,paramontastraea salebrosa,762397
montastrea serageldini,paramontastraea serageldini,762399
montastrea valenciennesi,favites valenciennesii,763525
montipora hirsuta,montipora hispida,207164
montipora hirsuta,montipora carinata,1287508
montipora meandrina,montipora maeandrina,207188
montipora verruculosus,montipora verruculosa,763794
morrisonietta gracilis,morrisonietta gracilis,1326200
morrisonietta krungtepensis,morrisonietta krungtepensis,1326197
muricopsis mariangelae,muricopsis rutila mariangelae,744595
muricopsis matildae,muricopsis matildeae,405031
muusoctopus normani,muusoctopus januarii,527149
myliobatis californicus,myliobatis californica,271485
myriogramme kylinii,myriogramme kylinii,376449
myrrophis bennettii,myrrophis bennetti,1377319
mystus abbreviatus,mystus abbreviatus,1022307
myxus capensis,pseudomyxus capensis,1043428
myzopsetta proboscidea,limanda proboscidea,254563
myzopsetta punctatissima,limanda punctatissima,305681
nannopterum auritus,phalacrocorax auritus,159059
nannopterum brasilianus,phalacrocorax brasilianus,343939
mora oleifera,no match,NA
myzopsetta ferruginea,no match,NA
nannopterum harrisi,no match,NA
narcinops ornata,narcinops ornatus,1486853
natator depressus,natator depressa,344093
nectamia zebrinus,nectamia zebrina,712643
nelabrichthys ornatus,suezichthys ornatus,1017257
neochanna cleaveri,neochanna cleaveri,281677
neomerinthe rotunda,neomerinthe erostris,1019532
neostichopus mollis,australostichopus mollis,529443
nerita articulata,nerita balteata,549379
neritina granosa,neritona granosa,1329667
neritina platyconcha,neripteron platyconcha,874510
neritina sulculosa,neritina asperulata,871340
neritina violacea,neripteron violaceum,875310
neritina violacea,theodoxus baeticus,1293511
nitophyllum divaricatum,nitophyllum divaricatum,376451
notarius quadriscutis,aspistor quadriscutis,279757
notarius rugispinis,amphiarius rugispinis,279587
notopterus notopterus,notopterus notopterus,281795
novaculichthys macrolepidotus,novaculoides macrolepidotus,593553
nypa fruticans,nypa fruticans,234451
ochtodes crokeri,ochtodes crockeri,375510
octopus campbelli,robsonella campbelli,1438202
octopus filosus,octopus hummelincki,341984
octopus hawiiensis,octopus hawaiiensis,535747
neomonachus schauinslandi,no match,NA
neomonachus tropicalis,no match,NA
oceanites pincoyae,no match,NA
octopus huttoni,robsonella huttoni,342385
octopus leioderma,muusoctopus leioderma,1043781
octopus mercatoris,paroctopus mercatoris,875202
octopus mernoo,robsonella mernoo,1438204
octopus olivieri,octopus oliveri,342011
odaxothrissa mento,odaxothrissa mento,1017109
omobranchus lineolatus,omobranchus punctatus,219320
omphalotropis albocarinata,duritropis albocarinata,1308258
omphalotropis carolinensis,omphalotropis carolinensis,405037
omphalotropis cookei,omphalotropis cookei,405039
omphalotropis elegans,omphalotropis elegans,405040
omphalotropis elongatula,omphalotropis elongatula,405041
omphalotropis erosa,omphalotropis erosa,405042
omphalotropis fragilis,omphalotropis fragilis,405043
omphalotropis gracilis,omphalotropis gracilis,405044
omphalotropis guamensis,omphalotropis guamensis,405045
omphalotropis hieroglyphica,omphalotropis hieroglyphica,405046
omphalotropis howeinsulae,omphalotropis howeinsulae,405047
omphalotropis laevigata,chalicopoma laevigatum,1419408
omphalotropis laticosta,omphalotropis laticosta,405049
omphalotropis latilabris,omphalotropis latilabris,405050
